#Frame       chi1:120     chi2:120     chi3:120
       1     -55.9806     -66.7583     134.5195
       2     -73.4767     -51.4357     170.3553
       3    -175.3787      53.6031      58.7655
       4    -174.2119      54.3261     111.9464
       5    -167.9933      52.1362      74.8744
       6    -165.6722      45.0105      78.8851
       7     178.4812      63.3762      81.6457
       8    -168.3695      48.0871      74.7464
       9    -158.6003      41.3475      86.8765
      10     167.8093      61.6552      75.5156
      11    -175.9899      39.0844      75.4876
      12    -173.7153      65.2502      74.6446
      13    -177.2180      50.6323      85.1708
      14     173.1482      67.0002      70.0936
      15    -165.9902      48.8343      79.3353
      16     177.9666      51.5548      88.3318
      17    -171.6112      60.3457      73.5250
      18    -158.4976      49.4008      73.7085
      19    -165.8159      49.5352      46.8765
      20     178.2735      52.8169      78.7408
      21    -168.5547      46.7595      75.1730
      22     174.8105      68.3982      79.1778
      23    -177.9119      55.0446      71.6201
      24     176.1626      60.3462      57.2817
      25    -169.9445      47.6341      63.0120
      26    -167.9069      39.9157      88.9169
      27    -164.3076      37.6998      96.7188
      28    -162.8626      51.9970      67.4921
      29     172.3002      71.4467      76.7968
      30    -170.6711      56.5941      66.8511
      31    -173.0771      55.5327     -98.0772
      32    -166.0652      53.8483    -104.5251
      33     -61.9604     -65.4261     -42.3734
      34    -159.4675      43.3798    -116.9560
      35    -169.0927      38.5454    -101.0415
      36     -66.9369     -58.1868     -29.4089
      37    -162.6133      54.2851     -82.0306
      38    -169.5833      37.1547     -80.7292
      39    -163.6813      41.9997     -91.3591
      40    -165.3902      36.7924     -75.1392
      41    -178.4587      45.8314     -76.8991
      42     174.3809      65.4468     -73.9358
      43    -178.9660      57.9373     -82.6273
      44    -178.4159      45.2882    -112.2501
      45    -169.2348      47.3204    -113.7561
      46    -159.7643      42.9171     -87.1786
      47    -173.5081      50.4018    -114.3831
      48    -167.9768      39.8897     -88.8628
      49    -176.0737      65.9383    -129.7946
      50    -162.9471      39.2268     -69.4833
      51    -172.3699      51.9816     -68.6300
      52    -176.1947      51.8112    -113.2854
      53    -174.1585      59.9283     -96.7004
      54     171.0056      53.1380    -126.8116
      55    -164.6202      39.0211     -85.3446
      56    -147.0143      59.4799    -131.7257
      57     178.6845      64.5693     -76.8954
      58    -155.5065      41.6635    -100.5888
      59    -167.5517      44.8287     -89.9151
      60     -64.3969     -38.2565     -72.2027
      61    -172.6160      71.5210    -130.3586
      62    -171.0343      64.3786     -91.0528
      63    -170.8409      51.5721     -88.4502
      64    -176.0280      61.9416     -95.2084
      65    -165.9466      52.7172    -103.6337
      66    -158.7590      42.6540     -65.3921
      67    -179.7280      64.8259    -123.5093
      68    -173.1680      55.1861    -139.9284
      69    -171.5206      49.9006    -113.2904
      70     174.7692      65.8507     -90.3634
      71    -171.9012      45.1266    -124.7347
      72    -168.7291      43.4508    -109.5586
      73    -177.6308      64.6995     -88.7523
      74     178.3417      45.2803    -114.9589
      75     -82.1451     -64.4592     -11.2506
      76    -169.6571      41.6026     -98.3945
      77    -167.3945      36.4798    -102.7484
      78    -165.7686      57.8569     -88.7163
      79    -168.8561      54.0776     -76.9092
      80    -171.3906      41.0868     -96.6822
      81    -164.4860      49.3733    -112.5438
      82     179.7469      54.1949    -102.4831
      83     -74.9352     -55.1030     -48.6813
      84    -177.9599      59.9304     -89.3981
      85    -166.1422      49.4623     -75.7561
      86    -177.0121      51.5617     -75.8933
      87     -73.1683     -76.3372      -6.7182
      88    -170.9379      54.4394    -118.0372
      89    -169.7252      49.6995     -73.7799
      90     -85.9471     -72.0373      -9.9542
      91     -77.1364     -45.6327     -36.7871
      92    -173.3511      46.3567    -101.9196
      93    -178.7135      46.5964    -122.2131
      94    -173.8016      48.6881    -112.8041
      95     176.5083      50.3753     -86.2245
      96     -95.9077     -65.1838      -0.9060
      97     -77.6744     -64.8808     -14.9364
      98    -174.8009      59.8496    -103.6912
      99    -155.2970      38.9814      65.8528
     100    -170.5188      56.8332      84.3305
     101    -163.8213      62.6711      76.6748
     102     -78.3390     -80.5069    -171.6800
     103     -88.0687     -62.8612     148.8159
     104     172.1827      60.8809      96.2605
     105    -169.6423      49.0760      75.8696
     106     173.8750      51.1024      64.5873
     107     177.8774      78.0206      52.5423
     108     -61.9908     -64.8160    -167.2411
     109     177.9495      82.9578      39.0662
     110    -177.2616      50.3847      56.9399
     111     177.4903      51.1295      71.3346
     112    -170.2435      45.6286      96.1966
     113    -179.3835      52.9253      90.8989
     114     -56.7892     -63.9150     152.0999
     115    -176.7830      64.8031      45.2536
     116     -44.9611     -70.1157     156.4092
     117     -64.7254     -77.1549    -170.0838
     118    -166.2268      55.2748      53.6132
     119    -160.4215      70.7327      46.3959
     120    -159.8501      43.4468      80.9495
     121    -163.1692      41.6136      78.8443
     122    -167.0061      43.6895      75.5561
     123    -170.1210      52.9560      62.4729
     124     172.4690      63.9398      81.7662
     125    -172.2574      54.9851      96.0962
     126    -170.5340      47.1229      84.2189
     127    -164.9139      28.9344      86.8391
     128    -170.1531      59.1712      86.8739
     129    -178.4961      55.0763      57.7525
     130    -165.4853      51.4545     -83.0558
     131     -58.1011     -61.9167     -17.5997
