#Frame       chi1:120     chi2:120     chi3:120
     357    -173.8706      50.2830      50.0585
     358    -175.1644      35.7176      47.1895
     359    -161.6830      22.1551      55.0926
     360    -168.3430      31.8676      61.9764
     361    -176.8828      49.8871      60.8373
     362     179.3343      43.3444      48.7339
     363    -174.3116      40.1796      49.0993
     364     179.7120      34.6490      58.5545
     365     173.4091      57.2748      49.2620
     366     179.2172      40.1520      53.8195
     367    -170.8334      44.9859      49.3397
     368    -174.7240      39.6301      55.9664
     369     176.4836      49.6419      60.3091
     370    -173.1854      45.3133      79.7437
     371    -170.3828      40.3215      78.7581
     372    -179.7905      63.7422      65.2822
     373    -173.2650      44.0982      73.9879
     374    -159.7236      36.4211      76.6833
     375    -175.9429      49.7605      56.6674
     376     174.0337      66.1804      50.8598
     377    -173.2429      34.5869      59.2211
     378    -171.6840      44.0758      55.5701
     379    -172.7008      33.7050      66.7985
     380     177.1685      49.8843      55.7992
     381    -177.7931      56.4914      66.7070
     382    -175.2289      62.0833      42.3678
     383     179.2646      50.4104      71.1128
     384    -176.9968      48.4643      60.4282
     385    -167.7691      49.8547      58.8283
     386     177.3740      59.5355      34.5387
     387    -173.3905      52.4232      74.3930
     388    -161.7609      35.9682      96.2665
     389    -176.4971      41.9580      62.6048
     390    -177.1108      47.4397      54.1937
     391    -178.5966      36.7418      66.7999
     392     177.9855      53.9593      75.9206
     393    -175.9137      40.8249      73.2638
     394    -176.8709      46.1216      72.3194
     395    -171.0380      49.1936      72.2582
     396     179.0509      50.7398      59.4083
     397     179.2593      42.9379      78.3065
     398    -173.3988      42.1293      81.0690
     399     173.6059      64.2879      71.2389
     400    -167.1819      39.7751      96.2628
     401    -168.8763      49.6760      84.2290
     402    -171.2127      52.6043      71.1327
     403    -176.1996      53.3030      86.3093
     404    -169.0110      43.2640      94.0587
     405    -178.2733      61.3057      80.9534
     406    -178.9516      54.9721      61.7674
     407    -171.1513      48.1808      78.2310
     408    -165.8992      47.5318      71.6269
     409    -177.0513      43.7427      86.7278
     410    -168.8815      56.2167      76.9767
     411    -169.5705      46.8078      64.4197
     412    -168.5693      54.0436      73.2861
     413    -179.0361      47.4117      82.9909
     414    -171.4590      57.8409      80.2820
     415    -164.2772      47.0752      77.1557
     416    -173.1410      50.8486      74.2636
     417    -172.2807      40.7862     100.1895
     418    -171.3208      47.3020      74.9833
     419    -174.2204      50.8066      83.1083
     420    -169.8284      53.0322      71.2180
     421    -174.5938      53.4948      62.7711
     422    -153.1960      26.2173      90.4990
     423    -163.0659      49.3811      77.0601
     424    -173.4348      56.8624      72.7383
     425    -171.5937      68.3156      31.2952
     426    -170.5320      64.9698      60.5814
     427    -160.7536      59.7620      63.2085
     428    -173.7099      55.7182      52.8881
     429    -154.0751      70.4773      25.2501
     430    -163.7023      75.7359      27.1417
     431    -166.1015      34.5482      74.3515
     432    -160.0378      44.1276      58.2030
     433    -169.4113      47.9078      52.9472
     434    -173.3945      64.9030      40.7669
     435    -163.3603      57.3746      48.2304
     436    -162.8556      43.3956      62.6377
     437    -166.5939      60.2718      41.0221
     438    -158.6789      51.0982      64.3306
     439    -163.5152      57.8439      50.9241
     440    -170.7737      52.9981      62.7733
     441    -172.1985      47.0152      66.7498
     442    -175.1830      56.6113      71.8787
     443    -170.3809      42.0195      45.8984
     444    -173.3545      44.9212      69.9569
     445    -163.8376      43.6873      74.2300
     446    -163.5506      71.5200      70.9606
     447    -174.5312      63.8563      51.2337
     448    -177.6370      54.9704      92.9499
     449     177.3675      64.8207      66.3531
     450    -178.6881      48.9577      79.7070
     451    -175.2782      47.2482      91.5938
     452    -176.7334      46.9521      87.3939
     453    -168.4055      47.6691      72.5166
     454    -168.0548      47.2316      55.5436
     455    -161.9195      55.0830      86.7303
     456    -165.4889      39.1331      82.6380
     457    -168.9243      47.9519      70.6187
     458    -167.5974      46.5885     105.6404
     459    -170.9663      60.7887      74.1500
     460    -173.7117      62.3031      58.0595
     461    -176.2941      55.0843      73.2585
     462    -172.1857      45.7429      79.5277
     463    -174.8367      50.5648      76.0926
     464    -164.4840      37.6172     103.4377
     465    -167.2650      49.9946      86.8851
     466    -170.5022      57.2558      85.8047
     467    -166.4408      49.3368      77.6823
     468    -165.9022      53.7638      83.7077
     469    -175.2944      56.6339      63.1279
     470    -163.3261      37.6473      76.9500
     471    -169.3915      40.9255      84.9715
     472    -165.4258      44.7638      82.5424
     473    -159.0452      28.7441      98.6591
     474    -178.0552      60.7421      67.3077
     475    -171.0640      44.3933      87.9154
     476    -177.4800      42.1723      92.0334
     477     179.9318      49.5670      70.7413
     478    -169.1707      41.4404      79.5378
     479    -164.6175      46.0940      61.6977
     480    -164.8628      52.4315      67.6097
     481    -158.8731      39.1057      77.3148
     482    -166.1716      40.3405      97.1047
     483    -172.7189      48.9086      84.3280
     484    -168.0211      60.8447      89.9619
     485     179.2581      60.6025      70.0758
     486    -174.1603      51.2914     104.0066
     487    -178.3493      50.2525      93.4164
     488    -179.9586      51.2932      86.7105
     489     179.6455      59.5522      71.6202
     490    -163.6192      53.6318      84.4246
     491    -178.0764      57.9245      87.3201
     492    -174.7010      53.4573      75.5415
     493    -172.8975      47.3313      91.2855
     494    -171.7332      61.7292      75.0478
     495    -170.1305      46.9224      70.5204
     496    -166.9063      44.7502      86.6042
     497    -171.2276      47.1852      77.3178
     498    -155.3426      39.8524      86.4977
     499    -164.8417      36.9666      73.6027
     500    -160.6765      39.9741      87.1284
     501    -168.2634      50.7904      78.6953
     502    -170.3199      41.0040      79.3490
     503    -178.3573      53.7011      71.4460
     504    -179.1493      52.8477      29.9032
     505    -176.8276      59.5601      72.7940
     506     174.2802      64.1082      46.6535
     507    -176.1318      62.4002      64.2376
     508    -171.2174      59.4174      61.9470
     509    -172.3606      48.9644      47.1789
     510    -162.6824      39.9213      78.1285
     511    -148.2035      17.3968     116.1883
     512    -172.0513      51.4992      79.0226
     513    -164.1871      25.4767      99.8371
     514    -170.0244      33.7955      95.9729
     515    -171.9942      51.8292      86.9397
     516    -170.5601      55.8147      70.4653
     517    -165.1001      42.1136     103.1468
     518    -172.5686      56.2665      85.2500
     519    -170.9948      47.2592      82.0933
     520    -174.4791      46.1760      82.1514
     521    -165.3904      32.8300      97.8547
     522    -176.0544      55.2818      80.9121
     523    -172.4906      57.0821      92.4351
     524    -169.5480      45.7430      93.1517
     525    -169.6220      52.3639      75.6389
     526    -171.8730      51.4855      63.2518
     527    -174.3377      45.6965      80.5586
     528    -176.6597      56.8741      83.3566
     529    -179.5039      58.3227      56.7852
     530     179.8258      59.5600      79.2401
     531    -160.7547      42.2620      78.6201
     532    -175.5173      47.1080      52.7834
     533    -170.0598      41.4027      75.4058
     534     174.6815      53.3133      56.0201
     535    -170.4910      51.7159      67.3367
     536     173.7667      62.1937      66.2103
     537    -172.3809      52.0067      75.1048
     538    -177.8995      54.1240      84.0205
     539    -176.5755      51.4033      67.1147
     540    -179.1178      58.1652      74.6439
     541    -176.1374      52.1641      63.4460
     542    -169.3062      39.5588      75.0462
     543    -167.2573      47.5907      71.1370
     544    -160.8500      45.6543      69.5294
     545    -173.9574      44.2490      73.5041
     546    -175.4617      53.2321      81.9267
     547    -167.4951      46.9931      75.3016
     548    -175.4597      47.5781      88.6142
     549    -165.1359      39.5712      86.5541
     550    -167.1196      49.7017      60.8532
     551     179.7553      52.5769      67.5362
     552    -176.0212      55.8896      89.3837
     553    -169.3189      47.1726      74.9961
     554    -165.5570      45.1843      89.9460
     555    -166.4913      31.9355      81.7169
     556    -174.6337      52.0564      83.0768
     557    -176.7633      56.7589      70.5195
     558    -174.4237      48.0840      70.2540
     559    -177.0140      54.5943      76.5416
     560    -173.8553      49.4162     109.3141
     561    -173.8983      47.0117     101.9236
     562    -173.9921      59.2337      74.6952
     563    -178.9090      58.3980      77.1561
     564    -168.8760      49.0690      73.1071
     565    -177.3704      56.9452      83.3873
     566    -167.2420      49.1829      89.5286
     567    -168.7941      62.8349      92.8155
     568    -168.0589      56.7515      83.1947
     569    -176.3661      57.4134      85.8981
     570    -165.3118      36.6878      82.4064
     571    -163.5047      46.0088      76.0902
     572    -177.5458      59.9416      84.8938
     573    -175.7723      54.8515      77.8241
     574    -174.6483      49.3699      82.2700
     575    -176.5135      56.7272      84.2294
     576    -165.3674      42.8859     101.2495
     577    -178.0377      46.4974      79.3675
     578    -177.9684      57.3795      79.6925
     579     179.6283      59.7479     101.6467
     580    -175.6032      69.7442      80.7643
     581    -172.3360      41.3479      90.4054
     582    -170.7839      48.6745      87.7283
     583    -175.1455      48.5591      82.5539
     584    -157.7046      36.0648      70.8633
     585    -170.1837      51.6519      77.4975
     586     179.3566      40.3847      50.8610
     587    -176.5588      36.3164      52.7427
     588    -175.3806      54.9069      47.0514
     589    -167.4790      37.7596      66.9477
     590    -179.8485      53.9921      52.0051
     591     177.5816      52.2029      51.5971
     592     171.1568      57.9209      40.3409
     593    -179.5937      48.6788      47.4853
     594    -169.1838      37.8514      67.1473
     595     175.9165      54.5655      31.4517
     596     177.2538      44.0652      37.2215
     597    -177.2930      45.3818      59.5898
     598    -170.5214      52.2594      47.3651
     599    -178.2448      32.0741      46.2063
     600     173.7602      67.8198      26.9658
     601     176.0525      69.5862      35.8876
     602    -173.5607      67.8355      -6.6258
     603    -173.8508      61.0948       2.3465
     604    -170.5832      55.8911       6.7981
     605    -166.1040      56.4348     -15.3286
     606     179.3964      67.4354      -8.1795
     607    -174.1886      69.1166     -11.1584
     608    -175.3653      63.2995       1.7718
     609    -177.5066      55.2097      31.3119
     610     175.0127      54.9877      11.7557
     611     168.1860      76.6309     -20.4476
     612     174.1303      52.5983     -19.9514
     613     179.4656      31.8065      -2.2695
     614     178.0080      56.0111      45.3037
     615    -168.7638      38.5012      65.5231
     616     177.4776      53.5122      50.2282
     617    -176.9336      43.3190      73.4191
     618     178.0288      52.3133      52.4073
     619    -178.8694      56.7185      60.4186
     620    -170.9586      48.7742      73.1920
     621    -164.7217      35.5159      85.1843
     622     175.2833      50.2316      57.6029
     623    -169.5935      48.2295      68.9020
     624    -170.9665      45.4634      74.5584
     625    -170.8976      59.2108      72.1881
     626    -167.1045      59.1166      31.0082
     627    -174.3909      43.1004      54.5529
     628    -171.3319      51.8591      70.1764
     629    -170.6545      56.7339      85.1753
     630     171.5002      62.8275      49.9240
     631    -176.2092      50.3321      80.0518
     632    -163.2447      49.5293      89.4406
     633    -173.2709      56.7278      87.3539
     634    -179.4875      54.1788      70.4067
     635     177.6035      70.6792     100.9115
     636    -173.4873      47.3877      91.4272
     637    -179.2936      51.9230     106.3377
     638    -166.7522      44.2617      76.3879
     639    -171.0269      55.9542      90.6252
     640    -172.4616      49.2155      82.8392
     641     179.8473      58.5116      83.3749
     642     174.8228      67.4407      94.6000
     643    -165.4631      41.4623      84.4778
     644    -171.4031      55.6683      76.2855
     645    -177.7436      42.9694      92.8335
     646    -176.4540      49.8210     100.2610
     647    -173.1875      48.8279      74.2374
     648    -170.1607      63.0197      71.3349
     649    -162.4964      45.1116      68.2422
     650    -163.4208      43.7095      86.2723
     651    -177.8800      43.6101      82.2155
     652    -175.2521      44.9062      66.9749
     653    -170.6542      43.2664      80.4801
     654    -168.0341      46.9663      64.4904
     655    -159.9615      49.5728      78.8319
     656    -174.3223      53.6757      77.3128
     657    -170.1912      49.7560      76.9172
     658    -170.8379      48.2361      78.9724
     659    -170.6206      50.3957      65.5910
     660    -174.1409      61.8008      70.9938
     661    -178.6676      53.3865      61.9809
     662    -163.4983      43.3723      65.9772
     663    -171.3906      54.0532      88.8145
     664    -177.0142      55.0924      65.2064
     665    -165.2215      36.5519      89.4527
     666     178.4732      58.8136      70.9205
     667    -167.8950      31.9177      91.9635
     668    -169.4614      46.6924      74.1100
     669    -168.2179      46.6626      91.4085
     670    -167.6762      39.2673      75.5406
     671    -172.8005      60.2654      70.1884
     672    -167.8881      46.2255      85.7674
     673     177.3179      62.1446      75.5333
     674    -168.8333      37.8115      91.2828
     675    -167.6697      56.9704      74.2960
     676     168.8011      58.8040      85.5377
     677    -165.6706      41.0361     109.6885
     678    -174.4477      49.7576      90.4209
     679    -163.8490      43.9549     106.7348
     680    -161.9677      43.1913      86.1857
     681     179.0772      54.9189      85.1896
     682    -165.8218      38.4910      92.7655
     683    -149.3541      36.3004     105.5041
     684    -170.2741      43.0935      67.5459
     685    -167.2850      57.8851      73.4398
     686    -168.2284      48.5106      65.3508
     687    -173.6604      62.9440      80.7331
     688    -170.7535      46.6422      98.2299
     689    -178.5843      58.8214      85.6633
     690    -177.3862      53.9028      84.7959
     691    -167.7502      44.3655      87.5461
     692    -161.4857      54.8445      85.7257
     693    -173.4880      52.0434      71.1702
     694    -167.8486      45.5832      87.0319
     695    -166.8819      60.2215      87.2851
     696    -153.4648      31.8495      87.3833
     697     175.7377      69.9891      88.5767
     698    -168.5469      52.2833      96.5675
     699    -167.4471      48.3976      67.2950
     700    -109.2556     -50.5682     151.3534
     701    -105.6663     -52.6566     168.7410
     702    -106.0976     -41.4716     136.0292
     703    -103.6006     -53.8489     164.9806
     704     -99.2270     -60.4956     157.0622
     705    -103.9134     -51.3688     165.4325
     706    -122.0283     -24.7060     129.2024
     707     -97.7356     -58.0775     156.5645
     708    -113.1570     -42.9878     152.1928
     709    -108.5389     -61.0333     175.1111
     710     -96.1144     -68.1475     178.4848
     711     -96.6320     -61.9421    -171.3793
     712    -106.8463     -53.6899     156.0836
     713    -104.4200     -43.0851     150.1639
     714    -101.7622     -50.8445     152.9288
     715    -107.9571     -52.0037     145.6097
     716    -102.1362     -55.0669     143.1063
     717     -92.1580     -54.8420     156.7726
     718     -84.9590     -62.8592     163.6655
     719     -90.9155     -59.5335     161.6171
     720     -90.2276     -47.1111     141.6523
     721    -162.1779      46.2952      88.9645
     722    -162.8983      33.0606      69.8707
     723    -173.0269      63.2239      73.1172
     724    -164.2865      42.4162      84.5303
     725     174.7643      60.6180      78.2531
     726    -167.8842      45.2624      71.6114
     727    -167.9928      62.0230      60.7605
     728    -176.1555      51.9562      74.3995
     729    -171.8401      48.6598      83.0664
     730    -179.9724      56.6339      76.3175
     731     177.8774      51.9381      79.0928
     732    -178.7125      53.9283      89.1606
     733    -172.5015      56.2243      70.1720
     734    -179.6115      61.7077      70.9917
     735    -167.4939      44.4703      96.5247
     736    -166.2370      45.1224      68.8200
     737    -176.3351      51.4651      70.9255
     738    -166.3210      51.4084      89.6961
