#Frame     o_angle_m1   o_angle_m2
       1       2.9467       3.7737
       2       6.4003       2.9702
       3       7.4231       0.7436
       4       7.6206       2.9220
       5       6.8406       3.3688
       6       8.9776       3.8579
       7       3.6234       5.3979
       8       2.7372       6.7483
       9       6.2262       8.8017
      10       4.9721       4.8714
      11       4.0003       5.8771
      12       1.5125       5.8193
      13       2.5189       5.1507
      14       3.5243       6.6219
      15       3.8401       2.3300
      16       4.5242       2.4757
      17       2.6667       3.7189
      18       2.6109       2.5128
      19       5.9289       1.6937
      20       4.6304       5.7038
      21       4.3721       4.7847
      22       4.5617       5.9581
      23       4.2504       2.9184
      24       6.7129       3.9017
      25       3.6061       5.0894
      26       3.5175       4.7067
      27       3.9755       4.0740
      28       2.9136       2.5888
      29       4.8261       1.6022
      30       4.9109       4.3808
      31       1.7201       6.1068
      32       3.6230       2.8484
      33       3.1028       4.3254
      34       4.3020       4.9275
      35       6.4258       3.5241
      36       3.4627       5.0990
      37       3.6833       4.9973
      38       2.8598       1.8029
      39       5.2303       3.0984
      40       0.2710       3.9801
      41       2.9910       5.9637
      42       3.8061       8.8288
      43       4.1369       3.6609
      44       2.9812       1.3143
      45       0.8792       2.4534
      46       4.2010       1.9711
      47       5.3271       1.5925
      48       2.4142       3.6318
      49       4.8940       0.9558
      50       5.5765       4.5658
      51       7.6127       5.8001
      52       3.4249       3.1703
      53       3.4084       5.9948
      54       2.3934       3.1551
      55       7.3789       5.0796
      56       4.4904       3.1568
      57       3.0534       0.5450
      58       5.7232       2.1250
      59       6.1054       4.0299
      60       0.1545       3.9736
      61       4.0066       3.6197
      62       1.3633       5.6488
      63       1.5764       9.3130
      64       3.7977       7.5975
      65       4.2168       3.7881
      66       4.3349       4.4273
      67       4.1394       3.3554
      68       5.7094       4.0781
      69       1.6457       3.4353
      70       6.8402       4.9672
      71       5.7062       3.1616
      72       8.1045       1.0930
      73       2.4860       4.6133
      74       5.2838       5.0680
      75       4.6143       5.3728
      76       3.4977       6.0079
      77       2.9084       2.9697
      78       3.7480       6.1803
      79       4.7903       6.6765
      80       2.0827       1.2784
      81       4.3925       4.1278
      82       7.3666       4.5787
      83       6.2203       4.9021
      84       1.7619       2.2333
      85       4.9422       4.4604
      86       5.2178       2.3331
      87       2.7773       3.6795
      88       2.9877       4.9066
      89       2.6201       3.0131
      90       4.8213       4.7882
      91       6.5208       4.0870
      92       3.0528       1.6615
      93       2.1766       2.2418
      94       4.8982       1.7212
      95       4.6948       2.3111
      96       3.2083       1.7949
      97       3.9439       2.7577
      98       4.8954       2.3939
      99       3.0271       1.6662
     100       2.5181       4.3579
     101       2.0993       4.7226
     102       3.7640       6.1485
     103       8.2216       4.4538
     104       5.9939       6.1508
     105       2.7520       3.8315
     106       5.5967       6.1840
     107       4.7032       2.3315
     108       4.4828       4.4237
     109       5.1114       5.5394
     110       0.9794       3.4742
     111       4.9661       2.9307
     112       4.3438       4.2628
     113       3.9599       1.5367
     114       3.1329       7.0575
     115       2.8006       3.6250
     116       4.1593       3.6742
     117       3.8732       2.2239
     118       5.3794       6.8024
     119       2.0417       6.8671
     120       3.8865       6.2047
     121       2.9761       6.3331
     122       1.0783       6.1107
     123       0.8230       5.5323
     124       3.4416       5.1042
     125       2.4461       5.1587
     126       2.6269       8.1343
     127       2.5312       4.0001
     128       4.5593       5.6436
     129       5.0054       6.0026
     130       3.9529       7.1222
     131       2.7680       5.8027
     132       3.9263       7.6994
     133       4.6914       6.6505
     134       5.7285       7.6326
     135       2.7244       5.4057
     136       2.6093       1.8052
     137       4.6105       3.0749
     138       5.0803       5.3271
     139       4.2617       1.8842
     140       3.6780       6.2307
     141       4.4061       3.8326
     142       5.8296       4.3986
     143       5.5858       6.3628
     144       3.5350       7.3739
     145       2.7776       3.7868
     146       7.2283       3.2745
     147       7.6359       5.2672
     148       6.8567       6.9623
     149       4.9463       1.5797
     150       2.8620       2.6501
     151       3.3289       5.8700
     152       0.5334       5.4307
     153       5.1530       4.4288
     154       3.3202       5.6571
     155       3.0173       3.6421
     156       4.6606       3.5221
     157       3.3743       3.2136
     158       1.4845       6.5439
     159       2.9970       5.3471
     160       2.9817       4.6209
