#Frame        chi1:41      chi2:41
     365     -55.9467     106.8117
     366     -63.3007      92.8593
     367     -64.5663      94.9678
     368     -62.5860     107.5880
     369     -69.9031     106.1519
     370     -70.6392      87.4677
     371     -81.7960     112.7378
     372     -69.4478     102.7761
     373     -58.6368     110.5304
     374     -76.6395     107.2901
     375     -73.3424     112.8002
     376     -69.5836     118.8890
     377     -69.8700      84.4909
     378     -63.4605     100.8796
     379     -84.5363      91.0482
     380     -73.0585     101.9964
     381     -69.7508     107.8961
     382     -78.6591     116.0186
     383     -78.5697     114.9553
     384     -76.2672     104.4735
     385     -75.0759      95.7940
     386     -74.8027     113.1082
     387     -74.2916     100.3163
     388     -77.3416      94.7233
     389     -69.7599     119.6120
     390     -72.0760      91.5125
     391     -68.6018      92.0174
     392     -66.9641     118.4762
     393     -80.3888     105.2690
     394     -82.5335      89.5890
     395     -62.7849     106.9007
     396     -76.8895      94.2356
     397     -79.4536      95.2295
     398     -78.3411      85.2475
     399     -80.9817      83.3905
     400     -60.1733      81.4365
     401     -63.4490      95.8302
     402     -70.1583     120.2080
     403     -74.6507     117.3407
     404     -75.3287     110.0978
     405     -63.3823     100.4817
     406     -59.0856      77.0672
     407     -67.0087     107.3592
     408     -77.8529     109.4345
     409     -56.7867      71.9157
     410     -85.6192      92.8282
     411     -71.2314      90.8936
     412     -68.5371      88.5344
     413     -76.2864      95.1334
     414     -70.1785      77.2911
     415     -64.7888     100.0217
     416     -83.4495      82.5751
     417     -87.4726      84.5225
     418     -78.7069     102.9926
     419     -66.4939     106.6204
     420     -75.7809      92.9088
     421     -72.2938      84.2733
     422     -70.2796      85.8836
     423     -85.7858      98.2927
     424     -69.2260     101.5438
     425     -62.9991      99.2968
     426     -82.2297     112.4998
     427     -71.9063     104.8313
     428     -70.5828     115.9510
     429     -81.2984     100.8611
     430     -72.7076     108.3864
     431     -87.0209      97.1797
     432     -64.0865     111.5903
     433     -74.2566      97.3066
     434     -62.8096      87.3978
     435     -81.8667     107.2371
     436     -80.9319     108.3179
     437     -95.7250      95.0066
     438     -75.0016      98.4625
     439     -67.4807      79.6203
     440     -73.8666     106.7997
     441     -74.6829     109.9517
     442     -75.0590     125.4526
     443     -71.5349     114.3830
     444     -76.0120     117.8207
     445     -74.5327     130.4793
     446     -74.7303     110.4377
     447     -92.7972     113.1972
     448     -70.6966      98.6970
     449     -66.2538     101.5191
     450     -64.9824     104.4610
     451     -85.8065      77.0916
     452     -67.5145     102.8415
     453     -72.9104     101.4510
     454     -76.1214     107.1671
     455     -73.5581      93.3101
     456     -67.3521     110.0224
     457     -62.8030      94.5085
     458     -59.3344      72.4964
     459     -73.3693     124.2222
     460     -70.5980     109.8583
     461     -73.9949     112.7782
     462     -76.3043     123.4721
     463     -68.6153     108.8499
     464     -53.3049      86.7906
     465     -81.2044      88.5448
     466     -70.9251     102.6023
     467     -63.6560     107.1181
     468     -81.8488      93.9070
     469     -58.2590      97.2995
     470     -77.1179     107.8317
     471     -62.1502      84.9223
     472     -71.6107     115.9983
     473     -76.3856     111.4203
     474     -60.1949      93.7452
     475     -66.7028      93.2161
     476     -72.7931     108.6922
     477     -56.3767      89.4078
     478     -56.4045      98.6648
     479     -55.4619      95.6334
     480     -66.2914      90.0917
     481     -63.7050      94.4988
     482     -53.9498      87.7035
     483     -82.2218     101.2780
     484     -69.4280      98.7284
     485     -90.7885     116.3775
     486     -64.3402      84.5135
     487     -55.8526      88.2086
     488     -71.1293      85.1795
     489     -74.1387     103.8335
     490     -90.1011     108.0536
     491     -76.1380     117.3788
     492     -75.2949     113.5005
     493     -79.2161     110.6255
     494     -70.5946      99.0315
     495     -71.5051     113.7246
     496     -52.5208      94.3173
     497     -77.0301      83.9861
     498     -75.4351     116.8240
     499     -71.9504      96.9523
     500     -73.7527      93.8403
     501     -61.4488      88.3777
     502     -73.6012      95.3380
     503     -75.4087      91.7029
     504     -67.2723      86.6180
     505     -61.8355     106.9132
     506     -74.8295      87.6550
     507     -63.0633      88.5343
     508     -63.1047     113.2048
     509     -59.5218     104.1702
     510     -53.7728      87.2151
     511     -50.9669      90.4655
     512     -69.9898     108.7093
     513     -74.9930     117.6185
     514     -65.6280     110.4518
     515     -71.4781     118.3258
     516     -69.7163      87.8467
     517     -61.1679      86.3617
     518     -67.2357      85.0838
     519     -74.3625     100.7491
     520     -66.8755     107.1762
     521     -77.0587      79.7802
     522     -67.4487      95.7598
     523     -63.8810      96.5609
     524     -83.9179     110.0554
     525     -61.7633     112.3183
     526     -83.4278     128.2514
     527     -67.4745      92.3235
     528     -67.4431      97.5756
     529     -64.2117     107.7786
     530     -68.8063     107.0523
     531     -64.1922      95.5694
     532     -70.6741     120.5688
     533     -83.2780     113.1565
     534     -75.4400     115.8710
     535     -72.0032     107.1043
     536     -75.0133     102.8000
     537     -63.8214      98.1825
     538     -66.2330     114.7292
     539     -71.6921     116.2892
     540     -77.0312      94.9153
     541     -58.6857      91.9277
     542     -75.0021     120.5571
     543     -81.8287      90.9080
     544     -87.5995     102.0029
     545     -72.0732     110.4140
     546     -85.8936     125.2228
     547     -74.0482     106.7565
     548     -66.5013     107.2948
     549     -78.0354     109.3242
     550     -73.2363      98.8696
     551     -73.8828      88.3546
     552     -73.0444      94.0880
     553     -69.5237     108.6932
     554     -73.7845     113.1708
     555     -78.4028     103.3223
     556     -62.0935     103.8801
     557     -69.6116     102.8527
     558     -81.6340     115.3908
     559     -76.8037     106.8132
     560     -64.0336      89.1395
     561     -86.8676     113.1323
     562     -83.5983     106.2139
     563     -63.3492     111.7853
     564     -69.8230      97.0413
     565     -67.0057     120.3464
     566     -68.3257     100.1954
     567     -75.1956     124.6757
     568     -74.4391     106.1785
     569     -69.5113     110.1988
     570     -76.9092      93.8977
     571     -75.0984      95.5127
     572     -61.3105      77.1613
     573     -76.2799     124.6505
     574     -62.7190      94.6505
     575     -72.3614     113.8906
     576     -67.0863     100.8533
     577     -67.7913     111.7135
     578     -72.7522     110.8303
     579     -73.3771     113.7087
     580     -71.5817     113.4433
     581     -81.9874      96.6296
     582     -78.5378     102.6036
     583     -76.8562      96.9357
     584     -73.8586     109.0981
     585     -69.7381     116.4100
     586     -63.0732     111.9648
     587     -83.8154     106.7081
     588     -65.6783     101.2543
     589     -73.2946      92.2758
     590     -68.0986     115.4538
     591     -72.8430     104.3270
     592     -58.8886      95.8852
     593     -38.4206      91.4156
     594     -66.8949     103.4547
     595     -57.7031      90.4129
     596     -57.3410      85.3156
     597     -65.0400      89.8133
     598     -81.8369     107.5328
     599     -71.4980     105.2529
     600     -81.0135     118.3187
     601     -61.7078      93.8883
     602     -62.3121      97.3215
     603     -58.2827      93.5931
     604     -68.3235     103.6809
     605     -63.6102     114.1955
     606     -76.6758     106.8153
     607     -65.4535      95.7487
     608     -66.7200      97.3434
     609     -81.8820     115.6267
     610     -83.6741      79.0948
     611     -62.3449      95.5369
     612     -81.1392      97.6549
     613     -81.3385     112.0900
     614     -65.1968      85.9355
     615     -53.4708      87.9810
     616     -92.0262     119.9546
     617     -84.1041      98.9387
     618     -63.3993      92.4352
     619     -71.9735      99.3936
     620     -67.1518     102.3532
     621     -69.1385      91.8966
     622     -58.3530     108.1378
     623     -59.7428     101.2959
     624     -80.9286      98.9255
     625     -70.2932     100.7146
     626     -66.9635      96.6405
     627     -64.5872      94.5307
     628     -82.7511     109.6292
     629     -76.8942     114.8599
     630     -81.9506     103.6838
     631     -68.8830     102.5633
     632     -66.2422      90.4085
     633     -79.6331     109.0305
     634     -74.2738      98.9307
     635     -69.1191      92.0900
     636     -64.9825      96.0228
     637     -59.6400     100.5717
     638     -64.9636     105.3058
     639     -57.7601      96.9501
     640     -67.2238      95.0838
     641     -63.4491      81.2346
     642     -60.1171      98.3704
     643     -80.0397     113.2815
     644     -71.5090     110.4707
     645     -79.6139     117.5043
     646     -78.8237     109.7064
     647     -59.7960     105.5401
     648     -59.3376      92.5689
     649     -59.2593      98.3727
     650     -76.6363     104.2970
     651     -59.6538     116.5667
     652     -61.4116      95.2367
     653     -67.8688     108.2798
     654     -66.5090     118.5605
     655     -61.0916      92.1087
     656     -78.3044      94.8845
     657     -76.2785     111.8449
     658     -66.8383     104.0871
     659     -65.1693     111.3454
     660     -69.9140      97.7271
     661     -77.4810     105.3346
     662     -70.7420     109.4347
     663     -82.7543      94.8700
     664     -72.8640      94.4560
     665     -64.9204     108.3986
     666     -62.7328     111.3289
     667     -68.0000      75.5922
     668     -67.3409     106.1875
     669     -68.3034      96.2393
     670     -62.2333     103.2328
     671     -76.0291     107.8581
     672     -62.3899      96.1701
     673     -82.6086     103.2259
     674     -70.1074      81.4095
     675     -62.8939      97.3976
     676     -69.2903      88.7783
     677     -74.1759      82.7637
     678     -65.1170      84.9581
     679     -68.2431      97.6817
     680     -63.9228     102.5881
     681     -72.1969      93.4546
     682     -81.8741     107.9690
     683     -62.5107      90.8557
     684     -85.2465     104.1341
     685     -85.8509     105.9548
     686     -74.0725     103.8305
     687     -79.1210      89.9049
     688     -74.7073     114.7489
     689     -63.0045     112.8545
     690     -76.5954      99.8821
     691     -71.7516      96.6793
     692     -73.2453      97.9400
     693     -84.4546     116.3671
     694     -66.3569      82.1143
     695     -75.7443     109.6215
     696     -72.1602      90.8730
     697     -87.3572     103.9131
     698     -58.6538      85.7640
     699     -62.1953      88.9841
     700     -75.2490      94.6011
     701     -67.5611      96.1574
     702     -67.2980     109.3934
     703     -71.9582      92.2663
     704     -71.9831     108.0310
     705     -88.3393     102.3823
     706     -48.4888      83.5279
     707     -66.7007      85.5339
     708     -84.3307      93.7971
     709     -77.8662     104.5518
     710     -75.1874      90.3671
     711     -78.3497     121.0695
     712     -88.7651     108.7492
     713     -75.7492     120.1629
     714     -68.3692     106.9381
     715     -76.7173     109.0720
     716     -65.1559      89.9275
     717     -77.6639     121.8021
     718     -79.6013     109.3152
     719     -59.6395     108.6699
     720     -75.0589      95.4106
     721     -56.7036      97.6154
     722     -68.4745     106.1370
     723     -72.9809      81.8540
     724     -63.2607     103.4560
     725     -72.4612      95.0550
     726     -72.1297     108.1848
     727     -77.7661     105.2364
     728     -63.4504     114.8465
     729     -70.4582     108.3834
     730     -57.6180     101.7549
     731     -72.8448      94.5003
     732     -75.3303     105.4574
     733     -56.8035     104.8304
     734     -76.0338      99.5228
     735     -69.6061     118.9286
     736     -83.7948     108.7662
     737     -73.8740     103.9224
     738     -74.5478     107.2356
     739     -71.0331     114.7487
     740     -72.2796     115.4775
     741     -83.7841     118.5925
     742     -73.0567     103.3132
     743     -80.8216     108.5881
     744     -80.7655     103.3476
     745     -67.0319     104.5078
     746     -67.7186      99.1106
     747     -66.9406     101.4117
     748     -64.8734      94.4920
     749     -82.4367     110.0607
     750     -79.6764     105.3166
     751     -63.8379     104.3211
     752     -67.6100      98.0255
     753     -86.8572      96.1917
     754     -76.1860     110.1197
     755     -83.3713     100.9933
     756     -79.6365      97.7046
     757     -59.4448      81.7216
     758     -54.9739      87.0471
     759     -69.7144     103.5294
     760     -72.8204     102.9206
     761     -71.3742      99.4009
     762     -61.7118      97.6761
     763     -61.0017      96.7248
     764     -64.2024      91.6985
     765     -57.7428      89.5819
     766     -71.8492     116.2883
     767     -62.0552     100.8855
     768     -57.9505      88.8808
     769     -65.6056     104.0048
     770     -69.9425     108.0224
     771     -72.4408     102.5674
     772     -60.0050     105.3890
     773     -79.3151     117.3057
     774     -81.4849     117.0127
     775     -77.7524     124.1522
     776     -74.4578     118.6155
     777     -70.3994     108.4865
     778     -72.8663     119.2746
     779     -69.2611     112.6200
     780     -71.0847     111.4062
     781     -63.8269     102.7764
     782     -69.0322     103.9176
     783     -70.6530     111.2870
     784     -66.4732      96.6125
     785     -78.1268     111.4191
     786     -73.3045      91.9873
     787     -89.9008     102.5134
     788     -80.5279     106.6195
     789     -87.7956      87.5216
     790     -75.4922     117.3688
     791     -59.7446      99.3763
     792     -79.8858     100.5589
     793     -70.3314     106.0057
     794     -81.6622     114.4363
     795     -80.5914     117.7505
     796     -64.9151     102.7767
     797     -68.3877      96.6584
     798     -81.2347      73.6760
     799     -77.5920      98.7696
     800     -75.9273     106.1031
     801     -88.6231      84.5134
     802     -61.9914      88.7559
     803     -63.1195      88.0061
     804     -67.7161      85.8139
     805     -79.5057      85.0553
     806     -68.9573     103.9518
     807     -73.2454      85.2567
     808     -75.1240     109.3492
     809     -73.4259      80.7584
     810     -87.5451      97.8484
     811     -71.0471      87.3797
     812     -78.6985      87.1620
     813     -80.0185      73.6644
     814     -70.0045      90.4932
     815     -69.8832      97.3405
     816     -65.7672      95.1831
     817     -57.2169      98.4425
     818     -82.7187     103.3298
     819     -70.8899     126.4558
     820     -76.6097      76.8961
     821     -75.7350      99.1128
     822     -67.4040     110.5706
     823     -76.5595     108.3497
     824     -75.5027     100.3700
     825     -65.3800      95.8201
     826     -89.1188      99.0706
     827     -82.5405      81.7558
     828     -73.2610     103.2608
     829     -68.7016      86.6892
     830     -81.2095      73.6096
     831     -88.1132     107.3799
     832     -67.5562      86.9862
     833     -77.4322      86.8342
     834     -59.1858      87.6582
     835     -68.7354      83.4592
     836     -79.6570     100.0601
     837     -70.8460      83.6402
     838     -72.2200      80.6316
     839     -75.8609      99.0318
     840     -73.7184      95.0581
     841     -71.5130      98.3813
     842     -81.3245     103.5446
     843     -62.8136      98.7334
     844     -73.2921     113.9495
     845     -81.3590      86.5882
     846     -91.2472      82.1306
     847     -82.2274      93.7769
     848     -84.6933      84.5735
     849     -81.5822      84.2807
     850     -90.1653      95.5162
     851     -96.3885      87.5530
     852     -99.0886     114.2464
     853     -92.6292     107.2149
     854     -79.4475      71.1757
     855     -80.5664     112.3077
     856     -72.2929      89.5804
     857     -75.6587      93.7701
     858     -87.9006      99.0242
     859     -90.1252      89.8936
     860     -66.6939      87.7024
     861     -80.9491      95.3875
     862     -97.8565      83.5813
     863     -78.4582      88.0367
     864     -80.9422      77.7018
     865     -76.5985      88.6824
     866     -89.3251     108.1004
     867     -86.0019      81.0541
     868     -71.5821      74.2930
     869     -89.4836      86.0313
     870     -82.9559      88.6334
     871     -80.7192      66.5171
     872     -84.1319      96.9679
     873     -75.3846     113.4463
     874     -78.6104     107.3328
     875     -81.4902     102.1380
     876     -79.8000      86.6535
     877     -79.3625      81.4167
     878     -73.1366     103.8192
     879     -74.1372      89.4540
     880     -79.9852     110.0607
     881     -86.4844      90.9857
     882     -80.3138      91.9404
     883     -92.1082      88.5039
     884     -92.5805      94.6964
     885     -81.5447      87.6822
     886     -92.7785      98.7234
     887     -79.9313      82.5937
     888     -68.4137      94.9525
     889     -86.5986      90.5154
     890     -75.7493     101.6261
     891     -77.6212      93.9376
     892     -74.5963      86.5924
     893     -69.7958      89.2595
     894     -84.7110      91.6583
     895     -86.1049      93.4689
     896     -72.7237      78.3390
     897     -76.7810      79.1829
     898     -73.2841      92.8131
     899     -95.4292     101.3165
     900     -91.2004      88.2968
     901     -76.3799      89.2685
     902     -68.2487     100.9992
     903     -85.6072      91.1126
     904     -76.1562     110.8931
     905     -86.8091     109.6463
     906     -83.7932     121.1021
     907     -71.5684      92.6327
     908     -80.7608      97.7685
     909     -84.6370     109.1326
     910     -83.1320     109.9380
     911     -69.9753      97.5540
     912     -81.4494      90.0488
     913     -69.0350     101.3221
     914     -76.8850      89.1300
     915     -67.8194     108.8422
     916     -66.4377      91.9419
     917     -79.4984      89.6978
     918     -70.2225     110.9969
     919     -84.9854      95.8086
     920     -79.7014     102.9098
     921     -83.5772      90.8148
     922     -90.6258      98.2305
     923     -84.6132      86.2612
     924     -85.5281      95.6339
     925     -95.6194      83.5554
     926     -82.0854      87.6210
     927     -74.1972      67.2077
     928     -94.0162      87.3866
     929     -74.3000      82.0611
     930     -77.5326      99.1941
     931     -67.7726      93.8869
     932     -80.1897      93.3703
     933     -86.5065     101.7281
     934     -77.7022      74.9897
     935     -75.0087      95.4875
     936     -84.8503      96.2135
     937     -76.7087     110.6294
     938     -85.0001     110.5987
     939     -80.0052      89.6326
     940     -91.8872      87.3047
     941     -68.3989      85.1295
     942     -91.3265     100.0151
     943     -82.6060      89.6985
     944     -62.5053     103.4397
     945     -85.3611     105.9777
     946     -76.6050      68.8479
     947     -90.6180      91.6944
     948     -83.7376     110.9323
     949     -74.6951      90.0134
     950     -70.4004      88.5835
     951     -81.1226      79.2804
     952     -97.6543     104.9159
     953     -81.3209     105.3548
     954     -76.4505      86.3672
     955     -87.3773     121.0368
     956     -86.4987      98.9928
     957     -80.7608     103.2096
     958     -80.4937      95.5177
     959     -81.3180      94.1038
     960     -82.6074     104.2330
     961     -81.4592      90.2659
     962     -82.4339      94.0220
     963     -71.3316     104.7652
     964     -77.8268      80.9010
     965     -88.5003     101.6202
     966     -85.3577      98.9262
     967     -77.6703      90.0085
     968     -87.6706      97.2271
     969     -84.8726      86.8897
     970     -73.1762      96.7045
     971     -86.9855      76.6913
     972     -85.3121      86.7090
     973     -81.9686     105.8088
     974     -79.8586      99.2974
     975     -81.3576      91.8134
     976     -84.6381     105.2271
     977     -84.4346      82.5234
     978     -73.9286      95.0922
     979     -82.1186      88.0533
     980     -76.1642      98.7130
     981     -76.9254      95.4083
     982     -76.6063      67.5962
     983     -76.3612      85.8291
     984     -87.1171      93.8837
     985     -57.9917      74.2318
     986     -89.5579      75.9929
     987     -88.7686     121.1605
     988     -78.5841     113.3681
     989     -80.5130      97.8765
     990     -80.0200      96.6233
     991     -81.3137      91.7203
     992     -68.7832      88.3264
     993     -85.6592     108.5190
     994     -76.9948     113.2636
     995     -83.0181      99.5314
     996     -65.2359     100.6779
     997     -74.6187     109.0765
