#Frame       chi1:129     chi2:129
     112     176.8550      99.6146
     113    -172.9779      87.8304
     114     179.4549      80.6822
     115     175.0652      80.5106
     116    -177.5724      95.9952
     117    -176.6255      90.9113
     118    -170.0297      78.8781
     119    -175.2970      92.4988
     120    -168.1328      90.0291
     121     172.0913      88.3741
     122     176.6637      71.8996
     123    -177.2197      87.1019
     124     174.1714      96.1462
     125     177.4960      84.0048
     126    -171.9133      86.8367
     127     179.5138      79.4759
     128    -179.1687      92.8791
     129    -177.3759      86.7635
     130    -179.6847      86.8650
     131     176.4377      85.4836
     132    -179.2126      90.5126
     133     177.1834      69.8927
     134    -170.5925     102.2630
     135    -179.8299      91.0483
     136     178.4446     107.7248
     137    -177.1480      89.3045
     138    -176.7685     103.9698
     139     171.2520      95.3687
     140     174.5632      89.3852
     141    -178.6593      96.0436
     142     177.6017      63.6315
     143    -175.5135      87.2426
     144     177.2351      81.7236
     145    -172.2730      82.7780
     146    -176.4855      92.5348
     147     174.1781      97.9244
     148    -178.8539      94.2180
     149     169.8163      92.5040
     150    -175.5840      72.2355
     151     178.6833      87.5808
     152    -175.8141      87.3143
     153    -179.4384      91.2139
     154    -175.5037      83.4300
     155    -174.7670      94.4242
     156    -174.7964      95.4674
     157     179.4479      92.1116
     158    -174.9496     102.6877
     159    -170.9585      97.9813
     160     167.0338     100.5955
     161    -174.4722      85.2399
     162    -174.0330      85.4950
     163    -166.2697      82.3755
     164    -179.1612      99.7812
     165     171.3847      98.6951
     166    -173.8995      98.7634
     167    -174.9086      93.5096
     168    -179.7917     100.4041
     169    -176.1792      92.7798
     170    -174.0694      80.2210
     171     179.4824      83.7656
     172    -174.5361      89.1062
     173     169.2397      89.8780
     174    -167.3039      84.7646
     175     173.6817      76.1318
     176    -171.2192      77.5968
     177     179.2161      83.4707
     178    -176.5559      81.8174
     179     173.7456      81.0166
     180     177.7308      78.3734
     181    -173.8623      89.4348
     182     169.6056      93.8449
     183     177.3482      83.4041
     184     173.9668      93.0537
     185     178.8065      83.5195
     186     177.4705      89.6143
     187    -167.2594      93.3152
     188     175.4625      78.0165
     189     177.3685      78.2382
     190     177.4213      91.4384
     191     158.6866      87.4714
     192     163.5227      85.8097
     193     177.0457      81.8648
     194     179.8284      63.3469
     195    -179.9172      85.6185
     196     173.5452      84.9197
     197     167.1504     102.1321
     198     172.5475      91.1756
     199     174.8685      81.2044
     200     172.1311      95.2211
     201     163.1913     102.4697
     202     170.6994      98.3825
     203     179.1474      92.5889
     204    -178.8629      88.2835
     205     158.8258     100.1755
     206     176.9592      95.7356
     207     166.6536      95.5317
     208    -173.2435      74.8983
     209     174.9729      74.8400
     210     174.4812      81.1761
     211     168.2811      65.6127
     212     167.4860      76.7162
     213    -177.7834      75.7560
     214     167.4626      79.6749
     215     168.5658      86.5816
     216     176.3193      85.9343
     217     172.3804      95.4836
     218     163.6089      81.9275
     219     154.3877      80.4914
     220     169.4243     108.7362
     221     170.7879      92.1904
     222     174.4789      87.1895
     223     163.8823      96.0963
     224     168.7533      85.4889
     225     172.2920      82.7259
     226     151.0903      99.8023
     227     176.2397      85.9297
     228     174.5479      84.3313
     229     159.3588     103.7595
     230     175.2145      83.6852
     231     172.8357      76.9898
     232     174.6614      99.6126
     233     169.5095      87.1641
     234     167.0274      82.5817
     235     173.5825      87.2587
     236     168.9369      97.4237
     237     167.7453      89.5281
     238     173.5163      93.8867
     239     174.5634      77.5132
     240     173.0573      78.1278
     241     175.7455      86.1033
     242     171.9821      83.4779
     243     172.4298      96.8473
     244     171.5873      86.8010
     245     168.0310      88.7822
     246    -179.1384      97.2050
     247    -175.7679      74.0931
     248     167.0058      80.7708
     249     173.5214      84.8906
     250     170.3661      91.2343
     251     166.7379      92.9714
     252     165.3655      90.9190
     253     176.2553      73.7216
     254     178.6109      85.5241
     255    -179.2531      77.8977
     256     178.6505      93.5637
     257    -179.6215      67.7956
     258    -174.8928      86.4668
     259     175.1656      85.5556
     260    -178.8049      72.1479
     261     174.3639      74.4687
     262     176.6545      89.4916
     263     171.8214      91.1299
     264     171.8415      87.1385
     265     163.1723     115.3510
     266    -178.0150      77.8912
     267     155.5429      99.0964
     268     172.9297      91.8282
     269     173.0519     104.7099
     270     176.1965      87.9302
     271     179.7257      92.3014
     272    -179.7242      86.5990
     273     162.1346      80.5199
     274     168.0383      92.0790
     275     169.2674      89.0095
     276     167.7104      89.5862
     277     177.5694      81.9103
     278     178.0385      81.5652
     279     166.7068      98.7708
     280     165.5080      84.0759
     281     167.0203      83.5259
     282     158.6896      80.3687
     283     169.5683      80.0154
     284     173.5608      87.9985
     285     165.9962      92.1648
     286     169.5990      95.5666
     287     169.1546      79.3269
     288     170.6267      85.9253
     289     159.4333      96.0967
     290     169.4751      93.7186
     291    -177.4532      84.3987
     292     169.7769      97.8757
     293     176.3061      77.8407
     294    -176.9292      78.5700
     295     176.8144      98.1246
     296    -179.8150      93.0632
     297     176.6920      77.3130
     298     177.2034      88.6551
     299    -179.6347      74.4547
     300     172.3952      83.7558
     301     172.4993      77.2674
     302     173.6297      78.1196
     303     178.2308      76.4204
     304    -179.2502      71.2518
     305    -179.2240      89.5674
     306     170.6936      94.9347
     307     167.8482      98.1638
     308     165.8127      79.8458
     309     172.6744      90.7304
     310     162.8057      85.5958
     311     160.3610      94.3350
     312     174.8808      83.9336
     313     171.0502      88.5885
     314     170.9123      84.5628
     315     175.9598      88.6783
     316     176.5320      84.3111
     317     163.8786      93.3651
     318    -175.2612      90.8914
     319     176.4317      86.3893
     320    -169.5275      72.3087
     321     177.1457      95.7720
     322     164.2233      76.3320
     323     169.1802      93.7732
     324     165.6490      91.7785
     325     168.2285      75.9152
     326     170.8428      94.8121
     327     177.1596      90.6114
     328     177.2325      91.4823
     329     162.5110      83.9721
     330     170.5401      83.3825
     331     173.0315      64.3938
     332     168.2285      79.1569
     333     165.6052      86.2869
     334     153.3037     106.3428
     335     170.7741     105.0962
     336     171.5705      79.1584
     337    -172.2014      77.0714
     338     164.2747      85.3084
     339     167.4358      87.5654
     340     163.0753      80.8842
     341     179.3677      84.1609
     342     169.8413      94.5296
     343     153.0547      96.3362
     344    -165.1924      83.9304
     345    -174.3518      90.2376
     346    -169.8916      94.5364
     347    -166.7017      81.7675
     348     178.6316      83.9198
     349     175.1930      95.6610
     350     170.1035     100.9463
     351     176.2782      80.8405
     352    -173.1673      81.4214
     353     164.5431      71.5089
     354     166.2913      84.7575
     355     172.5816      85.5656
     356     177.8077      92.2471
     357     179.2599      81.8250
     358     176.2083      96.5935
     359    -173.2297      82.8929
     360     164.8622      97.0650
     361     179.5064      70.0503
     362     163.2151      89.5757
     363     172.4494      84.3767
     364     173.3667      87.6561
     365    -177.4870      70.4320
     366     165.7296      85.3066
     367     163.4422      88.0534
     368     176.4117      92.3736
     369     172.1920      96.1305
     370     178.1642      89.4516
     371     168.9119      95.0145
     372     178.8172      92.9060
     373     168.7981      93.6047
     374    -171.2581      84.0956
     375    -178.3953      90.1187
     376    -171.4287      91.5759
     377    -176.1378      94.6919
     378     178.1905      73.9209
     379    -171.5687      81.7164
     380    -175.4767      79.3828
     381     170.4231      87.5790
     382     166.8327      90.8527
     383     167.0584      96.1633
     384     176.3058      97.0803
     385     165.2399     103.6173
     386     168.9628      93.9699
     387     172.9982      84.7051
     388     172.0031      86.0645
     389     177.0182      91.5426
     390     162.1881      89.3327
     391     162.3754     112.7845
     392     178.6446      90.7489
     393     174.6245      87.1084
     394     179.0745      93.3568
     395     176.2295      87.0246
     396     174.7105      79.5675
     397     165.9843      99.0533
     398     173.2964      88.3807
     399     169.9113     110.0680
     400     168.2095      92.2609
     401     165.5211     105.4351
     402     177.2314      76.0409
     403    -177.6644      85.0916
     404     178.6289      91.0894
     405     163.0407      87.0381
     406    -175.8275      81.2255
     407     156.6999      91.9028
     408     165.2128      93.1188
     409     177.2976      91.3353
     410     167.7414      85.6527
     411     166.8461      79.6804
     412     171.6891      83.0739
     413    -178.7692      88.1612
     414     172.0122      89.2816
     415     160.6628      97.2665
     416     176.9200      94.1716
     417    -176.6048      83.8950
     418    -169.8339      91.4587
     419     174.9653      93.7928
     420    -158.4953      72.5006
     421     166.3370      92.8674
     422     179.2472      93.0121
     423    -179.8104      89.5339
     424    -176.8375      87.1621
     425     178.9119      84.2629
     426     171.7622      89.7001
     427     170.9110      98.5286
     428    -174.0100      97.6662
     429     174.8898      94.6289
     430    -162.2714      67.6654
     431     162.8215      91.6955
     432    -179.4066      80.0206
     433    -176.1922      82.1681
     434     173.9918      90.2981
     435     179.5962      91.6175
     436     172.0222      97.6882
     437     171.3742      78.6688
     438    -173.0627     102.1977
     439     160.3915     103.7760
     440     173.0874      96.5545
     441     172.3274      85.9434
     442     178.7524      88.5147
     443     167.8603      96.8020
     444     172.5464      89.5659
     445     175.0994      90.2462
     446     175.1698      86.7932
     447     170.4434      90.9013
     448     167.1051      93.2747
     449    -179.9837      90.3130
     450     161.9664      99.3976
     451     174.1135      86.7455
     452     164.0335     102.6136
     453     167.3855      84.9846
     454     172.2710      87.8330
     455    -179.8298      87.5441
     456     165.3706      82.1858
     457     161.8634      97.7796
     458     177.8639      89.4705
     459     174.3127      79.5878
     460    -166.9377      97.6601
     461     169.6014      89.3397
     462     174.4376      91.0476
     463     152.8653      78.3620
     464     163.1102     106.2337
     465     168.2354      88.9002
     466     161.4226      88.2580
     467     162.2673      82.4003
     468     167.6079     101.4127
     469     168.1026      94.5619
     470     178.2422      91.5942
     471     163.3511     100.1067
     472     157.7140      88.6370
     473     175.9592      89.1027
     474     160.5213      87.5195
     475     165.5555      83.0448
     476     166.0531      85.5099
     477     167.9125      73.2581
     478     179.9048      88.7932
     479     166.5190     105.6390
     480     172.5313      79.8361
     481     167.1568      99.8879
     482     172.8050      89.9689
     483     171.9312      85.9765
     484     164.5001      89.0893
     485     178.5720      91.1872
     486    -169.3066      86.6162
     487    -179.3053      94.0545
     488    -175.5590      95.1574
     489    -172.7687      95.0682
     490    -174.6623      89.4158
     491    -175.2463      85.9655
     492    -177.9380      76.7121
     493    -168.9947      92.4878
     494    -170.2499      73.9324
     495    -178.2355      79.3081
     496     172.8712     105.6787
     497     164.6588      88.3942
     498     179.9532     100.2448
     499     168.7076      96.6512
     500     172.8545      89.6936
     501     171.3149      90.4577
     502    -171.8050      82.1914
     503    -179.2942      92.1676
     504    -178.6113      91.8234
     505     165.4615      98.1791
     506     168.4513      92.8408
     507     171.0385      99.1405
     508    -179.2587      82.2181
     509     167.1239      92.7196
     510     164.2587      94.5725
     511     173.4198      81.5814
     512     157.0737      96.8720
     513     178.8647      86.6986
     514     170.4528      87.2220
     515     169.4433      95.6534
     516    -168.8078      86.5749
     517    -173.2282      76.2225
     518     162.2433      99.8339
     519     176.0021      91.3887
     520    -179.6765      72.7287
     521     160.5613     103.9305
     522    -172.8662      77.7908
     523     168.9074      72.6608
     524    -179.5366      78.8565
     525     179.2622      95.9941
     526     172.6981      95.5471
     527     179.0650      85.2526
     528     159.5045     101.6166
     529     167.2614      95.5782
     530    -178.0247      77.3924
     531     177.1404      87.9722
     532     165.5902      95.8819
     533     162.8353      82.4012
     534     177.2735      86.9729
     535     170.7494     102.9898
     536     176.7958      99.6235
     537     165.7826      97.8431
     538     172.8892      90.5421
     539     158.1305     108.7648
     540     175.2089     101.4840
     541     177.1598      90.2802
     542     174.1570      98.8106
     543     166.4015      86.7314
     544     162.2736      91.9257
     545     172.1243      92.8841
     546     162.1253      86.5794
     547     166.6484      85.1171
     548     165.2029      81.4111
     549     173.3235      91.5734
     550     171.8975      95.1972
     551     169.2524      87.1486
     552    -176.2248     104.5832
     553     177.7876      94.1188
     554     176.3509      93.1895
     555     162.9984     100.8343
     556     174.9504      92.3853
     557     171.1042      90.8368
     558    -166.1019      90.6337
     559    -170.6134      91.0577
     560    -165.5165      85.2043
     561     161.1416      96.1568
     562    -165.6081      84.2079
     563    -166.8587      85.7200
     564     174.8738      99.9214
     565    -175.3043      85.3736
     566    -177.5284      87.1392
     567     163.3357      90.6507
     568     179.3263      99.5890
     569    -177.7317      80.8619
     570    -172.0102      91.7133
     571    -173.2273      73.4254
     572     169.9144      89.2216
     573    -177.0823      82.8035
     574     167.0647      91.8771
     575     177.2033      80.4778
     576     157.5871      88.3969
     577     168.5497      99.3767
     578     173.0105      91.7732
     579     169.9128      85.3566
     580    -179.4424      93.1977
     581    -179.7404      79.4933
     582     163.9248     115.2049
     583     174.4537     102.9669
     584    -178.4075      88.4300
     585     171.3919      70.6931
     586     166.4972      92.3382
     587     168.7470      79.7487
     588     173.1010      89.9771
     589    -172.7815      71.6080
     590     173.8610      89.2802
     591    -178.7283      67.9238
     592     178.5299      70.6459
     593     162.9419      89.0968
     594     174.8051      95.5464
     595     171.2748      97.2555
     596     179.7751      74.5293
     597    -178.4157      98.9065
     598     169.6573      96.5588
     599     165.6464      87.3334
     600     168.5158      96.0305
     601     172.3197      92.6941
     602    -179.1060      87.4750
     603     162.2521      95.2714
     604     178.5031     100.7971
     605     173.0761      91.1337
     606    -165.3109      95.1373
     607    -169.0135      92.2623
     608    -168.0735      98.7650
     609    -169.3465      89.7570
     610     172.6963     100.0164
     611    -173.7578      73.7940
     612    -155.1429      82.3149
     613     161.3244     110.0657
     614     171.6656      84.3953
     615     177.7085      97.2736
     616    -169.7390      77.5177
     617    -179.0430     104.1021
     618     156.2878     101.5572
     619     171.4249      90.7526
     620     162.8731      94.4620
     621    -179.8271      87.1118
     622     157.4885      90.0329
     623     175.2916      90.5162
     624     176.9289      83.5612
     625    -175.2416      94.3175
     626    -165.4360      94.2551
     627     163.8180      96.2830
     628     179.5090      98.1354
     629    -160.1116      84.2258
     630    -177.8003      86.6256
     631     153.8299     100.6853
     632    -175.4054      72.8545
     633     173.9446      72.1299
     634     178.8450      94.0328
     635     174.5972      85.4783
     636     170.6120      88.3418
     637     167.3597      80.3989
     638    -165.6525      85.2122
     639    -174.7983      84.7242
     640    -174.1705      96.5018
     641    -169.7039      93.6667
     642     176.8498      85.0461
     643    -174.5841      74.8853
     644     171.6870      83.6608
     645     172.4505      82.7954
     646     179.7809      84.7812
     647     169.6555      94.5767
     648     176.0537      92.3614
     649     165.2769      90.5564
     650    -175.5909      75.8312
     651     172.7997      75.8748
     652     157.6927      93.1599
     653    -178.6211      88.5299
     654    -171.0931      88.3042
     655     178.2991      91.0139
     656     172.1681      93.6532
     657     176.3459      89.3514
     658    -166.0797      88.6626
     659     174.4608      93.6791
     660    -172.7992      96.2695
     661     174.3570      87.3585
     662     162.4020      89.7711
     663    -179.9463      79.6597
     664     176.7656      72.7690
     665     170.9427      79.1211
     666    -179.2328      96.9225
     667    -175.5417      78.6645
     668    -173.6320      93.6989
     669    -159.2450      74.4048
     670    -179.7374      82.7462
     671    -169.1093      81.6435
     672     169.3223      95.5728
     673    -178.7717      81.0683
     674    -174.7792      92.3195
     675    -166.4337      85.6380
     676    -169.3844      91.6932
     677     174.9176     100.4997
     678    -169.3240      92.9449
     679    -165.5730      84.2450
     680    -172.3887      78.1990
     681    -175.5147      94.0873
     682    -179.3447      97.1154
     683     164.5885      74.9327
     684     169.0492      99.0650
     685     172.9852     111.7388
     686     174.3118      94.2193
     687     171.9525      75.7155
     688    -175.6186      75.6561
     689    -172.2241     100.1057
     690     171.8930     101.0926
     691     176.1993      94.7129
     692     173.5869      93.5878
     693    -158.1714      90.4667
     694    -161.8477     102.5006
     695    -170.1823      90.5066
     696    -174.2471      91.7571
     697    -167.3027      94.2223
     698    -172.2611      76.9124
     699     165.0624      88.0905
     700    -168.1485      82.8556
     701    -176.2531      90.2904
     702     179.2411      85.0470
     703     164.9627      77.3994
     704     172.1189      97.3640
     705     159.7181      93.2378
     706     165.2797      97.7124
     707     167.6677     100.6431
     708     166.0350      99.2485
     709     173.8863      88.0379
     710     167.2894      94.6827
     711     177.5752      94.5266
     712     178.5492      85.2855
     713     170.6029      95.7117
     714     176.4146      95.5326
     715     165.7768     103.5413
     716     168.3679      83.1645
     717     174.8845      87.7771
     718     167.8311      93.9385
     719     159.5467     101.9904
     720     172.0848      96.6890
     721     171.2742      85.1819
     722     154.3026      92.2606
     723    -171.1783      92.6340
     724    -166.2149      86.4223
     725     176.3752     101.4320
     726     158.6424     100.7323
     727    -172.3528      77.8698
     728     169.4666      80.0107
     729     161.1499      92.3168
     730    -172.8070      75.8989
     731     169.9996      85.6185
     732     170.3953      92.4999
     733     172.0949      97.1429
     734    -177.0727      90.6159
     735     178.9593      87.1361
     736     167.5485      91.4478
     737     177.8947      88.7736
     738     171.6046      82.8009
     739    -174.3159      86.3833
     740     174.2119      91.6844
     741     166.9263      87.3342
     742     177.7497      90.3083
     743    -167.6459      63.3169
     744     175.9374      90.7536
     745     168.0620      96.8149
     746     169.6080      91.7446
     747     169.1999      96.0293
     748     172.7553     103.9974
     749     173.3349      95.1146
     750     163.9341      86.5267
     751     163.9491      97.3247
     752     158.9955      93.5658
     753     169.2067      85.2939
     754     179.6984      93.1057
     755     166.4291      77.4022
     756     168.7988      92.1547
     757    -177.6186      91.0241
     758     170.7214      88.4303
     759     174.8609      98.4802
     760     169.7525      98.0472
     761     171.9357      98.7033
     762     163.3491      96.5289
     763    -166.5483      75.3876
     764    -177.4430      94.0887
     765    -176.6147      77.0139
     766    -173.6056     103.2376
     767    -177.7725      78.4808
     768     175.5206      96.5426
     769    -172.9293      92.8868
     770    -164.7801      93.5390
     771    -173.7014      94.2683
     772    -178.2332      84.7848
     773    -173.6764      81.5896
     774    -169.6021      74.7305
     775    -169.9690      87.1431
     776    -164.6315      85.5765
     777    -161.4329      88.0663
     778     170.2333     102.0561
     779    -176.6218      89.4205
     780    -178.7079      93.6570
     781     174.0743      83.8071
     782    -169.2091      95.1748
     783     177.5963     111.4060
     784    -168.1352      95.6186
     785    -165.7956      88.2976
     786    -173.8638      87.0563
     787    -177.1173      81.1415
     788    -179.6355     110.2014
     789    -176.1375      99.2009
     790    -177.3492      98.7979
     791     179.4232      90.1411
     792    -177.8618     108.8504
     793    -170.8504      98.7173
     794     177.5693     104.4153
     795    -176.0560      97.4420
     796     175.2255     103.6517
     797     177.2003     105.4394
     798     172.8420      88.6506
     799     179.6056      97.1863
     800    -176.7799      74.4307
     801     171.6021      93.3866
     802     172.3441      86.5920
     803    -176.0768      98.2356
     804    -168.9265      88.4819
     805    -177.8541      90.6293
     806    -176.2107      86.3201
     807     177.9597      85.9205
     808     174.0081      97.7251
     809    -179.5022      91.9325
     810    -176.0451     106.5104
     811     177.3944      86.5723
     812    -176.7197      83.9866
     813     174.6570      95.7328
     814    -171.9360      93.6330
     815     174.2812      93.1816
     816     169.8873      97.6869
     817     159.1029      96.4494
     818    -177.4612      90.1639
     819    -179.6826      85.4287
     820     171.5454     100.3765
     821    -177.4221     106.1251
     822     166.4408      93.2322
     823     164.6098     105.1840
     824     171.1685      91.5582
     825     179.1917      89.5360
     826     164.3539      91.6973
     827     171.8171      84.4035
     828     178.1591      71.5782
     829     166.2673      89.0337
     830     179.0638      68.1329
     831     166.6885      97.9100
     832     171.0450      97.5319
     833     163.2704      98.5682
     834     166.6768      89.8841
     835     159.8157      95.3603
     836     163.2346      91.8605
     837    -179.8919      89.7283
     838     156.9033      83.3497
     839     178.4181      79.3943
     840     173.9810      96.9566
     841     173.5309      87.3083
     842     167.9800      96.2199
     843     168.3849      98.5842
     844     169.1138      68.6128
     845    -179.7188     103.2702
     846     176.1714      89.1923
     847     166.7386      98.6781
     848     178.3479      86.0808
     849     174.1618      80.6415
     850    -171.2541      99.7871
     851     175.8812     104.9506
     852    -175.1233      81.6631
     853    -173.8549      79.6479
     854    -174.7742      87.0156
     855    -170.6958      95.0534
     856    -175.5248      95.7171
     857     160.9286      82.3166
     858     175.5473     107.0998
     859     163.0038     105.2460
     860    -179.2447      97.7860
     861     167.5250      96.0997
     862     165.0816      94.2259
     863     176.7526      90.0632
     864     169.5236      93.8163
     865    -176.0625      88.0250
     866     172.5822      93.1431
     867     174.6705      87.0512
     868     173.6504      90.3869
     869     158.1498      95.4361
     870     179.8267      90.7314
     871     175.3959      91.9285
     872     168.3393      78.6219
     873     174.2302      78.9340
     874     164.7102      87.3740
     875     165.3864     101.1686
     876     167.4582      99.8856
     877     172.3955      74.5690
     878     171.6553      94.6608
     879     166.7042      84.1539
     880     176.8054      89.5192
     881     166.8635      82.0773
     882     166.7205      91.9545
     883     166.0363     108.7115
     884     166.7587      94.5897
     885     160.4964      80.3260
     886    -179.6494      88.6998
     887     170.9375      79.5285
     888     177.3536      99.4995
     889     164.6429      70.1384
     890     171.7590      82.4022
     891     167.0210      95.8943
     892     162.4925      89.9952
     893     165.2168      76.0386
     894     163.4523      79.2769
     895     170.8648      84.0919
     896    -176.7983      80.0591
     897    -178.4968      89.8825
     898    -167.2112      80.5874
     899     176.4654      90.7224
     900    -177.8907     101.6636
     901    -169.9439      89.3154
     902    -176.5426      72.3980
     903     177.7345      90.4863
     904    -173.6749      84.8132
     905     174.5504      88.7694
     906     173.3130      86.0230
     907    -174.8284      99.7885
     908     177.6738      97.8098
     909     172.9877      95.3484
     910     168.3141      71.0025
     911     170.2691      99.8240
     912     167.4099      82.3761
     913     176.6054      69.7604
     914     173.8648      85.6229
     915     166.0601      92.6182
     916     163.4442     100.7885
     917     160.7076      94.4917
     918     169.7830      73.7921
     919     179.8485      78.3529
     920     166.7347     101.6237
     921     172.3482      87.5746
     922     168.7727      82.0217
     923     167.8286      97.3827
     924     175.7168     105.3537
     925     171.9956     104.4449
     926    -177.5804      83.2940
     927     171.6066      91.4941
     928     164.9877     109.7896
     929     175.0933      93.5482
     930     158.1974     100.5454
     931     169.6989      83.3903
     932     173.1459      89.5569
     933     173.8893      91.7846
     934     160.2612      93.6376
     935     165.4090      96.7878
     936     169.6100     103.4694
     937     167.3536      99.1714
     938     167.9132      99.5919
     939     172.7365      91.4134
     940     156.8304      90.3112
     941     167.4304     101.9272
     942     162.5753      91.8070
     943    -177.5520      96.7751
     944    -178.6153      99.0359
     945     174.4849      85.2701
     946     171.6408      92.9566
     947     178.8897      79.4434
     948    -179.8064      84.6276
     949     162.0167      86.9887
     950     164.2920      77.4783
     951     175.7238      94.9000
     952     166.2700      82.8287
     953    -178.7675      94.8682
     954    -170.0216      88.8628
     955    -169.7858      81.7373
     956     169.3289      84.7896
     957     165.5385     101.5091
     958     166.4842      76.1634
     959     170.9891     102.9761
     960    -174.2013      84.6484
     961    -177.8483      92.8488
     962     178.0813     101.5501
     963    -175.3809      77.9137
     964    -174.4671      86.9092
     965     171.6231      73.9935
     966     171.8059      95.6357
     967     171.9389      79.6977
     968     154.7590      91.3144
     969     171.2689      84.5030
     970     171.8531      83.2243
     971    -172.2491      71.3639
     972     177.3343      92.6628
     973     164.3389      89.0560
     974     168.6613      92.0016
     975    -177.2576      84.3906
     976     150.8069      78.6818
     977     154.7674      88.3997
     978     175.8651      88.8910
     979     164.1565      78.7847
     980    -176.6450      70.0774
     981    -173.7030      80.1482
     982     169.5918      85.9071
     983     173.0618      69.7207
     984     171.0514      81.9573
     985     177.5703      78.3421
     986    -177.4827      99.6299
     987    -177.3529      68.7526
     988    -171.8237      81.3180
     989    -159.3776      83.9101
     990     169.8098     101.6284
     991    -171.7013      70.5897
     992     175.5765      91.8709
     993    -177.7021      89.7965
     994    -167.1654      90.5897
     995    -175.5046      97.8909
     996     177.0702      99.3247
     997    -174.2393      84.7244
     998    -176.7737      84.9697
     999     165.2854      90.6786
    1000    -172.3402      81.5553
    1001    -165.8879      88.0438
    1002    -178.5425      97.2065
    1003    -177.6206      77.9396
    1004    -167.2424      85.9285
    1005    -175.9703      80.4105
    1006     172.0853      99.8343
    1007    -171.4112      89.7690
    1008    -166.4814      81.8091
    1009    -160.5465      91.5898
    1010    -153.8443      82.7320
    1011    -165.0404      98.1116
    1012     173.7399      96.5756
    1013    -163.2033     104.1911
    1014    -156.9833      94.6425
    1015    -168.3527      73.3406
    1016    -177.3375      85.1996
    1017    -179.4556      93.9367
    1018    -175.2308     104.6429
    1019    -166.2081      75.0352
    1020    -174.4635      90.1716
    1021    -173.1546      92.4362
    1022    -172.8652      81.3723
    1023    -172.8661      94.3227
    1024    -155.6925      84.1396
    1025    -178.0120      99.1197
    1026     170.2643      87.3488
    1027     160.6576      89.4134
    1028    -169.0378      97.1995
    1029    -173.6546      87.2020
    1030     179.1573      80.0595
    1031    -169.7574      88.0236
    1032    -165.6308      91.6795
    1033    -162.4305     100.5311
    1034    -163.6899     102.1680
    1035    -178.4966      81.6441
    1036    -174.6190      88.2179
    1037     178.4895      86.1961
    1038    -162.8091      95.8151
    1039    -168.3740      74.9258
    1040    -175.5149      92.7965
    1041    -164.3937      82.8141
    1042    -172.1845      91.4564
