#Frame     o_angle_m1   o_angle_m2
       1      29.3245      32.2027
       2      28.6999      31.5981
       3      32.4420      34.8973
       4      30.7450      32.5968
       5      29.0301      30.8790
       6      29.2822      31.2862
       7      28.5971      30.9405
       8      30.6716      30.8123
       9      32.3222      30.7891
      10      29.0833      30.5013
      11      29.6990      34.3075
      12      34.3880      33.7577
      13      30.6683      32.6754
      14      31.0846      31.2571
      15      35.2962      34.6835
      16      32.5984      33.6538
      17      32.7957      32.0366
      18      32.5275      32.4854
      19      31.6216      33.6259
      20      29.0523      32.9775
      21      32.8483      35.0952
      22      32.1307      32.2532
      23      32.5134      35.1117
      24      30.9901      32.2374
      25      26.8778      30.4554
      26      28.1347      31.8791
      27      30.3634      29.3020
      28      28.1065      27.9118
      29      29.8944      29.8831
      30      30.2695      31.9947
      31      29.8673      29.8844
      32      28.7533      28.7470
      33      28.9432      30.4838
      34      31.3615      33.3987
      35      31.3303      34.6898
      36      28.1749      31.8288
      37      29.5476      34.0141
      38      31.1676      35.1558
      39      32.6064      34.7574
      40      29.5654      35.2512
      41      28.0229      32.5548
      42      29.1171      35.4618
      43      26.7914      33.8565
      44      27.7811      34.2436
      45      29.2334      33.9671
      46      28.2302      33.2971
      47      30.3019      35.7687
      48      30.4300      37.6711
      49      31.4413      35.4344
      50      32.6270      35.7572
      51      31.8316      35.0732
      52      33.7975      34.7894
      53      35.4314      36.4927
      54      33.4112      34.4986
      55      34.4870      36.6307
      56      34.4997      36.8560
      57      34.0519      36.8051
      58      33.6961      35.5477
      59      33.3934      35.8506
      60      37.0707      38.0037
      61      35.5042      37.7566
      62      36.1512      35.9958
      63      37.6551      38.8888
      64      34.9207      39.0270
      65      37.2187      37.7412
      66      34.9821      35.8404
      67      33.6580      34.0679
      68      36.4431      35.9423
      69      36.2486      35.9862
      70      34.1833      34.1436
      71      35.0243      36.0304
      72      35.2027      36.7742
      73      37.9107      37.8731
      74      32.9927      35.6560
      75      34.3064      34.7372
      76      31.6723      33.7844
      77      33.2864      33.1454
      78      35.3493      33.0670
      79      35.1143      34.4368
      80      37.9095      35.5695
      81      36.8904      35.0529
      82      35.2057      34.0362
      83      36.7749      34.2768
      84      36.4673      35.6191
      85      34.1097      33.9700
      86      34.5685      35.9219
      87      36.4142      33.5859
      88      34.9091      35.9754
      89      37.2658      33.8919
      90      35.1450      35.2207
      91      37.4776      33.8245
      92      36.9059      35.6441
      93      37.3319      36.0048
      94      37.9658      36.8676
      95      38.6430      35.2387
      96      37.2090      34.4675
      97      37.1190      34.3322
      98      38.8471      33.5509
      99      39.6082      33.8342
     100      40.0058      35.7638
     101      38.4691      36.2391
     102      41.6598      36.9091
     103      39.2246      34.0801
     104      38.3042      32.2090
     105      38.1133      35.1734
     106      38.7214      35.3852
     107      39.1462      36.8987
     108      37.8441      34.4560
     109      37.4140      32.0434
     110      37.7875      35.4455
     111      40.6975      34.2347
     112      39.8767      34.0392
     113      41.6661      35.0606
     114      37.9133      32.0856
     115      34.6866      33.0848
     116      34.4483      32.5024
     117      34.8358      32.9277
     118      36.1381      36.5352
     119      33.4759      37.5693
     120      33.8858      36.7893
     121      34.6847      34.8967
     122      34.5952      33.8641
     123      36.3819      35.4361
     124      34.2384      35.8677
     125      36.6276      33.5070
     126      35.4726      33.8455
