#Frame     o_angle_m1   o_angle_m2
       1      37.1416      41.9505
       2      38.9471      39.7100
       3      39.0454      42.6670
       4      36.7183      40.8428
       5      37.9814      42.3856
       6      37.4330      40.7549
       7      38.1086      40.8596
       8      39.9025      41.9906
       9      39.4154      43.6183
      10      36.9875      40.6518
      11      39.4430      41.5127
      12      36.7114      40.7219
      13      37.8568      39.8322
      14      38.4151      37.6184
      15      38.0139      40.6395
      16      37.6560      38.8855
      17      36.8399      39.4089
      18      36.9395      39.4678
      19      37.5178      40.8479
      20      37.5894      41.3034
      21      38.4387      42.0836
      22      40.3520      40.4896
      23      37.3344      39.0650
      24      38.5639      40.0941
      25      36.8319      39.2798
      26      35.8510      38.6708
      27      36.1367      38.0927
      28      36.6017      37.3784
      29      36.8817      37.7115
      30      33.5054      37.6041
      31      37.0797      38.7908
      32      34.3137      36.8475
      33      34.8841      40.3155
      34      33.1966      38.3377
      35      34.4191      37.6271
      36      36.5312      38.2411
      37      38.0768      38.3904
      38      35.2810      37.9959
      39      36.7945      38.7970
      40      34.8824      38.5093
      41      34.2250      38.0900
      42      36.2641      37.2374
      43      36.5741      35.4090
      44      35.3346      36.6730
      45      34.9394      36.5378
      46      34.3346      36.7517
      47      37.0546      40.2394
      48      36.9626      38.9145
      49      37.0826      38.3432
      50      35.8395      35.8901
      51      36.0523      36.6318
      52      35.4548      35.9912
      53      34.5880      36.8368
      54      34.1994      39.2032
      55      35.4490      39.7610
      56      35.8945      39.2528
      57      36.9413      37.8323
      58      34.5586      37.3905
      59      35.3646      39.0895
      60      36.4720      36.8885
      61      36.7768      39.2793
      62      37.0973      38.2537
      63      36.3375      40.0102
      64      37.2387      40.3404
      65      37.6932      40.0150
      66      37.4882      41.1115
      67      37.3120      39.1719
      68      36.6015      38.4521
      69      36.2132      37.8340
      70      37.8943      37.9262
      71      37.5508      37.7125
      72      35.1607      36.4765
      73      34.0488      35.4164
      74      33.5763      35.2972
      75      35.6005      37.1122
      76      36.3963      38.0868
      77      35.4950      36.9822
      78      37.6460      40.1200
      79      32.9622      35.5729
      80      35.9038      38.2048
      81      35.7368      36.0697
      82      37.2687      38.2472
      83      37.3617      37.8593
      84      37.1046      38.8946
      85      36.7408      38.8654
      86      33.5885      38.5851
      87      35.2811      39.5533
      88      35.4414      40.7689
      89      35.0949      39.6203
      90      34.1452      40.6670
      91      34.2930      40.4136
      92      35.5194      40.4977
      93      34.7604      42.1631
      94      34.8826      41.1887
      95      36.8187      39.6208
      96      37.5297      41.6183
      97      37.4304      42.7956
      98      35.8094      41.5728
      99      39.4784      43.2376
     100      34.7487      38.0373
     101      35.7447      39.7080
     102      37.8062      39.7522
     103      37.0356      40.6379
     104      37.7153      43.2373
     105      38.1010      41.1203
     106      38.5036      45.2207
     107      36.4858      41.3646
     108      36.5757      41.2458
     109      36.4299      42.6352
     110      35.8681      43.1870
     111      36.7449      43.1267
     112      35.6890      43.2161
     113      35.2320      41.2676
     114      34.5474      42.0802
     115      33.7579      41.6521
     116      35.1969      42.7705
     117      34.4979      43.3541
     118      33.9927      43.0142
     119      34.6749      40.9315
     120      33.2722      39.0556
     121      32.5117      38.3230
     122      37.7732      42.2841
     123      36.2670      38.9669
     124      35.5917      41.1874
     125      36.0752      41.3316
     126      34.2383      39.6750
     127      34.7469      41.1575
     128      33.5378      41.9169
     129      35.2073      39.7340
     130      34.3270      38.8878
     131      35.5034      39.1503
     132      34.8177      39.6059
     133      37.9210      44.4563
     134      34.5329      43.4304
     135      38.6651      43.8709
     136      36.7312      43.7240
     137      36.7463      42.7316
     138      35.4747      40.2299
     139      36.7366      38.9321
     140      34.7404      39.9654
     141      34.9784      41.5855
     142      37.3800      42.7853
     143      35.1424      42.8436
     144      34.0612      41.3238
     145      33.9245      42.0546
     146      35.6593      40.4340
     147      34.7766      40.7145
     148      32.2029      39.1346
     149      33.5291      38.8447
     150      35.6944      45.8333
     151      37.5903      44.0109
     152      36.6161      40.3050
     153      39.6957      43.1966
     154      37.6488      43.1377
     155      34.4665      41.6142
     156      36.3641      43.2599
     157      34.3239      40.8382
     158      38.9282      43.0625
     159      38.5282      42.4505
     160      38.0988      42.4343
     161      35.7415      44.8354
     162      37.3600      42.3720
     163      39.2417      42.4189
     164      36.7414      42.2619
     165      38.3303      44.6580
     166      37.0221      42.9927
     167      39.4660      44.0990
     168      35.2519      40.4572
     169      37.0593      40.8076
     170      37.6705      41.4600
     171      39.3790      43.2531
     172      37.4409      43.9712
     173      38.2950      43.1084
     174      37.2884      44.2404
     175      37.2661      41.8548
     176      39.5591      44.1682
     177      39.0561      43.8249
     178      39.9123      44.2278
     179      39.1711      44.4106
     180      37.5015      43.9960
     181      36.6789      43.4464
     182      35.6585      42.3270
     183      36.0146      42.9258
     184      38.7195      46.2846
     185      37.9187      45.8076
     186      39.0204      44.2139
     187      38.7426      43.5219
     188      39.3530      44.7062
     189      37.9237      44.3906
     190      37.2273      42.4637
     191      40.2183      41.3068
     192      40.7765      41.2834
     193      39.5895      40.8191
     194      40.0680      41.6856
     195      40.3306      41.7259
     196      38.9514      41.7857
     197      37.8430      41.0672
     198      37.3032      41.1966
     199      42.1324      44.6850
     200      39.3390      41.6212
     201      38.0588      38.6515
     202      36.9408      39.5267
     203      38.3782      39.3056
     204      39.6360      42.1262
     205      37.9483      40.2230
     206      35.9813      40.5805
     207      35.3961      41.6015
     208      37.6141      43.0377
     209      35.3290      42.7454
     210      38.4589      40.7397
     211      35.7813      39.7970
     212      36.3099      39.9772
     213      36.6876      38.7386
     214      36.7965      43.8856
     215      36.7381      42.0219
     216      36.1237      42.8972
     217      36.3173      41.9157
     218      36.7003      42.9446
     219      38.3167      42.1299
     220      37.2654      39.7687
     221      36.2337      40.1504
     222      37.0155      41.4334
     223      37.9217      40.1355
     224      39.8262      41.4801
     225      37.4229      41.1365
     226      36.1248      39.6321
     227      35.9707      38.7347
     228      38.8323      41.9569
     229      39.4962      41.8944
     230      38.7647      40.3494
     231      37.3955      40.2531
     232      38.3052      40.2323
     233      38.4238      42.9583
     234      36.3969      42.2640
     235      37.0608      41.0315
     236      37.8219      42.1630
     237      36.5534      42.3435
     238      37.8554      42.2179
     239      39.3136      42.6785
     240      39.0360      39.5681
     241      39.6149      42.2853
     242      37.1483      40.6766
     243      39.1894      42.4086
     244      37.2305      41.3764
     245      35.1735      40.5910
     246      38.3512      41.7575
     247      37.0089      40.7413
     248      41.4962      44.0121
     249      40.6028      43.4688
     250      42.6490      43.7217
     251      39.5268      43.3617
     252      40.7907      40.4610
     253      38.4803      41.1084
     254      39.7893      41.1304
     255      40.4489      42.3915
     256      38.2813      41.0833
     257      40.0359      42.5666
     258      39.1179      42.5500
     259      40.1337      42.6647
     260      37.9988      42.1089
     261      39.2587      42.9201
     262      39.8160      41.7485
     263      38.1936      42.7250
     264      37.2663      42.7975
     265      40.3736      43.2354
     266      39.2431      42.9955
     267      38.2144      42.3977
     268      36.8892      41.8819
     269      38.0984      42.7052
     270      38.9240      45.1280
     271      39.0762      44.9606
     272      38.3739      42.0851
     273      39.1264      41.0653
     274      39.5560      42.9084
     275      38.1905      41.5160
     276      40.1447      44.0162
     277      41.8835      43.3699
     278      38.6515      44.2346
     279      36.0645      43.0167
     280      36.9051      43.9391
     281      41.5823      43.5091
     282      38.3632      42.8457
     283      37.6309      40.8678
     284      39.9720      40.6608
     285      38.6818      42.8956
     286      39.9288      45.2959
     287      40.0309      42.7784
     288      36.6997      37.7716
     289      40.9391      42.2716
     290      36.8246      43.0233
     291      38.3963      41.3759
     292      37.1667      42.8002
     293      38.6792      41.8927
     294      35.7580      40.8092
     295      39.1950      41.3054
     296      38.6230      41.5506
     297      36.4680      41.3568
     298      37.8538      41.7379
     299      38.5524      44.9182
     300      36.8845      42.4880
     301      39.5253      45.5143
     302      35.8156      42.7016
     303      37.3101      44.1016
     304      38.4284      43.0642
     305      39.8548      40.9536
     306      37.3983      42.7428
     307      37.6562      44.0031
     308      39.8423      42.9749
     309      38.3635      41.4892
     310      37.3724      42.3763
     311      38.7199      43.6400
     312      39.5066      42.2475
     313      38.4676      40.7679
     314      38.7445      39.3295
     315      40.3037      40.6271
     316      39.1350      40.5786
     317      41.2612      42.8206
     318      37.9797      42.4208
     319      36.3129      42.0437
     320      38.0516      44.4507
     321      36.4334      42.5069
     322      35.9224      43.4106
     323      34.8438      43.2283
     324      35.6036      43.2714
     325      34.0146      41.4523
     326      36.2247      41.6771
     327      37.0100      41.7041
     328      36.2201      43.4361
     329      35.9812      41.8840
     330      37.4619      43.8612
     331      37.2485      42.9189
     332      35.7992      43.9847
     333      35.3448      44.1119
     334      34.6396      43.4404
     335      38.5064      44.2665
     336      36.9063      42.3653
     337      37.3911      41.6134
     338      37.4826      42.3475
     339      38.8082      42.5256
     340      37.3465      40.2453
     341      39.0745      40.6704
     342      39.5849      40.9498
     343      41.2573      44.5787
     344      37.2508      40.0369
     345      39.5332      41.7677
     346      37.6285      38.2433
     347      38.8863      41.8597
     348      38.5152      41.6432
     349      39.5473      44.9484
     350      36.8848      42.4024
     351      38.5794      43.3749
     352      38.9013      45.2166
     353      37.7172      43.1263
     354      37.1690      40.9573
     355      36.7031      41.7097
     356      38.1829      41.4337
     357      36.9794      40.1252
     358      35.7132      40.0711
     359      35.1736      40.6615
     360      32.0802      38.5698
     361      35.6742      41.4716
     362      36.6477      41.2896
     363      36.8732      40.2635
     364      37.0013      40.3882
     365      37.5205      40.2134
     366      39.1383      42.0692
     367      38.6575      43.6274
     368      37.9023      42.8748
     369      37.5717      43.0416
     370      35.6095      42.2664
     371      38.3423      42.4332
     372      38.0166      42.0165
     373      38.1347      41.3049
     374      37.6922      38.9389
     375      36.4797      41.1562
     376      39.5429      39.8019
     377      38.4909      40.7274
     378      36.7210      40.3413
     379      38.1703      40.9015
     380      38.7007      39.4639
     381      39.3037      42.4932
     382      35.9958      40.8537
     383      36.7660      40.9339
     384      36.5726      40.1404
     385      37.5079      39.0879
     386      35.7120      40.0186
     387      35.6146      39.2054
     388      35.7938      38.9602
     389      34.8563      40.8575
     390      33.8995      36.9693
     391      35.7825      38.6676
     392      37.5790      35.9402
     393      34.5126      36.9970
     394      35.9400      36.8689
     395      36.2484      36.2289
     396      35.2949      37.4990
     397      36.4020      36.6201
     398      35.3875      36.2587
     399      34.4450      38.1666
     400      37.0953      39.8309
     401      34.3202      39.1775
     402      35.6451      40.0291
     403      36.0502      39.1116
     404      36.5551      38.3872
     405      34.8552      36.4322
     406      37.2653      38.4038
     407      36.5156      41.4132
     408      37.9031      41.6865
     409      37.9414      39.9861
     410      34.3319      42.0828
     411      34.9913      36.8802
     412      35.5683      37.7560
     413      36.9745      39.8634
     414      34.1007      39.7095
     415      37.8749      43.2468
     416      35.9837      40.6086
     417      36.4468      42.0062
     418      36.2590      39.9798
     419      38.3926      42.9389
     420      39.8974      42.3242
     421      37.8864      42.3164
     422      39.9733      42.2153
     423      35.2532      41.5091
     424      40.0721      44.8597
     425      38.7115      43.5606
     426      34.6355      43.5112
     427      38.2916      44.4526
     428      37.7391      42.9690
     429      35.8481      40.6981
     430      35.4979      43.2400
     431      37.9172      41.0639
     432      36.5966      42.3496
     433      37.4127      41.5510
     434      36.5117      42.2975
     435      38.0893      43.4392
     436      37.1423      44.6473
     437      39.1270      43.9536
     438      37.1367      44.6241
     439      36.2871      40.3443
     440      36.3573      41.6704
     441      38.2558      43.5507
     442      38.2490      39.6369
     443      35.6999      37.9639
     444      36.3280      38.3566
     445      38.2839      41.0353
     446      37.7892      42.7480
     447      38.7832      42.9774
     448      36.9371      40.6752
     449      37.6004      42.5895
     450      38.9738      44.4702
     451      36.5929      38.7881
     452      34.8802      40.4826
     453      38.4737      42.7624
     454      36.9307      42.2779
     455      36.7621      38.0229
     456      36.5144      41.6032
     457      35.4364      41.0788
     458      35.9133      40.6622
     459      35.4675      40.1823
     460      39.0597      42.3988
     461      39.1392      42.0126
     462      36.6794      41.6559
     463      38.4275      41.7932
     464      39.1876      39.2479
     465      36.7635      40.5809
     466      37.6406      42.2353
     467      34.1106      40.1619
     468      35.0116      40.3306
     469      33.5673      40.8511
     470      34.7600      37.1202
     471      37.7239      38.9614
     472      35.4808      39.2024
     473      35.5980      39.3575
     474      36.2882      38.9080
     475      38.0674      41.6155
     476      37.2668      38.3496
     477      38.2682      39.3521
     478      40.1816      40.4242
     479      38.7770      37.0067
     480      39.3405      38.6287
     481      40.9854      36.4994
     482      39.5681      39.2780
     483      41.0465      41.5424
     484      41.7664      39.7853
     485      41.7746      40.1435
     486      42.4238      43.6729
     487      39.3657      46.2494
     488      40.3878      43.8056
     489      39.1325      39.6904
     490      39.2592      41.6138
     491      37.1228      39.8152
     492      39.3436      41.5222
     493      37.6949      41.4870
     494      38.0852      43.2670
     495      38.5104      42.6189
     496      37.4677      43.3635
     497      36.9307      39.5721
     498      36.5247      42.7325
     499      37.1461      40.8720
     500      39.1533      42.4352
     501      36.7871      42.2265
     502      36.8397      41.7990
     503      37.1435      41.2592
     504      39.0401      39.6855
     505      38.8491      42.4226
     506      34.7982      42.7325
     507      36.3613      42.0837
     508      34.9630      43.2111
     509      38.2974      43.2055
     510      39.4211      43.4980
     511      37.3478      43.7209
     512      37.1710      45.8184
     513      36.1530      41.8821
     514      37.4788      44.7460
     515      35.9456      40.4931
     516      36.4456      40.2144
     517      35.9289      39.4992
     518      34.4541      39.8264
     519      33.8219      39.1120
     520      37.2783      42.3216
     521      35.3839      40.1599
     522      37.4015      41.8407
     523      33.6954      41.0083
     524      33.5058      40.0381
     525      36.0682      41.4652
     526      34.1134      42.0631
     527      35.8773      39.8649
     528      34.6510      39.8958
     529      33.8745      37.3640
     530      35.3704      37.5190
     531      32.7474      37.7217
     532      37.0092      37.1840
     533      34.6526      38.3376
     534      37.8367      39.6379
     535      38.0616      39.3970
     536      35.4066      38.2267
     537      38.9433      39.2621
     538      35.6783      38.8013
     539      39.0418      38.5982
     540      37.3111      41.3735
     541      40.5894      39.6975
     542      40.3819      41.7543
     543      37.1555      39.9151
     544      35.1358      40.8006
     545      35.7032      41.7296
     546      37.0406      40.1037
     547      37.7389      41.5313
     548      36.8774      42.1146
     549      34.2707      39.7408
     550      36.4809      39.1780
     551      37.0957      42.1745
     552      35.2686      39.7653
     553      34.1053      39.8628
     554      36.2741      41.1553
     555      36.5834      40.4091
     556      36.4017      42.1880
     557      38.2822      41.6688
     558      38.5472      41.0843
     559      38.1238      41.6047
     560      37.9923      41.0611
     561      38.6940      41.9399
     562      36.0705      39.8915
     563      36.8143      38.4742
     564      36.4770      40.5650
     565      35.8013      41.9854
     566      35.1866      40.6860
     567      35.8408      38.2236
     568      36.8733      40.7519
     569      37.8807      40.1120
     570      36.2996      39.3375
     571      38.2755      43.2585
     572      36.8401      41.6295
     573      36.7694      38.7381
     574      36.0808      40.5878
     575      39.6884      41.4978
     576      38.9559      39.0874
     577      37.7286      41.6947
     578      39.3322      43.2111
     579      38.1868      38.7682
     580      41.1598      39.6830
     581      39.1606      42.4492
     582      38.0183      41.0086
     583      38.0683      40.8482
     584      37.5058      42.2576
     585      39.0803      42.8702
     586      39.9787      42.1680
     587      39.4586      41.9983
     588      37.1442      44.2470
     589      38.0150      41.5087
     590      37.3635      40.5235
     591      37.5756      42.1927
     592      35.5785      40.4828
     593      38.3279      41.8349
     594      37.3873      42.5289
     595      36.2021      43.6996
     596      35.6978      42.7605
     597      34.3309      41.6766
     598      35.8344      43.5049
     599      36.7207      43.4099
     600      36.9747      41.6127
     601      33.6604      42.5089
     602      34.0597      40.8554
     603      33.9880      41.7349
     604      36.1281      44.0388
     605      36.4299      42.7325
     606      35.4969      44.8821
     607      33.2211      42.3487
     608      34.5125      41.1975
     609      35.1185      42.3487
     610      37.1048      42.9420
     611      39.2845      42.8898
     612      39.1204      40.8838
     613      39.5305      43.4550
     614      40.5343      43.6182
     615      40.1906      42.2128
     616      37.9498      40.0627
     617      37.2830      41.1347
     618      37.9718      39.8973
     619      37.8187      39.3072
     620      37.3368      41.0100
     621      37.6722      39.1855
     622      36.4062      42.9654
     623      36.1751      41.1616
     624      38.0047      43.4425
     625      37.6493      41.3452
     626      40.1062      43.7754
     627      40.4671      45.7012
     628      38.7004      47.1375
     629      38.7327      46.1441
     630      36.1831      42.0851
     631      37.6158      41.0456
     632      40.9750      45.1105
     633      38.8690      42.4961
     634      37.8382      42.1336
     635      39.1134      44.6417
     636      36.9178      41.6226
     637      36.7281      42.7718
     638      36.4676      41.3969
     639      38.3646      41.0617
     640      38.4105      40.6735
     641      38.0422      41.9563
     642      35.4115      39.3908
     643      37.4982      42.5387
     644      38.0626      41.6304
     645      35.9646      38.6566
     646      38.4615      42.6976
     647      36.5890      41.7447
     648      36.7426      43.3374
     649      37.3389      43.3051
     650      36.2399      40.0892
     651      37.3740      37.9459
     652      37.0585      39.7141
     653      38.9749      39.7653
     654      37.5176      39.6191
     655      39.4052      38.4506
     656      37.8755      40.5405
     657      35.4943      36.4577
     658      35.0222      36.9811
     659      38.2228      38.4084
     660      36.1487      38.1055
     661      38.8837      40.1434
     662      38.3856      41.2779
     663      38.7345      40.5520
     664      38.5130      40.8639
     665      39.0921      43.7955
     666      36.9109      41.4022
     667      37.6328      43.3993
     668      37.1694      42.7777
     669      37.7190      42.8351
     670      36.5783      41.5201
     671      37.4846      40.7896
     672      38.4391      44.5456
     673      36.9894      40.9172
     674      36.8336      41.0835
     675      38.4490      41.7554
     676      36.6332      39.4815
     677      37.3789      40.3680
     678      35.8845      42.3191
     679      33.5410      40.5223
     680      35.9983      42.2562
     681      35.6757      40.2621
     682      32.8878      40.7408
     683      36.8173      41.8043
     684      37.1782      42.0988
     685      34.4395      38.3454
     686      37.3464      40.8408
     687      36.4684      40.6200
     688      38.6168      41.7103
     689      36.0579      37.3794
     690      35.3883      38.7055
     691      34.1168      37.9650
     692      36.2783      39.0215
     693      36.7987      40.7831
     694      36.3236      37.9551
