#Frame     o_angle_m1   o_angle_m2
       1      37.9138      36.5932
       2      37.4339      37.4048
       3      40.6783      36.6051
       4      38.6851      36.5811
       5      39.6502      38.3579
       6      37.3790      36.5533
       7      40.8620      37.3836
       8      40.6894      37.4098
       9      36.8603      38.4002
      10      39.3443      37.9108
      11      40.1902      38.4115
      12      40.6108      37.1346
      13      38.1612      40.3230
      14      42.3885      39.2555
      15      40.6924      40.4468
      16      40.3977      41.1554
      17      41.9406      42.6372
      18      42.9581      42.1077
      19      42.1164      39.9417
      20      41.5634      39.3525
      21      40.0792      40.2755
      22      39.8195      40.3824
      23      40.5841      37.6569
      24      39.7174      39.7488
      25      40.2786      40.2920
      26      41.0035      40.0709
      27      42.9105      37.5430
      28      42.1131      39.5724
      29      41.6418      39.9141
      30      39.7784      40.4460
      31      41.3520      39.1699
      32      39.8510      37.2481
      33      39.8593      40.2119
      34      40.2154      39.8247
      35      40.7131      39.6391
      36      40.0952      38.0394
      37      38.6127      39.1231
      38      39.4578      38.3096
      39      41.3619      39.0019
      40      40.3274      40.0266
      41      40.9911      37.4166
      42      41.1980      37.1831
      43      39.9765      35.8902
      44      40.2042      39.0661
      45      41.8586      36.3900
      46      41.9319      34.7492
      47      42.2278      34.1450
      48      44.5141      36.7659
      49      41.8357      35.2216
      50      40.2053      35.2120
      51      41.7369      36.7183
      52      41.5121      37.2430
      53      41.5771      36.2402
      54      41.4782      36.4643
      55      40.1475      34.5631
      56      39.6165      35.5535
      57      40.7480      36.4103
      58      42.3868      36.9658
      59      40.2573      36.6164
      60      39.3685      37.4857
      61      42.5063      38.3024
      62      38.9208      36.3855
      63      40.1542      38.1011
      64      44.0479      35.8891
      65      43.1103      36.2221
      66      41.1866      37.2748
      67      41.7067      36.9769
      68      41.9995      35.2806
      69      43.2348      34.2633
      70      41.8984      35.8417
      71      43.9525      37.4696
      72      44.9110      36.9620
      73      45.1860      39.8669
      74      43.1597      37.6835
      75      45.0879      36.6376
      76      42.3563      35.9321
      77      43.2519      37.8663
      78      44.7449      38.5197
      79      41.7318      37.2959
      80      43.2901      38.6652
      81      43.2959      37.1096
      82      44.8431      37.9890
      83      43.3658      36.2575
      84      42.3550      36.1164
      85      43.8249      36.8874
      86      44.1307      38.3234
      87      40.2985      34.4018
      88      37.8226      33.9851
      89      43.3174      34.1817
      90      40.8164      36.3858
      91      40.1481      35.8061
      92      39.5162      35.9022
      93      38.5705      37.5339
      94      39.5813      35.0305
      95      39.4873      37.6524
      96      40.5091      40.6917
      97      37.7071      38.8323
      98      37.5155      39.9112
      99      41.6461      39.5642
     100      40.7034      40.1002
     101      39.1745      39.8669
     102      39.5201      39.9386
     103      38.5400      39.1522
     104      38.4493      39.2467
     105      39.6815      38.1035
     106      41.4666      39.2656
     107      41.1435      37.5918
     108      41.0084      39.7934
     109      41.2105      40.8818
     110      39.2773      40.7928
     111      43.5593      40.9336
     112      39.3245      38.5470
     113      41.7153      40.1083
     114      37.7416      37.2021
     115      37.4466      37.9829
     116      39.4390      39.6309
     117      39.2984      41.0657
     118      39.5486      40.6835
     119      36.3223      39.6989
     120      38.5526      40.5529
     121      35.8697      39.6919
     122      40.0157      41.5001
     123      38.0940      38.8006
     124      36.8604      39.3086
     125      37.9034      37.8178
     126      38.1156      38.4967
     127      36.2581      36.9936
     128      36.8986      39.5759
     129      37.9691      37.1691
     130      40.1510      39.1364
     131      38.9145      38.0097
     132      37.8904      37.8605
     133      38.0624      36.7740
     134      37.7472      37.6375
     135      37.9034      36.2471
     136      36.2044      36.8943
     137      39.1340      36.1707
     138      38.5623      37.1505
     139      39.0137      38.3276
     140      39.0897      39.7415
     141      41.0144      40.6014
     142      37.4054      40.1395
     143      38.5502      37.3484
     144      38.5999      40.6028
     145      38.0953      38.3432
     146      37.9864      39.0136
     147      38.8413      38.7529
     148      37.7437      36.9864
     149      39.7591      39.4728
     150      39.8012      38.9366
     151      37.9091      39.9552
     152      40.5933      40.6358
     153      39.5818      40.2824
     154      39.6217      36.0172
     155      37.9514      37.2828
     156      37.4294      37.4446
     157      40.0196      36.4420
     158      39.1325      36.6963
     159      36.9428      35.2023
     160      37.7737      33.3501
     161      37.8806      34.4108
     162      40.8665      36.1001
     163      40.1044      36.8110
     164      38.4840      37.7494
     165      39.7853      37.4413
     166      40.1036      37.0845
     167      39.4369      39.5457
     168      43.4854      38.4906
     169      39.6411      37.2164
     170      39.1804      39.8279
     171      38.7431      39.1179
     172      40.8288      38.9850
     173      40.4342      36.3827
     174      39.4669      37.5287
     175      39.8403      38.1276
     176      40.6842      40.4838
     177      38.4921      37.2703
     178      38.8738      37.7579
     179      40.7757      37.9135
     180      40.9185      37.9223
     181      39.3439      37.7198
     182      40.7004      39.4007
     183      42.1007      38.0173
     184      43.2656      40.4745
     185      41.2459      38.6959
     186      39.0827      38.4143
     187      39.2337      39.0298
     188      38.0963      38.3609
     189      39.5623      39.4344
     190      41.5317      37.3551
     191      41.5595      39.2527
     192      42.3986      39.6255
     193      40.9918      37.0995
     194      42.2210      39.1175
     195      40.8828      36.4836
     196      41.2373      36.7206
     197      41.6233      38.9519
     198      41.4862      38.0688
     199      41.6293      39.8822
     200      41.6907      40.5815
     201      41.6442      40.4340
     202      41.7438      39.4250
     203      42.2758      41.8223
     204      41.3130      39.4387
     205      39.5655      37.7230
     206      40.6741      42.3773
     207      38.8435      40.0192
     208      39.4171      40.5008
     209      39.6552      39.1790
     210      37.8311      36.7155
     211      38.9698      39.3949
     212      38.1136      39.5805
     213      38.4008      40.0443
     214      38.6013      38.8042
     215      39.5135      40.2215
     216      37.9525      39.4457
     217      39.6178      40.3610
     218      40.9175      39.2109
     219      39.6611      39.7605
     220      42.6523      38.4349
     221      43.9726      37.5452
     222      41.0627      37.4153
     223      41.9780      40.7947
     224      39.9059      38.4030
     225      40.4800      38.7219
     226      39.2949      42.1879
     227      38.0280      37.3260
     228      38.0859      39.1670
     229      40.0571      40.3656
     230      40.0559      40.8323
     231      40.5163      39.2139
     232      40.9284      38.8317
     233      41.3631      41.1027
     234      39.3807      39.5596
     235      38.6140      36.0126
     236      37.5440      36.2688
     237      37.6126      38.7854
     238      37.6656      36.2074
     239      36.6726      37.7553
     240      38.1570      39.0237
     241      35.8225      39.1168
     242      35.9437      39.4746
     243      38.5480      39.5183
     244      39.8423      41.1937
     245      39.7680      40.0776
     246      36.6105      38.4097
     247      37.5067      38.3944
     248      37.4499      38.8602
     249      35.9512      37.7801
     250      36.9115      39.2788
     251      39.3673      38.0397
     252      39.8073      38.8993
     253      40.4856      37.9769
     254      42.4496      42.0211
     255      42.5278      39.1436
     256      39.9662      39.3089
     257      40.8892      40.3632
     258      41.3732      40.6510
     259      39.8102      39.0168
     260      38.3416      39.2822
     261      38.2552      38.0963
     262      37.3561      36.7044
     263      36.7298      38.0042
     264      37.3847      36.1487
     265      37.6499      36.4818
     266      39.6490      37.6803
     267      39.0773      38.4177
     268      37.8408      37.6898
     269      40.0654      38.9648
     270      39.2644      39.3850
     271      37.6964      38.9832
     272      37.4064      37.5126
     273      37.6793      38.7162
     274      38.7043      37.3423
     275      38.5167      37.6750
     276      37.4795      37.5978
     277      40.3598      37.6565
     278      38.8155      39.4842
     279      39.1447      40.3166
     280      37.4661      37.0363
     281      38.7526      39.4921
     282      38.3840      39.0846
     283      39.1512      39.7044
     284      37.2333      38.5982
     285      38.0211      40.6330
     286      37.4628      39.4536
     287      38.9122      39.0362
     288      36.6414      39.5143
     289      34.2008      39.3624
     290      39.4431      39.1879
     291      36.7586      36.6095
     292      39.0259      37.8449
     293      37.9274      36.7150
     294      37.9276      34.8700
     295      37.1022      35.5886
     296      37.2976      36.7997
     297      39.8384      35.9859
     298      38.2411      37.7265
     299      39.7014      37.3235
     300      38.3614      39.0883
     301      40.6486      40.4899
     302      40.0766      38.3004
     303      39.3691      38.2956
     304      39.8159      40.6261
     305      38.5072      38.0574
     306      38.7968      40.0528
     307      39.1785      35.3157
     308      38.4729      35.5222
     309      35.7977      34.3478
     310      36.9588      37.0146
     311      38.0453      37.8448
     312      37.1468      37.1358
     313      35.0873      35.9121
     314      37.5964      39.3073
     315      38.6261      39.0622
     316      38.8618      38.8470
     317      38.6922      40.0521
     318      38.5037      38.3579
     319      40.7103      39.4266
     320      37.7665      38.3416
     321      36.0783      39.9948
     322      38.6403      39.5488
     323      39.2996      41.0137
     324      39.0847      39.0073
     325      41.3783      39.9218
     326      38.2799      37.0531
     327      39.6706      35.9818
     328      40.3671      37.5519
     329      40.0764      38.2924
     330      38.1968      37.6718
     331      38.7820      38.1239
     332      40.5616      37.5965
     333      39.5588      40.6440
     334      39.2513      37.6491
     335      38.8349      38.8723
     336      40.4357      38.4309
     337      40.5853      38.5241
     338      37.7014      38.5324
     339      37.7818      39.1373
     340      39.4069      39.7909
     341      38.2257      38.7444
     342      39.4549      37.9037
     343      37.8593      36.2890
     344      38.1498      39.0607
     345      37.9185      35.9899
     346      38.3274      40.2757
     347      38.5815      40.1886
     348      40.0034      37.2410
     349      36.5088      37.8548
     350      39.1730      39.8471
     351      37.6611      40.0722
     352      37.7671      37.9374
     353      39.3754      39.4441
     354      37.8630      38.7164
     355      37.3861      38.6087
     356      39.2399      40.4361
     357      38.6663      36.7233
     358      40.2395      37.2623
     359      38.0942      37.6583
     360      38.3471      38.0506
     361      41.7557      39.9601
     362      40.0044      39.2608
     363      39.7228      38.1084
     364      39.7201      38.3173
     365      39.8017      38.7585
     366      40.4629      40.7615
     367      39.6153      39.4050
     368      38.9439      39.1532
     369      35.8895      37.6212
     370      38.9494      39.8498
     371      38.4194      39.8083
     372      39.5601      39.7249
     373      42.1924      39.8192
     374      38.7216      39.9722
     375      36.0796      39.6647
     376      38.1238      36.8739
     377      36.1384      36.3494
     378      36.8147      39.1667
     379      39.4307      40.6167
     380      40.1500      39.6530
     381      38.4373      39.7524
     382      39.5200      40.5470
     383      40.0031      39.4747
     384      39.8215      42.6315
     385      38.7148      40.6346
     386      41.2357      38.6035
     387      39.5637      39.9384
     388      43.3899      42.7696
     389      41.4102      40.0141
     390      41.1702      40.9659
     391      40.7691      42.2503
     392      41.7254      41.1865
     393      38.8281      40.4601
     394      38.8735      39.0577
     395      40.3618      41.8851
     396      38.9340      40.9856
     397      39.0726      40.5228
     398      39.8376      43.2841
     399      38.2170      42.4395
     400      38.7358      42.7658
     401      42.4801      45.3399
     402      40.5861      42.9021
     403      41.3251      43.2269
     404      42.2579      43.0185
     405      40.9755      41.9105
     406      39.9563      43.1814
     407      40.2441      41.7473
     408      41.2968      43.8086
     409      40.1126      41.9261
     410      40.6050      43.0929
     411      39.8546      44.2813
     412      39.1865      44.6015
     413      37.9636      41.3646
     414      39.6829      43.5413
     415      39.0903      44.5597
     416      37.8523      44.3429
     417      37.8790      43.2882
     418      39.1165      44.0820
     419      39.0161      45.2201
     420      35.7287      43.2800
     421      36.8319      42.2560
     422      38.3039      42.6377
     423      38.9122      42.8076
     424      37.5783      41.0074
     425      39.0090      42.5873
     426      37.5345      41.6797
     427      36.6930      43.6485
     428      37.1475      42.6061
     429      38.7837      44.5192
     430      38.3798      43.7253
     431      39.9560      44.8092
     432      38.3711      43.0454
     433      38.4386      43.6674
     434      38.9073      40.4958
     435      36.8958      39.7917
     436      37.7817      40.4591
     437      37.2322      43.4303
     438      37.4533      43.5373
     439      39.7012      43.1009
     440      37.4591      42.3442
     441      39.1992      42.1109
     442      40.4989      44.5304
     443      36.8727      41.2554
     444      37.1080      43.2181
     445      36.9755      41.3026
     446      39.1643      44.3164
     447      36.6154      44.5613
     448      35.1309      42.7176
     449      35.2761      44.7015
     450      35.6947      44.7038
     451      37.1887      43.3607
     452      38.2574      43.6552
     453      39.4363      43.2919
     454      37.2548      41.8661
     455      37.2607      42.2466
     456      38.1329      42.4559
     457      35.2888      39.8522
     458      37.3060      41.7638
     459      38.7883      42.9987
     460      36.3706      40.8892
     461      36.5840      39.5193
     462      35.0252      39.5897
     463      33.2337      39.6339
     464      36.0227      41.2193
     465      34.8020      39.7423
     466      35.2076      41.9713
     467      33.7046      40.7928
     468      35.6538      42.3569
     469      35.4573      41.8849
     470      36.4723      41.8619
     471      35.2171      42.2154
     472      34.7678      41.4323
     473      33.2088      40.7739
     474      34.6397      39.4780
     475      33.8324      39.2767
     476      36.5947      40.1560
     477      35.9388      40.8312
     478      36.3714      40.7786
     479      34.6332      42.0278
     480      35.8443      42.2658
     481      37.4984      39.7721
     482      35.9443      39.2525
     483      37.0199      41.1503
     484      35.0949      39.6581
     485      37.4335      41.0257
     486      37.1847      41.3260
     487      35.4473      37.8185
     488      34.9794      38.4046
     489      37.4217      41.5600
     490      34.9138      40.3004
     491      38.5760      41.0141
     492      36.6036      37.9507
     493      35.2367      39.4110
     494      35.6923      41.2026
     495      33.7664      39.5958
     496      36.3320      41.2754
     497      36.1832      41.6842
     498      37.2209      41.1537
     499      35.0423      38.8639
     500      35.7090      39.2126
     501      37.1975      40.1735
     502      34.3382      39.5367
     503      34.0921      38.6458
     504      35.6921      41.0355
     505      37.7411      40.7162
     506      34.4479      40.0972
     507      38.6272      41.1421
     508      34.5566      38.9124
     509      35.9511      40.0091
     510      35.7699      40.6699
     511      35.5055      40.0945
     512      36.0551      38.2430
     513      36.6079      38.6758
     514      39.2823      40.4038
     515      37.5656      39.4273
     516      38.2471      40.2098
     517      37.2228      42.6840
     518      37.3200      41.3460
     519      36.0756      41.9208
     520      39.3929      39.6858
     521      37.0804      40.9242
     522      38.4749      41.3214
     523      38.3120      41.6120
     524      37.1291      42.6254
     525      36.6194      38.7905
     526      36.9731      39.7371
     527      38.0139      40.8391
     528      39.6585      39.7263
     529      39.7510      39.3234
     530      39.1579      42.6442
     531      36.0335      42.8906
     532      35.9094      41.6277
     533      38.5681      41.7929
     534      39.5367      41.2455
     535      38.1592      40.4604
     536      40.0928      41.4384
     537      39.9075      38.7117
     538      40.1132      41.7325
     539      37.1184      41.3851
     540      38.9961      42.9506
     541      39.8212      42.1827
     542      40.3025      41.8841
     543      38.5926      42.3820
     544      39.1022      45.0008
     545      37.9872      42.5881
     546      36.8501      42.4068
     547      36.9326      39.9128
     548      40.5422      43.9895
     549      37.6257      38.5506
     550      36.3854      41.1527
     551      38.1879      41.8827
     552      36.4483      40.3255
     553      38.3524      41.0946
     554      37.7320      41.4666
     555      39.4546      43.6618
     556      36.4076      42.1862
     557      37.4223      41.2723
     558      36.3886      40.8000
     559      37.0980      39.5483
     560      39.3841      41.7122
     561      39.4081      40.7600
     562      39.0673      41.3259
     563      39.6042      40.8978
     564      39.0604      41.0778
