#Frame        chi1:32      chi2:32      chi3:32
       1    -168.9622      45.3888      74.7198
       2    -171.6640      58.3827      98.3156
       3    -176.3703      57.5497      79.3980
       4    -179.9798      59.7994       7.2834
       5    -178.0967      57.5572     -94.5758
       6    -175.7281      53.8680     -84.2914
       7    -158.4652      36.2908     -96.9566
       8    -168.7013      37.9018    -108.5099
       9    -169.2270      75.3312    -118.1502
      10    -162.4773      44.6689     -84.6131
      11    -168.6402      49.8182     -95.0794
      12     169.1850      71.0745    -107.0538
      13    -156.9942      39.9472    -138.2650
      14    -176.2472      55.4907    -110.9410
      15    -169.6542      64.0435    -107.2685
      16    -173.6017      47.3413    -101.5143
      17    -168.7541      48.3483     -98.4371
      18    -171.7769      59.0405    -135.8113
      19     -67.4136     -63.5295      -6.4463
      20    -173.2094      49.5649    -119.3343
      21     178.5345      41.3579    -112.3621
      22     173.6395      58.0800    -104.0691
      23    -170.3608      73.0003     -91.4216
      24    -174.7684      53.0930     -95.0280
      25    -177.9358      57.0572    -116.3684
      26    -172.0304      54.8366     -97.7648
      27     171.5158      87.4025    -118.4823
      28    -174.0724      59.6539    -118.3431
      29    -174.3316      49.6424     -88.4746
      30    -172.6813      47.1047    -102.7851
      31    -176.8379      63.9225     -94.2739
      32    -167.6321      51.2316    -103.0422
      33    -166.5989      53.2951     -83.7407
      34     -84.9552     -60.9036     -11.5958
      35    -107.1763     -46.5465     -16.8347
      36    -176.8216      55.1946     -97.7359
      37    -167.0368      58.3920     -92.6201
      38    -170.3679      56.2336     -93.5457
      39    -175.8745      58.2818     -86.1978
      40    -163.7814      46.5416    -108.8712
      41    -168.9632      52.5212    -107.7737
      42    -179.2597      59.2111    -107.4339
      43    -171.5261      57.9166     -99.4689
      44    -174.9850      51.6807     -92.1514
      45    -173.2542      61.8198     -98.0505
      46    -168.9776      38.1776     -60.8130
      47    -177.3489      54.6254     -90.2417
      48    -173.7668      55.5070    -129.1137
      49    -168.1501      53.2688     -96.0817
      50    -170.8397      92.3672    -111.7355
      51     -84.9605     -59.4934     -41.1783
      52     -71.8928     -56.3912     -32.1737
      53     -69.0677     -28.5152     -31.1294
      54     -76.3728     -67.6832      -2.0316
      55    -175.4717      56.9115    -113.0751
      56     170.1454      68.0666    -108.1475
      57    -171.1635      34.8444    -103.7271
      58     171.8088      60.5991    -101.9356
      59    -169.1597      76.0636    -104.7273
      60    -169.5992      52.3435    -109.8704
      61     -70.6927     -74.0765     -35.8531
      62     171.5327      56.5775    -109.3358
      63    -169.7536      50.8389    -120.7118
      64    -164.1291      40.7051     -81.8132
      65    -176.4005      54.0104    -131.5581
      66    -177.0287      46.7819     -71.8223
      67    -164.8505      45.5362     -95.6467
      68     -69.4787     -52.7253     -55.8236
      69     173.1017      54.7619     -97.4908
      70    -174.7162      51.8448     -98.7405
      71    -170.6569      53.8655     -92.3069
      72    -172.1767      48.5246    -103.5927
      73     176.0165      64.0423    -125.9572
      74    -170.9154      69.6338    -111.6153
      75    -172.0080      54.1396     -82.2439
      76    -173.8542      47.0801     -98.2367
      77     170.5985      68.0380    -124.2305
      78     178.8469      52.9088     -86.7623
      79     -73.1231     -54.6921     -39.0354
      80    -169.3649      57.7217    -122.3506
      81     173.3490      62.5224     -88.0535
      82    -171.1965      53.7756     -85.4022
      83     -79.5121     -55.7832     -52.4333
      84    -167.2681      41.4131     -77.4994
      85    -177.2052      42.2820    -113.5898
      86     178.9906      69.3285     -90.7405
      87     174.7742      68.1508     -90.0784
      88    -162.1691      51.3463    -130.4378
      89    -176.8282      49.9911    -112.8072
      90    -174.1247      53.1396     -91.7885
      91    -179.4315      53.6469     -80.6101
      92    -164.1512      26.0683     -86.9684
      93    -178.8633      41.7797     -80.7554
      94     178.7068      51.4206     -92.2847
      95    -171.8375      41.5969     -96.9412
      96    -162.2618      44.3636     -84.5938
      97    -169.7002      47.4416    -109.5485
      98    -161.5658      52.8169    -111.7600
      99    -176.4463      66.8559     -76.9644
     100    -168.5730      50.6471    -100.4795
     101    -174.0640      51.6171    -103.1878
     102    -162.2623      43.9182     -86.2745
     103    -175.9955      49.9414     -97.3896
     104     -80.2086     -59.2962     -23.5391
     105     -61.5756     -65.6149     -15.3584
     106     175.5459      61.7839     -94.1307
     107     -73.1279     -56.8804     -22.0018
     108    -146.8532      66.1924     -82.2954
     109     -60.4084     -69.8856     -18.7949
     110    -161.5532      39.3430     -99.9627
     111    -176.3855      57.1309    -107.3151
     112     -69.0908     -62.0878       4.7511
     113     -71.3587     -61.7209     -39.8609
     114    -167.0351      46.2932     -80.7588
     115    -166.3246      34.8836    -126.0924
     116    -171.6710      45.1790     -84.3368
     117    -163.7886      32.7104    -104.1871
     118     176.2521      63.5864     -82.0227
     119    -168.4465      48.5162    -103.0077
     120     178.8706      55.0854     -90.5535
     121     -74.0444     -55.6361     -34.2774
     122     -92.3788     -55.0231     -15.1428
     123    -171.3998      47.7449     -72.1327
     124     -65.0327     -78.8760       0.5685
     125    -169.6636      41.6789     -89.8964
     126    -173.5048      44.5310     -94.6115
     127    -165.8186      55.4894    -120.0889
     128    -178.0940      69.3125    -104.1312
     129     176.1633      63.4953    -106.0509
     130    -173.6085      50.2955    -101.9007
     131    -178.9110      52.4425     -73.7752
     132    -169.5653      53.0055     -84.3255
     133     -97.8559     -67.0085      -5.0784
     134     -76.6256     -76.1694      -0.6460
     135    -164.4806      36.2385     -81.8632
     136    -169.8933      44.4250     -87.3868
     137    -167.7188      47.4615     -88.3515
     138    -174.8013      56.7099     -95.3044
     139    -167.1105      43.9207     -97.0688
     140    -179.4223      57.2532    -103.9034
     141     179.7479      62.7489    -101.9736
     142    -171.4491      58.7194    -101.4149
     143    -172.8699      59.4093    -118.9386
     144     168.4673      54.2570     -94.4590
     145     -70.2411     -62.1803     -22.3738
     146    -179.6173      58.9664    -104.6294
     147    -179.4510      51.8949     -99.8249
     148    -158.9153      55.6627    -119.1310
     149    -164.9956      47.0859     -93.9157
     150    -168.6420      55.6301    -126.9963
     151    -174.3260      60.2152     -99.5131
     152    -171.2922      48.5590     -92.7239
     153    -175.1139      52.0849    -110.6166
     154     175.0487      61.6728     -99.5751
     155    -176.8354      66.7475    -112.5090
     156    -166.4824      34.1692    -113.3816
     157     178.5671      60.1494     -95.4111
     158    -166.2453      45.9257     -83.3426
     159     176.1643      61.1237    -120.6487
     160    -158.9086      46.0679    -102.4606
     161     175.0311      57.4139    -108.1239
     162     -70.3254     -36.3137     -42.1070
     163     -62.0702     -52.4505     -27.3058
     164     169.0050      61.0829     -92.0443
     165    -161.5390      43.4638     -96.3752
     166    -165.0463      43.3715    -110.0389
     167    -176.7335      52.3261     -99.1261
     168     169.9815      67.0511    -108.2324
     169     -88.1684     -70.2996     -30.6375
     170    -168.0192      37.0759     -99.5201
     171    -177.9935      48.9317     -79.9560
     172    -162.1298      37.2453     -93.3831
     173    -178.9738      51.6503     -70.9651
     174    -171.8440      44.1380     -67.9628
     175    -171.7296      45.3973    -109.6172
     176     176.5336      49.7841    -110.3149
     177    -164.7534      42.4959     -88.8247
     178    -177.8649      56.8982     -78.8595
     179    -170.6911      58.3099     -80.9358
     180    -173.3315      61.4153    -126.1507
     181     -68.2971     -73.6468      15.9833
     182     172.0266      59.5710     -99.9806
     183    -166.3104      38.5580     -81.1098
     184    -175.2055      69.1149    -102.3248
     185    -164.5090      44.9497    -101.8326
     186     -63.3326     -62.9675     -25.5244
     187     179.1032      54.5852    -107.6429
     188    -174.0251      71.9255    -102.2471
     189     -74.8057     -62.0341     -30.8801
     190     -80.1943     -57.5612     -24.8133
     191    -175.2020      59.9142    -107.4533
     192    -175.2972      62.0141     -91.2032
     193    -177.9405      49.5341     -99.9945
     194    -170.9463      47.7820     -57.1459
     195    -169.0784      58.4795    -138.5780
     196    -172.0889      58.7997     -82.9558
     197     178.4340      65.5084     -80.0973
     198    -168.8669      49.3187     -99.7532
     199    -166.6234      50.0927      73.7709
     200    -167.9395      46.3471     102.4747
     201    -165.9991      45.7417      94.6111
     202    -166.5274      48.1604      80.0090
     203     -54.6665     -49.4903     142.9774
     204     -75.1009     -56.4329     150.4326
     205     -86.3593     -61.5715     169.5342
     206     -84.9410     -65.4248     150.0302
     207     -80.5256     -60.5137     170.4769
     208     -87.4957     -59.5123     160.0967
     209     -65.2575     -56.3668     147.0027
     210     178.7728      59.0001      78.2693
     211    -169.4640      49.8050      95.0148
     212    -157.9356      57.5717      57.3238
     213    -164.6535      47.9761      86.5363
     214     -92.5507     -69.2261     149.2554
     215     -66.8385     -67.6822     165.5789
     216     -95.2056     -58.9912     163.2736
     217     -67.0862     -59.3639    -162.2845
     218     -67.1002     -65.3922     165.8897
     219    -178.6843      28.0276      70.9666
     220    -168.2082      60.2555      76.3394
     221    -163.5316      32.3743      72.5387
     222    -161.1760      49.5417      95.6549
     223    -178.0295      48.3249      72.1639
     224    -156.0557      19.5276      74.5064
     225    -166.0601      54.2973      60.1255
     226    -163.2730      35.3899      94.0496
     227    -176.2787      57.2328      67.9562
     228    -176.1716      47.8982      96.1226
     229    -164.8283      34.1774      79.3238
     230    -165.1358      27.6240      71.7441
     231    -172.4171      57.5008      86.7912
     232     177.8040      64.9025      66.1228
     233     174.9156      59.8568      65.4419
     234     171.5145      71.2913      64.8576
     235    -163.7404      50.5258      78.8306
     236    -164.5628      53.2413      69.0600
     237     -73.4565     -50.4510     150.8211
     238    -161.1550      54.6001      47.3103
     239    -164.7045      50.7677     104.6208
     240    -176.9356      65.1537      95.0557
     241    -168.1460      44.9949      81.0146
     242     175.5393      57.0905      69.8840
     243    -173.4895      51.1134      73.6470
     244     174.3301      47.8369      86.7586
     245    -176.1392      47.1568      45.4629
     246     -83.3056     -54.1154     160.5523
     247    -174.7282      45.3576      83.5394
     248    -171.1586      56.9936      84.1191
     249    -163.3275      47.2162      89.1378
     250    -163.5727      52.8865      96.8710
     251    -176.2332      54.0212      79.1254
     252    -162.3587      42.1350      84.9870
     253     -95.9416     -75.4526    -174.0498
     254     -81.0511     -59.7918     155.3030
     255    -177.4660      55.9292      77.2850
     256    -178.3158      43.6841     -79.0415
     257    -167.9759      56.3048     -96.8345
     258    -176.9070      47.3151     -91.5044
     259    -169.0979      42.0641    -109.4023
     260    -170.9962      62.1717    -159.5979
     261     174.5816      48.8765     -96.2202
     262     167.9775      51.5314    -126.7168
     263     176.7150      56.0474     -96.0609
     264    -179.4176      44.9841    -102.2478
     265    -168.7301      35.3711    -102.1454
     266    -171.9570      54.6382     -92.6757
     267     -60.0345     -57.0861     -36.3343
     268    -177.5176      58.8373     -93.7601
     269     176.7171      62.8058      65.2694
     270    -171.1646      55.9300      40.9472
     271    -172.7832      66.5362      70.5277
     272     -93.6579     -50.4041     163.2422
     273     179.3322      52.2391      49.8597
     274     179.5354      50.0871      72.5732
     275    -115.6358     -51.4658     147.4464
     276     173.3749      57.4591      89.9481
     277     172.0823      41.4327      56.1142
     278    -168.3089      29.9375      87.8839
     279     179.7328      52.4517     109.1467
     280     -75.2194     -78.8534     163.7258
     281     -95.6170     -57.6698     156.1477
     282    -172.4524      49.1608      85.8474
     283     172.2237      77.4773      78.3503
     284     179.6914      57.6883      71.5500
     285    -173.8026      51.6330      73.9170
     286    -175.1969      66.6759      70.9433
     287    -167.7772      52.9850      91.4056
     288    -167.8403      44.3515     100.6603
     289     165.6937      55.8986      31.1314
     290    -103.1696     -62.0989     158.8713
     291    -159.7437      43.9863      79.1641
     292    -169.9574      47.7966      85.2075
     293    -173.0972      63.1173      65.5817
     294     178.1581      46.6325      73.3278
     295    -172.1986      51.6677      95.5451
     296    -165.9320      36.5138      73.2943
     297    -176.0611      70.3002      54.0996
     298    -176.5847      48.3502      97.6178
     299    -171.9645      52.7671      82.0267
     300    -179.9963      62.2707      89.4542
