Using WEST data from '/scratch/09416/dty7/d1d2/2kod/ls6-we/wt_mmab_1d_ss_v00/west.h5'
     238         155     4.2590972945371e-15            4.2928            4.8098
     239           6     2.4948220610051e-17          8.662701            4.7357
     239           8     2.4948220610051e-17            9.3538            4.8794
     239         141     8.5181945890743e-15           10.4705             4.929
     239         159     7.0984954908952e-16          8.468801            4.7632
     240           8     5.5440490244557e-18           11.3849            4.9478
     240         105     2.7720245122279e-18           11.4352            4.9747
     240         146     3.1883340648582e-15            5.8168            4.7932
     241         154     1.1956252743218e-15            8.9884            4.9209
     241         160     9.8590215151323e-18            7.5514            4.7247
     241         175     5.5518283971438e-16            7.5429            4.7812
     241         177     5.5518283971438e-16            3.4741            4.8402
     241         179     5.5518283971438e-16            3.6825            4.8765
     242         142     1.0647743236343e-15            3.6445            4.6555
     242         143     1.0647743236343e-15          9.265901            4.8168
     242         157     1.1349908298944e-15            7.8359            4.6726
     242         159     1.0956620836416e-15            4.6969            4.6697
     243           8     1.7746238727238e-16            8.2793            4.9201
     243         114      2.566689363174e-20          8.663301            4.7663
     244         133     4.9025073296285e-16            4.9585            4.6749
     244         135     4.9025073296285e-16            5.5294            4.7821
     244         154     1.1002157420869e-15            6.3658             4.815
     244         158     7.0984954908952e-16             5.916            4.8265
     244         159     5.7781865989186e-16            2.6049            4.6531
     244         162     2.9577064545397e-17            8.6806            4.6157
     245          10     2.8883551688714e-16           11.5876            4.8875
     245         134     3.6275963032704e-17            5.6816            4.9035
     245         153     5.3238716181714e-16            5.3141            4.9512
     245         156     3.7908677358651e-16            1.0765            4.7692
     245         161     2.5566891542208e-16             9.248            4.9841
     246          10     4.8139252814523e-17            4.5558            4.8653
     246         106     5.3068763572089e-17           10.4232            4.7215
     246         121     3.7563355889227e-16             7.021            4.8521
     246         134     3.7833027663145e-16            6.2119            4.8282
     246         136     2.8267275683802e-16              4.82            4.6333
     246         138     1.8949930416752e-16            3.9254            4.7239
     246         144     3.7328554587219e-16            3.2833            4.6451
     246         149     3.7833027663145e-16            3.4858            4.8562
     247           8     4.8139252814523e-17            7.5759            4.7491
     247         164     5.0383281989867e-19            3.3052            4.7001
     247         177      4.261148590368e-17            6.1022            4.8589
     248         135     4.7374826041881e-17            8.4835            4.8723
     248         143     2.5566891542208e-16            4.6002            4.9652
     248         146     4.9025073296285e-16            4.0199            4.9888
     249         134     2.9311042378214e-16            3.5817            4.7291
     249         144      1.419699098179e-16             4.117             4.881
     249         167     6.2571841792658e-18            2.5845            4.9362
     250         146      2.769221331177e-16            7.5196            4.7996
     250         163     2.0768510674628e-17            1.9094            4.9775
     251         132     5.5052079350148e-16            2.7144            4.7654
     251         135       4.70383996935e-16            8.6747            4.8601
     251         152     7.4024996414061e-17            7.4171            4.7541
     252         140     4.2547984873437e-17            5.9589            4.7907
     252         145     2.4697090853693e-16            3.1127            4.6494
     252         147     2.8561539540858e-16            8.7421            4.8411
     252         159     1.0686139954388e-16            8.4998            4.7086
     253         143     1.1801569752114e-16            4.0158            4.7197
     253         153     7.9933469005123e-17            4.0748            4.8649
     253         179     1.4164666862127e-17             6.411            4.8542
     254         129     9.7724946455468e-17            4.9777            4.7013
     254         146     4.2268251848865e-17            5.3676            4.8042
     254         165     2.3607778103546e-18            4.3721            4.5934
     255         152     8.4988001172765e-17            3.2711            4.7472
     255         153     4.1699343650735e-17            3.7381            4.5608
     255         156     1.5962415429766e-18            2.5002             4.767
     256         142      1.099361514135e-16            7.7924             4.831
     256         147     5.5499411919571e-17            7.8195            4.7933
     257         139      7.815649801284e-17            3.6416             4.809
     257         152      5.875658493347e-17            8.0043            4.6909
     257         157     2.6715349885969e-17            5.8459            4.6287
     257         161     2.6715349885969e-17            5.6546            4.6601
     258         133      7.867713168076e-17            4.2659            4.8704
     258         146      4.923643241429e-17            7.4099            4.9163
     258         154     1.4164666862127e-17            8.1627            4.9721
     259         124     7.6772867989501e-16            6.7436            4.4856
     259         138     6.0943942275971e-17            3.1724            4.5033
     259         140     1.0034109541778e-16            4.5645            4.4888
     259         142     1.1349990139094e-16            2.4884            4.4538
     259         152     2.2947496740222e-17            5.8715            4.5944
     259         169     9.2499019865951e-18            2.9679            4.6334
     260         146     9.0534332870327e-17          8.319201            4.6479
     260         151     5.3825362810157e-17             4.876            4.8915
     260         157     1.0567062962216e-17            9.4793            4.8913
     261         134     3.1852613368878e-17            6.6809            4.7685
     261         136     3.8405851642599e-17            5.0339            4.5858
     261         147     3.0239245018303e-17            5.3875            4.5915
     262         149     3.2885610317604e-17            6.4248            4.8583
     262         169     8.0831679305933e-18            3.5375            4.9116
     262         170     8.0831679305933e-18            1.4717             4.778
     263         131     3.7706881586916e-17            4.9542            4.9643
     263         139      2.033250969314e-17            7.3333            4.9219
     263         149     8.0831679305933e-18            5.9185            4.7334
     264         160     3.0163959864045e-18            9.7127             4.854
     264         164     9.7857456746815e-19            3.7163            4.7078
     264         165     9.7857456746815e-19            0.6801            4.6206
     265         139     1.4336045805851e-17            5.1317            4.9334
     265         146     4.5101611506941e-18             2.383            4.9898
     265         158     5.9993937433587e-19            4.1819            4.9041
     266         139     6.5300219170841e-18            7.7452            4.7667
     266         142     4.8704156616794e-18            4.3871              4.74
     266         143      3.265010958542e-18             6.852             4.714
     266         155     4.5112411209947e-18            8.8719            4.9156
     266         172     2.3387887886134e-18            4.4004             4.719
     267         159     4.5782108134834e-18            1.2278            4.9518
     268         142     4.1477221182922e-18            6.7657             4.805
     269         126     1.6019991784856e-17            7.6522            4.4912
     269         139     6.1948446479637e-18            9.2859            4.6548
     269         142     4.0800206054833e-18            6.7127            4.5887
     269         143     3.0974223239819e-18            9.3238            4.5452
     269         145     6.9419021882825e-18           11.3145            4.5092
     269         146     6.9419021882825e-18            7.5446            4.5337
     270         122      1.544977063297e-17            7.8714            4.8608
     270         144      7.437203503135e-18            2.8531            4.7456
     271         144     1.7091831919802e-17            6.9869            4.7403
     271         161     4.7517015546282e-18            6.3604            4.6896
     272         136     4.7517015546282e-18            6.7505            4.8272
     272         167     6.9482631426863e-20            6.3742             4.632
     273         166     4.6518932883067e-19           10.6005            4.9093
     273         175     8.6326758208971e-15            5.3169            4.9558
     274         174     1.4387793034828e-15            4.8797            4.9961
     274         175     1.4387793034828e-15            5.6205            4.9364
     274         178     1.4387793034828e-15               3.9            4.8499
     275         144     2.7413382473302e-18            5.2238            4.8215
     275         146     2.7413382473302e-18            5.3672            4.7097
     275         150     1.8275588315535e-18            6.5056            4.7175
     275         152     1.8275588315535e-18          9.129999            4.7993
     275         155     1.8275588315535e-18            6.8821            4.6819
     275         168     2.3979655058047e-16            5.9831            4.8253
     275         171     2.3979655058047e-16            7.0424            4.8115
     276         159     2.7413382473302e-18           10.7383            4.6726
     277         146     2.8084491647908e-18              0.79            4.7759
     278         134     9.8836400443332e-18            6.3941            4.9886
     280         148     4.9689837021411e-18            6.6911            4.7726
     280         173     2.3712495064994e-15            6.7024            4.9103
     281         107     3.0233931916883e-15           11.5187            4.8565
     281         163     3.9520825108324e-16            6.8374            4.9676
     281         167     3.9520825108324e-16             5.267            4.7701
     281         171     3.9520825108324e-16             7.128            4.8388
     282         137     6.5868041847206e-17            7.0186            4.9055
     282         150     1.9760412554162e-16            7.8803            4.6985
     282         156     1.3365404028729e-16            7.1172            4.8507
     282         159     1.3173608369441e-16            3.1604            4.6984
     282         161     1.3173608369441e-16            4.9685            4.8385
     283         127     6.3105224415859e-16             7.383            4.9608
     283         138     3.9520825108324e-17            8.0669            4.7106
     283         143     3.9520825108324e-17            7.5553            4.8211
     283         145     4.3912027898137e-17            4.7504            4.9598
     284         144     4.2871826480013e-16            8.0213            4.9254
     284         154     2.7498717479995e-16            7.1258             4.938
     284         177     1.2621044883172e-16            3.6629            4.7907
     285         159     1.2621044883172e-16            7.1893            4.8414
     285         161     1.2621044883172e-16            3.1586            4.7728
     285         182     2.1035074805286e-17            1.5011            4.8169
     286         147     4.5831195799991e-17            2.8576             4.702
     286         159     8.3870148169292e-17            5.8079            4.8272
     286         165      3.505845800881e-18            2.7627            4.8243
     286         167      3.505845800881e-18            4.7858            4.8629
     287         148     1.1730683020338e-17            5.9535            4.8441
     287         149     1.2405676879247e-17            4.8643             4.924
     287         153     2.8046766407048e-17             4.763            4.8808
     287         154     2.8046766407048e-17            4.8874            4.9954
     287         156     2.0967537042323e-17            7.9484            4.8477
     287         157     2.0967537042323e-17            5.8987            4.7527
     287         160     4.2070149610573e-17            6.8932            4.9133
     288         138     2.0297688120066e-17            1.3234            4.8402
     288         148     8.9019413432049e-17            6.8153            4.9468
     289         149     2.0297688120066e-17            2.0328            4.8109
     289         157     2.7667024113475e-17            0.8889            4.9806
     290         128     9.0374928251192e-18            2.6759            4.3011
     290         131     9.0374928251192e-18            4.3427             4.287
     290         146     1.8507863016084e-17            5.5282            4.3208
     290         152     1.5062488041865e-18            0.4244             4.394
     290         155     1.5062488041865e-18            4.5082            4.4296
     291         138      4.053752600185e-17             7.006            4.6213
     291         155     2.5104146736442e-19            5.5191            4.7308
     292         152     1.4561942061033e-17             6.092            4.9642
     292         178      1.184129489593e-15            5.4981            4.8551
     293         126     3.2118764074902e-17            9.3658            4.7639
     293         133     7.0473380926331e-18            4.9683              4.73
     293         165     1.9735491493217e-16            6.1181            4.8887
     294         138     2.0054969966949e-17            4.6268            4.6601
     294         150     4.9494656953119e-17             0.762            4.7264
     295         151     3.2892485822029e-17            3.0558            4.9613
     296         148     1.7522771302228e-17            4.0077            4.5023
     296         152     9.1937494327599e-18            4.2998            4.3792
     297         156     1.0270002800768e-17            7.1929             4.923
     298         154      6.336922990008e-18            6.2257            4.8183
     299         151     2.8474998953881e-20            2.2624             4.868
     299         153     2.8474998953881e-20            5.0816            4.6706
     301         135     7.3094412937842e-18          8.046101            4.6187
     301         176     1.1867622395251e-18            4.5249            4.7803
     302         151     6.9981101840543e-18            3.7925            4.4434
     302         156     7.9632673649405e-18            1.7696            4.4515
     302         158     4.0834940817038e-18            8.2021            4.5816
     302         159     4.0834940817038e-18            7.8508            4.5117
     303         140     1.2067468294231e-17            6.2083            4.7588
     303         145     2.7503769451913e-17            7.9805            4.6169
     303         150     4.0834940817038e-18           10.0679            4.6217
     303         151     4.0834940817038e-18            9.2589            4.7662
     304         149     9.8105041168889e-18            6.7615            4.6847
     304         155     3.1832652011173e-18            7.0874            4.5442
     306         141     7.6114379641419e-18            3.1775            4.7493
     307         139     9.8105041168889e-18            8.2143            4.6821
     307         156     2.7124438414766e-18            5.6927            4.7179
     307         158     4.5116332520165e-18            1.5619            4.6196
     308         154     3.9706791516282e-18            4.2962            4.8534
     309         143     1.5789283708729e-17            8.1747            4.4564
     309         145     9.6608654684113e-18            4.7103            4.6115
     310           9     3.6779547627437e-18            7.4854            4.3903
     310         144     1.0849775365907e-17            4.6671            4.3249
     310         151     5.0002185982191e-18            4.5398            4.4921
     310         164     2.8677048280871e-19            4.3017            4.3446
     311         152     9.7146311924132e-18            4.1103              4.75
     311         156     2.7890128128162e-18            7.9541             4.681
     311         157     1.3945064064081e-18             6.624            4.6194
     312         144     5.8913164200822e-18           10.5426            4.4461
     312         152     3.4899994609041e-18            10.453            4.5166
     312         163     3.7312979616441e-19            3.8831            4.6286
     313         139     2.8469838130182e-18            9.2472            4.5124
     313         145     1.0493021552719e-18            6.4128            4.4828
     313         166     3.3003073124239e-18            8.0053            4.6113
     314         144     3.0718609972197e-18             6.715            4.6195
     314         147     2.7692357711011e-18            6.1175            4.4907
     315         148     2.7692357711011e-18            8.7811            4.6025
     315         150     6.0628285633542e-19             7.095             4.606
     316         135      7.468169291216e-18             3.199            4.2294
     316         152     1.4033996260779e-18            6.5234            4.1864
     316         156     2.5804379393508e-18            5.1033            4.2456
     316         158     2.5804379393508e-18            7.8405            4.3126
     316         160     2.5804379393508e-18            4.3232            4.2488
     316         166     1.2011754771957e-19            2.9573            4.1752
     316         169     1.6305294821625e-18            5.9879            4.2231
     316         170     1.6305294821625e-18            5.8054            4.2913
     317           8     4.5374518583572e-63           11.1188            4.7918
     318         149     4.8267882050738e-18           11.3121            4.9994
     319         152     4.5837601561443e-20            6.5253            4.7851
     319         153     4.5837601561443e-20           11.3953            4.7763
     319         154     4.5837601561443e-20            6.0597            4.8197
     320         155     2.0836978994194e-18            5.5777            4.4865
     320         180     7.6396002602406e-21             5.154            4.4411
     321         160     2.8375525494983e-19            4.4939            4.7869
     322         153     2.7687897834407e-18            2.8724            4.7081
     323           6     2.9176002175651e-67           10.6434             4.904
     323           7     2.9176002175651e-67          9.289801            4.9119
     323         111     2.9176002175651e-67           11.7707            4.8734
     323         152     1.0567594583376e-18            5.0578             4.699
     324           7     1.4588001087825e-67           11.9683            4.9675
     324         171     1.3901251222251e-19            3.5184            4.8212
     325         148     4.9357297911546e-18            5.9234            4.7625
     325         149     2.5603589118464e-18            6.6619            4.8531
     326         144     1.5574009811176e-18            4.5049            4.5687
     326         146     1.5574009811176e-18            5.7018            4.7112
     327         160     1.8172858819059e-18            4.3136            4.8265
     328         132     1.6246029211356e-18            8.7219             4.669
     328         149     5.1648173583103e-18            4.4999            4.5758
     328         165     7.2440839814486e-22            3.3015            4.4728
     329         147      7.505153010732e-18            6.6265            4.4611
     329         157     7.2559576446429e-19            2.7599            4.5729
     330         133     1.1296268481919e-18            7.0658            4.3807
     330         145     3.2788494223899e-18            2.5777            4.2639
     330         154     3.0975086076711e-18            6.1796            4.3264
     330         155     5.6159087890015e-18            8.6722            4.2543
     330         168     2.2563929460217e-20            1.2028             4.249
     331         142     3.4172724321286e-18            6.0606            4.9391
     332         138     2.5713528193996e-18              6.98            4.3985
     332         140     1.2856764096998e-18            9.2865            4.5449
     332         147      1.046108016138e-18            6.5945            4.5538
     332         168     3.2420498430894e-20            3.2358            4.5163
     333         152     9.2334812984912e-19            6.6721            4.6428
     334         139     3.5044006714096e-18            7.3663             4.404
     334         152     8.0456301617914e-19              2.38            4.2941
     334         172     7.8835153741346e-22           11.3376             4.414
     335         152     8.0456301617914e-19            3.3746            4.4819
     336         147     4.7059810044698e-18             2.702            4.3321
     336         152     1.4224317207716e-18           10.5232            4.3522
     336         158     4.5877290557794e-20            2.9829            4.3682
     337          13     5.0068688965532e-19           11.9578            4.6451
     337         167     5.8026964061662e-19            3.8461            4.5137
     338         121     9.8356394179949e-19            4.1714            4.7515
     338         131     1.8170228545852e-18            2.8937            4.5619
     339           9     5.0081828157822e-20            9.8169            4.5606
     339         183     2.6406470156431e-19            5.8734            4.7652
     340         156     1.2358447076195e-18            4.7786            4.6305
     340         158     6.1792235380973e-19            4.0108            4.5615
     340         161     6.1792235380973e-19            4.6719            4.7073
     341          12     4.8548532518363e-19            9.9622            4.2601
     341          13     5.6990415518544e-19            6.6627            4.2391
     341         125     1.6897109426729e-26           11.2921            4.1972
     341         138     9.6949501432627e-19            4.0602            4.1565
     341         140     1.0263866900571e-18            8.6813            4.2131
     341         144     1.9485004908456e-18            8.6654            4.1377
     341         177     1.1949644390573e-19            4.0487             4.239
     341         180     5.3233134903501e-19            2.1223            4.2798
     342         142       1.48722539075e-18          8.513801            4.2359
     342         145     9.9505687133197e-19            3.2351            4.2872
     342         147     1.4761712542416e-18            1.9994            4.3592
     343         174     1.6275613567834e-19            3.6616            4.7772
     344         162     4.9289939725464e-21            3.4117            4.6565
     344         163     4.9289939725464e-21            3.3189            4.4763
     344         164     4.9289939725464e-21            3.3976            4.6174
     344         165     4.9289939725464e-21            4.8717            4.5039
     345         164     1.6071303925367e-20            5.8151            4.5784
     345         173     1.6071303925367e-20            2.0375            4.5528
     346         146     1.2618795758628e-18            4.5034             4.284
     346         151      1.301609733743e-18            7.3421            4.2634
     346         168     2.6971406954646e-20            7.1804            4.2092
     346         169     2.6971406954646e-20           10.7079            4.3459
     347         120     8.9353645917586e-20            5.3221            4.4071
     347         137     6.5670913422033e-19            7.4645            4.5167
     347         139     6.0447141227947e-19            7.6672            4.4842
     348         167     2.8037315520428e-20          9.668301            4.9761
     349         168     8.8838132385606e-20            4.9641            4.3936
     349         171     8.8838132385606e-20            6.3644            4.4439
     350         127     7.0220174819918e-20            2.9439            4.1855
     350         135     1.1831556572494e-18            2.5638            4.1963
     350         151     4.7264332513379e-19            11.922            4.2899
     350         171     4.1483022865683e-19            2.6767            4.2361
     350         178     2.6798070554931e-19            9.7665            4.1899
     350         179     2.6798070554931e-19            6.4815            4.1989
     351         161     5.8137746551854e-19            7.7875             4.372
     351         165     2.4896611096976e-22            6.1742            4.3585
     352         150     8.6646236438324e-19            4.0238            4.4561
     353         154     4.8485588467649e-19          8.974299             4.375
     354         155     5.5871303569327e-20            1.4394            4.5822
     354         180     1.1229028948829e-19            2.7342            4.7496
     355          11     2.5598427021938e-19             7.627            4.1579
     355         142     1.1406017585771e-18            5.5592            4.2542
     355         176     2.6733333495179e-19            7.7224            4.2406
     356         121     1.8114626091643e-19            6.9587            4.4936
     356         138     6.1225740300149e-19            5.4053            4.3826
     357         154     6.0382086972143e-20           11.3051            4.9168
     358         118     1.1859237925638e-19            9.8547             4.991
     359         136     5.8134553962956e-19            7.7847            4.6367
     360         114     3.2942327571216e-21           10.2264            4.2783
     360         138     1.4871328061649e-18            4.6664             4.374
     360         181     1.6806396342229e-19            1.1979            4.4434
     361          11     2.2244554869306e-20            9.5649            4.7842
     361         107     6.5884655142433e-21           10.5908            4.9289
     361         121     1.3063533891013e-18            5.4081             4.828
     361         129     1.6806396342229e-19             3.733            4.9496
     362         117     1.0980775857072e-21           10.9962            4.8919
     362         119     1.0980775857072e-21            7.6082            4.9533
     363         116      1.830129309512e-22            6.5095            4.6341
     364         151      7.034711960772e-20            3.1505            4.6547
     364         168     1.8594287958042e-20           10.2205            4.5145
     364         176     2.3201037365405e-20            7.0272            4.5925
     365         115     5.0836925264223e-24            8.3133            4.8691
     366         108     8.4728208773705e-25            9.2519            4.7098
     366         110     8.4728208773705e-25           10.1744            4.9285
     367           6     2.8253047573864e-19           11.5269            4.8388
     367         143     4.6463255910522e-19            5.8554            4.7262
     368         145     1.9390178993695e-19            6.3836            4.5992
     368         161     2.2413689990986e-19           11.0916            4.4948
     369         128     5.3026900012003e-20            8.0257            4.4465
     369         142     7.0925918474728e-19            3.1851            4.3961
     369         150     6.9342321267728e-20            8.0638            4.2871
     370         142     3.7136327734032e-19            2.8449            4.3067
     370         156     2.4919142610388e-19            3.9415            4.2623
     370         163     3.9785507456556e-20            1.7122            4.3133
     371         137     7.8663552920843e-19           10.2544            4.6821
     372          11      2.921318640633e-20            9.2922            4.2404
     372         132     7.6643159941628e-19            4.7083            4.3539
     372         135     4.8756206873632e-19            1.9336            4.2178
     372         137     3.8304901979842e-19            6.1009            4.1987
     372         146     1.5718639634504e-19            4.3639            4.2421
     372         147     1.1287724699751e-19            9.4305            4.2334
     372         173      3.432252491512e-20            4.0101            4.2482
     372         179     3.2102069809893e-20            5.9337            4.2293
     373         140     3.5391859172322e-19            6.8312            4.2756
     373         152     6.9689759841941e-20            4.9832            4.3698
     373         154     1.6553678169149e-19            4.5189            4.2386
     373         173     3.1567181882675e-20            2.6779            4.3335
     374         170     1.5106520691714e-20            7.8624            4.5189
     375         130     9.2098947755827e-20             6.833            4.8321
     376         132      3.628967614953e-19            5.4878            4.1787
     376         138     5.5364469083163e-19            4.2769            4.1744
     376         149     2.3024736938957e-20             3.152            4.2905
     377         133     1.8113399363199e-19            3.3758            4.2976
     377         147     9.4033652339595e-20           11.5609            4.4518
     377         163      8.798466219829e-21            2.7388            4.4645
     377         165      8.798466219829e-21            2.7167            4.4256
     378         120     9.5119225111278e-20            3.2603            4.3294
     378         138     9.2605584858136e-20            8.9049            4.5523
     378         145     2.3151396214534e-20            6.2763            4.3316
     379         144     7.9187027846345e-20            4.6672            4.2081
     379         148     6.2715340348859e-20            7.1053            4.3442
     379         149     3.9563944134325e-20            8.7292            4.2915
     379         158     1.9995234631015e-20            6.0402             4.294
     379         161     1.9995234631015e-20            6.7349            4.2511
     380         159     7.1049069608255e-20            2.2502            4.4294
     380         175     7.7586042189675e-20            5.2017             4.277
     381         157     1.5366726579197e-19            8.1291            4.3821
     381         160     1.1865596161437e-19            4.1027            4.4988
     382           7     1.1772079206102e-20           10.5778            4.7505
     382         133     2.6833127750816e-20            5.2889             4.902
     383         135     5.1169528987251e-19            4.5437            4.4749
     383         149     2.0585274394255e-19           10.3044            4.6115
     384         144     1.0951510999637e-19            3.8641            4.6181
     384         158     9.9442861208915e-22            6.3165            4.6835
     385           6     1.2601134054224e-20            9.3785            4.3879
     385         148     3.7691655756044e-19            1.7845             4.444
     386         147     1.2567116913911e-19            7.7974            4.3555
     386         149     1.0973417929504e-19            4.9857            4.2318
     386         152     5.6335660648822e-20            3.0775            4.2998
     387          10     3.5003150150621e-22           10.1149             4.374
     387         140     7.8480528040679e-20           10.1544            4.4368
     387         145     5.6335660648822e-20            1.8792            4.5097
     388         144     1.1083381829256e-19             4.466            4.4958
     388         171     9.3892767748037e-21            2.8946            4.3597
     388         173     9.3892767748037e-21            3.2754            4.3503
     389         158     1.5648794624673e-21            3.4365            4.9832
     390           7      1.750157507531e-22           11.4179            4.6909
     391         138       2.36558565034e-19            4.6847            4.5272
     391         157     1.1122655276651e-20            2.6306            4.7047
     392         146     7.3039026103249e-20            6.0622            4.9448
     393         151     1.0730111659304e-21            1.5578            4.8938
     393         155     1.0730111659304e-21            4.1895            4.8148
     394         144     1.0642487692906e-20            4.0487             4.758
     394         146     1.1715498858836e-20            3.4618            4.6828
     395         155     2.9055346525837e-20            8.2641            4.6739
