#Frame     o_angle_m1   o_angle_m2
       1      38.0954      43.5140
       2      37.8510      44.4518
       3      37.0176      43.7661
       4      37.6137      43.7612
       5      39.4347      44.1602
       6      38.5413      42.3891
       7      39.0745      42.9168
       8      39.1459      41.7798
       9      38.5840      41.7634
      10      37.1202      42.4183
      11      37.2967      43.0282
      12      38.4591      43.0257
      13      38.2865      43.3488
      14      35.4747      41.3637
      15      38.5891      42.0126
      16      36.3075      41.5191
      17      39.2765      41.4444
      18      36.3128      42.0460
      19      38.2902      40.7224
      20      37.1747      39.0300
      21      38.5186      41.7348
      22      35.4857      38.8374
      23      37.5752      40.0476
      24      37.7801      42.4615
      25      36.8087      41.6912
      26      38.0688      39.7412
      27      36.5865      40.3858
      28      36.2904      39.1347
      29      34.4192      41.0335
      30      37.6156      40.9169
      31      37.3982      44.3449
      32      37.0531      41.6184
      33      36.2322      41.8354
      34      39.0106      44.2148
      35      38.4259      45.3961
      36      36.1514      43.9106
      37      35.2073      43.7247
      38      35.4918      42.8079
      39      37.3858      42.5768
      40      36.0431      43.3565
      41      36.8142      43.1268
      42      37.7304      43.8401
      43      37.8554      44.3935
      44      37.7420      41.9738
      45      36.6798      44.9473
      46      37.3875      43.9735
      47      37.2842      43.2157
      48      39.0955      44.7523
      49      37.0133      43.2472
      50      38.1940      42.8535
      51      37.3470      40.4371
      52      36.6547      42.2169
      53      36.3548      42.0799
      54      37.5536      42.7482
      55      36.0566      44.2032
      56      35.9930      42.5285
      57      36.2348      44.0576
      58      37.1221      41.4877
      59      38.3346      41.0494
      60      39.0346      42.1148
      61      37.4778      40.3144
      62      37.0113      42.5826
      63      37.2488      42.5777
      64      39.1337      43.7985
      65      37.2173      43.6379
      66      37.0299      43.5396
      67      36.8114      44.9980
      68      36.9387      41.4678
      69      39.1614      43.5521
      70      39.5759      43.5675
      71      38.3183      44.2876
      72      37.0851      41.4921
      73      39.4114      43.2751
      74      38.4341      42.9579
      75      35.4432      38.2219
      76      40.3333      39.0267
      77      41.0147      40.3734
      78      37.1773      40.1579
      79      35.9770      40.2058
      80      35.6632      38.6622
      81      36.0710      40.2843
      82      36.3877      39.6994
      83      37.6721      41.5340
      84      37.2543      41.3106
      85      36.2032      37.7920
      86      35.5018      39.7513
      87      38.3559      43.4357
      88      39.0330      39.8603
      89      39.4140      39.2026
      90      39.0477      40.9153
      91      38.7810      42.3349
      92      36.1248      41.3130
      93      36.1295      40.5733
      94      38.3345      41.5979
      95      36.1428      40.6095
      96      37.7811      41.7970
      97      37.0898      38.4700
      98      35.8049      37.3488
      99      36.2113      40.8146
     100      36.6416      41.5845
     101      36.8720      39.8245
     102      37.6738      40.9191
     103      35.1590      41.3566
     104      34.4940      39.4047
     105      38.6219      39.7033
     106      39.0258      41.1329
     107      39.4945      41.0443
     108      38.6411      40.8722
     109      38.8856      39.3002
     110      35.5340      40.5634
     111      39.1590      40.0403
     112      38.7743      40.3616
     113      36.6763      40.6483
     114      38.0414      41.1028
     115      36.6431      42.6368
     116      38.0417      41.5545
     117      37.9689      40.2812
     118      36.4760      42.5317
     119      36.1494      39.9517
     120      36.7544      40.8201
     121      36.3545      40.8911
     122      35.5016      41.5028
     123      34.9076      41.9375
     124      36.4126      39.7871
     125      37.5476      41.8716
     126      39.7486      41.1362
     127      38.0247      39.6366
     128      37.4791      41.4145
     129      38.5938      40.6505
     130      37.4656      40.4081
     131      37.7552      39.3606
     132      37.8144      41.5150
     133      38.7558      40.5811
     134      39.4009      40.3774
     135      38.0446      40.3684
     136      38.3575      43.9453
     137      37.6669      42.9164
     138      38.6762      45.2657
     139      37.8647      44.1173
     140      36.3029      44.1927
     141      35.9647      43.9547
     142      37.1269      44.6391
     143      36.3248      43.5795
     144      38.0280      44.9208
     145      35.9002      42.3933
     146      36.5660      44.7784
     147      37.7975      42.7553
     148      37.1404      42.3442
     149      37.3838      40.8463
     150      38.3052      42.9917
     151      38.3379      41.4729
     152      36.1741      40.6578
     153      36.9493      42.9141
