#Frame        chi1:41      chi2:41
     157     -65.9804      66.9018
     158    -173.6769      70.3373
     159     173.4971      89.5268
     160    -178.6026      94.8589
     161    -178.0832      85.0527
     162     160.4030      79.9471
     163    -171.6871      81.4524
     164    -172.6095      87.3985
     165     -71.0148     110.5967
     166     177.7378      96.5147
     167     -84.0424     102.8837
     168     -62.9633      74.1185
     169     168.3961      87.3228
     170    -176.5354      78.9495
     171     177.0326      75.7909
     172     166.7933      89.6586
     173     172.9759      84.7723
     174     174.9769      94.2314
     175    -177.9329      80.1189
     176     172.9098      95.4501
     177     158.0528      69.1033
     178     -65.4519     127.7120
     179     172.2101      93.2496
     180     -78.2491      99.8515
     181     153.1043      88.3625
     182     176.0063      77.5416
     183     167.3157     100.8932
     184     161.7383      82.2518
     185     -74.3559      97.8688
     186     170.2592      84.0841
     187     168.2074      93.8556
     188    -177.6255      94.3603
     189    -177.8070      73.1371
     190     175.1559      94.7772
     191     179.3584      75.3426
     192     -88.1174      90.1401
     193    -172.1917     105.8774
     194     -87.3530      89.7876
     195     -72.3950      90.6058
     196     -82.8950      83.3839
     197     165.3447      91.2599
     198     -64.4139     100.1960
     199     168.5129      68.0169
     200     172.3157      83.6627
     201    -161.1300      88.9987
     202     167.3140     102.9332
     203     173.6434      88.7565
     204     171.4955      89.1660
     205    -175.3640      95.2919
     206     162.8108      94.4532
     207     -83.0529      96.6544
     208    -178.3214      85.8717
     209     168.3236      88.9569
     210     -69.7938      82.7017
     211     171.9620      86.3312
     212     -84.0172      93.1214
     213     171.4963      94.0663
     214     162.8174      93.9018
     215     177.9559      88.2234
     216     173.3649      95.7500
     217    -178.7391      78.8381
     218    -174.3671      84.3961
     219     165.1783      90.1910
     220     172.7019      98.3465
     221     -74.1139     102.8368
     222     -91.6841     109.3123
     223     163.3410      88.2428
     224     -78.8079     100.7083
     225     164.6406      62.8896
     226     -78.3192      96.5472
     227     160.2978      90.3833
     228     156.8390      80.5787
     229     175.0018      91.6703
     230     165.7154      87.7672
     231     -76.0710     109.6794
     232     -85.8238      93.2022
     233     -85.0380      98.4348
     234     170.2217      80.0782
     235     -80.5439     106.0968
     236    -167.7575      81.1939
     237     -49.3451      93.0641
     238    -170.8775      92.1326
     239    -172.7143      84.5235
     240     178.0800      85.2585
     241     175.5177      94.0361
     242     160.9385      67.3908
     243    -178.8770      77.6725
     244    -173.2140      87.4469
     245     -85.9155      94.4346
     246     153.3639      85.0031
     247     173.4410     101.6441
     248     -81.9240      91.5967
     249     177.8854      95.2701
     250     164.2944      88.1631
     251     164.5015      82.7797
     252     -82.9019     107.2063
     253     168.8758      90.4287
     254    -166.7864      62.1962
     255     176.8189     100.3146
     256    -178.0652     103.6798
     257     163.2287      92.1667
     258    -170.6698      86.1861
     259     169.3313      79.7438
     260     176.1910      95.5303
     261     172.9471      86.1151
     262     -80.6615      91.6322
     263     170.4338      83.5332
     264     167.4026      74.9708
     265     173.8666      95.2839
     266     167.4303      93.9446
     267     176.7019      83.7512
     268     177.8293     102.3055
     269     175.8922      90.8151
     270    -173.3919      86.2595
     271    -179.7714      80.2604
     272     -42.0912      92.8687
     273     177.2031      81.9193
     274     179.9323      94.3448
     275     164.6023     105.9875
     276     -81.8523      88.0723
     277     164.1940      82.4713
     278    -175.7015      82.4159
     279    -177.8286      89.6915
     280     178.5775      95.7296
     281     -76.3833      96.4540
     282     173.7854      87.8084
     283     -68.7487     101.0044
     284     171.6930     106.7391
     285     -79.0871      93.2790
     286     161.8934      79.4408
     287     -69.9169      93.9422
     288     167.4801     103.1415
     289     166.1486      97.2573
     290    -173.6536      81.8899
     291     -89.1407      80.9944
     292     -62.8598      89.0888
     293     165.4281     100.7257
     294     165.9783      79.4420
     295     156.8586      87.6511
     296     178.0775      83.0493
     297     -78.3749     101.6394
     298     -83.4901      88.2810
     299    -167.9653      82.2470
     300     163.8270     102.2485
     301     -92.2876     120.2877
     302     -68.6737      79.1095
     303    -174.5666      76.8053
     304     -94.6186      87.3426
     305    -171.2075      93.5990
     306     172.7611      88.0082
     307    -158.9415      84.9921
     308    -178.5792      79.5111
     309     166.3179      67.2062
     310     -77.9687      91.6997
     311     155.8250      93.7675
     312    -175.4201      91.3624
     313    -176.0928     111.6894
     314     170.4819     104.9311
     315    -170.9148      82.1382
     316     159.2654      92.4402
     317     -52.2518     118.3549
     318     178.6232      79.4222
     319     175.6909      77.0101
     320     176.0214      86.6811
     321     174.8058      98.8461
     322     -80.0175      88.8124
     323    -172.6998      90.8480
     324    -171.7322      85.6734
     325     171.6480      95.0389
     326     172.3462      99.5615
     327     162.4002     106.3383
     328     177.3807      87.4447
     329     167.7274      96.0785
     330     166.4747      80.4943
     331     176.8048      89.4997
     332     167.7747      96.2228
     333     163.8632      77.8962
     334     172.4537      75.1888
     335     175.2393      96.9188
     336     176.0541      87.5098
     337     165.2157      98.6943
     338     170.5042      76.8880
     339     -79.0035      91.0314
     340     -79.4085     109.9079
     341     171.6851      84.5310
     342     177.8367      75.4185
     343    -170.5474      93.1654
     344     174.8136      96.1407
     345     168.3715      91.6150
     346     -73.9180      92.7896
     347     148.1422      94.7312
     348    -163.5452      88.3983
     349     -75.1892      77.7074
     350     169.6557      93.4447
     351     -51.8357      93.3850
     352     -81.3252      88.4490
     353     171.2547      94.1885
     354     172.4338      96.1776
     355     168.9317      83.0815
     356     -57.2353     101.4534
     357     171.9551     100.6313
     358     175.0103      99.0338
     359     164.4682      72.5400
     360     155.7400      86.8452
     361     -84.7969      89.5923
     362     166.5204      90.3922
     363     175.5922      86.9291
     364     170.6028      77.7896
     365    -168.7460      98.6672
     366    -171.7726      92.9836
     367     -59.5893      89.2034
     368    -175.0758      77.0156
     369     177.9372      82.9536
     370    -168.7421      70.6776
     371    -175.5774      88.6598
     372     168.4782      79.5446
     373     -90.2496      75.8825
     374     -77.1659      80.1136
     375     173.9157      80.7778
     376     164.9554      75.4945
     377     170.2389      83.9556
     378    -171.9210      75.2132
     379     169.1345      75.0730
     380     169.6916      83.5002
     381     179.2028      95.7337
     382    -178.8961      83.6099
     383     170.8158      93.4809
     384     161.9491      73.2951
     385     165.0358      95.6701
     386    -172.4462      88.5816
     387     -64.5376     114.7991
     388     -97.8804     118.0331
     389     173.2619      81.6905
     390     172.2941      73.2651
     391     -76.8760     100.4593
     392     -86.8825     105.9147
     393     172.5281      77.5392
     394     -83.9456     101.1521
     395     174.8102      69.6930
     396    -175.9349      72.4054
     397     165.8457      85.8804
     398    -167.8849      57.7950
     399     165.4414      91.6719
     400     143.7126      79.0262
     401    -178.7829     103.8490
     402     -89.2235     100.5889
     403     169.1032      83.5691
     404     -73.9383      96.3224
     405     -68.3386     109.2042
     406     173.0577      87.1681
     407     172.1907      90.2642
     408    -172.2288      89.9333
     409     -79.9817      83.5412
     410     177.8281      92.5421
     411     162.3526      81.8117
     412     173.0459      97.6658
     413     158.5842     104.8221
     414     -69.5659      98.7792
     415     163.5937      95.8843
     416     178.7953      69.9995
     417     169.2622      88.1375
     418     163.9568      82.6691
     419     178.2493      84.1982
     420     155.7780      91.9527
     421     174.8531      88.9317
     422     -63.7158     106.6289
     423    -169.3527      75.7631
     424     178.6216     114.4268
     425     -62.1002      91.9677
     426     -87.5583     110.6689
     427     -79.3494     102.7634
     428     166.4063      88.8795
     429    -177.0901      77.6177
     430     -57.2976     119.8491
     431     158.6880     100.8397
     432     171.9998      95.7310
     433     166.8930      81.3971
     434    -177.1909      84.4673
     435     163.7742      82.6851
     436     160.5660      77.1671
     437     -83.5102      96.9324
     438     175.7007      79.7958
     439     179.0049      77.7437
     440     -81.2184     102.5178
     441     -66.0062      92.0178
     442     -89.6760      92.3729
     443     179.1598      82.8353
     444     169.8324     100.7417
     445     165.4966      91.5395
     446    -179.8264     102.7741
     447     167.2969      83.5414
     448     177.9184      83.4186
     449    -175.8303      88.9266
     450     175.2839      98.2280
     451     163.8375      93.1628
     452     -73.0141      97.0709
     453     174.6401     102.6318
     454     -83.5461     110.1240
     455     167.5918      82.7111
     456     163.9136      88.8342
     457     164.0826      85.2582
     458     172.5989      82.4362
     459     167.0473      80.4897
     460     164.9112      99.1053
     461    -167.8111      84.4727
     462     -71.4055      88.7118
     463     166.4616      88.2671
     464     159.5689      91.9997
     465     -78.2800      94.2020
     466     -69.4239      90.5242
     467     170.2598      65.0604
     468    -176.1863      88.2868
     469     173.8690      89.2676
     470     166.5322      82.4842
     471     162.3270     102.4213
     472     168.6342     100.3755
     473     163.3256      70.8268
     474    -171.0982      85.4523
     475     171.1789      76.6561
     476     -62.6505     103.9356
     477     162.7738      97.3395
     478    -162.5784      90.8377
     479     156.6978      71.6746
     480     169.3200      75.4619
     481    -167.6451      87.4010
     482     -78.1069     104.0982
     483     175.1393      84.6387
     484     -70.3045     103.4617
     485     -75.7207     120.1958
     486     168.4616     105.0006
     487     166.0996      89.3585
     488     169.4997      95.9956
     489     173.6102      76.4596
     490     159.2949      76.4026
     491     175.9637      82.3661
     492    -165.1920      80.6249
     493    -176.4889      86.0521
     494     158.4219      85.6933
     495     169.2800     105.0075
     496    -166.4903      83.7921
     497     170.7269      92.4265
     498     169.9838      87.6169
     499     -60.5760      88.7542
     500     165.6852      90.6833
     501     173.3785      81.0586
     502     163.1946      84.1137
     503     172.9389      89.7608
     504    -158.2896      94.0679
     505     153.0208     104.0951
     506     151.9398      78.1052
     507    -167.8890      96.7494
     508     175.3582      91.0134
     509     176.0408     102.5899
     510     -67.1988      82.6284
     511     -32.3890      92.5478
     512     -81.4088      97.3751
     513     156.8010      84.8401
     514     169.4592      79.2782
     515     154.7568      94.5381
     516    -174.7206      79.7050
     517     168.7489      81.5950
     518     -78.5167     115.3159
     519     178.9894     105.3087
     520     170.4227      76.3784
     521    -173.4520      73.8028
     522     167.4027      76.8815
     523     174.1841     100.0110
     524     168.6698      95.9987
     525     175.6551      86.8620
     526     176.6595      81.2093
     527     171.5948      88.1928
     528    -176.2553      90.9679
     529     -79.4272     100.6322
     530     153.7678      81.5358
     531     -91.2888     107.4762
     532     -71.5179      88.6377
     533     179.7569      98.9300
     534    -171.2796      78.0460
     535     -80.4218      96.9575
     536     167.7778     103.2978
     537     -84.1418      93.5050
     538     171.0344      88.2716
     539     162.9251      85.3726
     540     -85.7051     111.0218
     541     -68.9061     107.9810
     542     -94.2922     104.4593
     543     -70.1719      93.2735
     544     157.6362      85.5064
     545     170.3102      86.0814
     546     166.3539      94.8167
     547     157.7608     100.1109
     548     -89.1466      98.8728
     549     175.6617      84.3002
     550     175.9123      80.4933
     551     -96.2991      86.2368
     552     165.5222      93.7111
     553     -91.1505     100.7451
     554     -63.5427     103.4563
     555    -170.1338      77.6988
     556     -77.5194      94.9780
     557     167.9870      85.6537
     558     172.1400      95.7606
     559     176.9113      89.6882
     560     178.6022     101.6636
     561     161.5597     100.4891
     562     173.7666      87.4079
     563    -166.9434      71.4555
     564    -179.6537      79.9846
     565     -57.5846      98.0557
     566     159.3907      97.8103
     567     153.9932      96.1393
     568     165.0032      95.1834
     569    -178.5064      78.7099
     570     179.8324      83.4938
     571     -82.2782      92.7602
     572     164.1301      90.2713
     573     -84.9326     114.6275
     574     168.5352      83.5221
     575     167.8249     102.9514
     576     -68.1084      95.7773
     577     171.9186      75.8228
     578    -177.4044      91.9689
     579     -74.4772      92.6347
     580    -178.8538      82.4029
     581     -75.7241      86.3548
     582     164.6754      81.3976
     583     163.8742      93.3116
     584     -59.4688     105.9437
     585    -178.1274      83.5484
     586     159.1223      76.2953
     587     171.6834      79.1502
     588    -170.4616      81.6143
     589     176.2706      93.5104
     590    -179.2698      87.9988
     591    -175.9987      90.8826
     592    -175.4727      84.0798
     593    -178.6148      96.3159
     594     154.2646      95.4375
     595     -69.2229      95.3425
     596     179.6305      77.8446
     597     163.3893     109.2986
     598    -162.2502      83.8424
     599     -81.4468     102.8229
     600    -168.4333      81.0516
     601     169.0554      91.0874
     602     170.5993      79.0892
     603     172.0064      84.8978
     604     -83.6331     112.7846
     605     -78.2693      98.8383
     606     159.9151      83.4939
     607     164.4293      85.1669
     608     -63.9539      78.3380
     609     162.4437      84.6627
     610     173.2329      77.2208
     611     174.6570      96.9864
     612     172.5557      75.6894
     613     172.9354     108.2658
     614     164.2357      99.1358
     615     172.6453      90.6336
     616     176.9640      82.2720
     617    -170.0912      83.9570
     618     160.7602      90.2948
     619     172.4829      85.0765
     620     -93.5515      92.7408
     621     179.6581      78.6616
     622     -71.9829      82.8056
     623     -63.2436      82.8047
     624    -174.5556      90.0085
     625     -79.4996      98.3816
     626     162.9819      90.2396
     627     172.8898      94.4825
     628     -76.2153     105.4226
     629     169.4475      99.0755
     630     173.0232      72.6603
     631     -62.2963      88.1559
     632    -176.9840      89.4887
     633     169.2494      81.1777
     634     -53.0258     108.8023
     635     -72.3692      83.5617
     636     170.3531      98.0553
     637     173.2265     110.6449
     638     167.1519      81.0839
     639     170.2293     100.5487
     640     165.8940      78.7377
     641     169.6126      80.0185
     642     177.9240      89.5281
     643     175.6057      81.4301
     644     173.8674      75.5243
     645     158.8920      84.9722
     646     176.7754      92.4225
     647     158.2415      98.6690
     648     -58.5042      82.4413
     649    -164.8452     101.7277
     650     165.0204      82.3551
     651    -177.1827      64.0228
     652     -63.8245      99.0180
     653     176.0104      83.7104
     654     -80.5648     110.5873
     655     160.7293      80.3556
     656     174.9442      88.2882
     657    -168.2591      91.4060
     658     -82.4803     109.4559
     659     162.1614      75.9996
     660     -76.7427     106.8001
     661     171.2210      89.6218
     662     178.2924      84.0922
     663     178.5955      71.7580
     664     -79.5038     100.3777
     665     157.3157      81.8851
     666     165.7354      96.4526
     667     175.8149      92.8822
     668     164.5120      82.7916
     669    -168.2587      65.8929
     670     173.4278      77.5664
     671     -74.7484     103.8472
     672     -76.8918     105.9704
     673    -176.0398      79.8985
     674    -168.7744      64.3835
     675    -173.1716      74.4656
     676     174.3355      76.0491
     677     -87.5243      98.6423
     678     168.7258      92.2192
     679     155.3246      85.9395
     680     170.4077     107.6719
