#Frame       chi1:129     chi2:129
     222     -73.2921      99.0443
     223     -74.5590     103.5225
     224     -76.1607      89.1233
     225     -69.9358      88.6432
     226     -80.5438      81.4907
     227     -72.1501      93.9761
     228     -72.7584      90.9818
     229     -78.0790      87.7025
     230     -70.8245      90.2065
     231     -65.3094      75.1052
     232     -71.2073      85.5219
     233     -61.1907      95.5192
     234     -64.0500      87.4799
     235     -71.8017      96.7062
     236     -66.9818      97.0638
     237     -60.8145      71.5227
     238     -74.3299      84.6333
     239     -69.7627      98.3997
     240     -70.9437      86.1433
     241     -83.4516     101.0108
     242     -68.7148      96.4167
     243     -77.6573      96.1291
     244     -77.6068      89.7143
     245     -67.9668      94.0966
     246     -67.3373      86.3692
     247     -69.3024     105.1568
     248     -76.4214      89.3988
     249     -79.2489     103.0783
     250     -84.5116      90.1335
     251     -76.0660      95.0419
     252     -65.8975     104.2814
     253     -76.7375      77.1812
     254     -61.5305      89.1774
     255     -67.6104      81.1135
     256     -60.6773      97.3372
     257     -70.6747      99.1222
     258     -76.5212      93.8227
     259     -73.2449      89.4286
     260     -79.4096      98.4906
     261     -74.9263      88.8332
     262     -71.7219      77.8791
     263     -83.0965      90.2515
     264     -72.5266      96.7340
     265     -76.4948      94.8783
     266     -70.3854      90.2953
     267     -64.1429      85.5195
     268     -64.8686     100.9893
     269     -68.8119      91.0696
     270     -76.1748      85.6000
     271     -73.4750      86.0898
     272     -72.4016      92.9310
     273     -80.3552      94.8416
     274     -72.2501      94.2794
     275     -70.1096      98.2646
     276     -77.7521      92.3285
     277     -63.5704      83.9655
     278     -78.6332     105.6682
     279     -81.6885     105.6180
     280     -68.2763      77.2054
     281     -65.1593      82.8952
     282     -79.1795     102.2118
     283     -72.4762     102.5580
     284     -69.0650      75.2767
     285     -65.2414      87.6636
     286     -75.9159      83.6553
     287     -75.2407     103.5018
     288     -78.8702      98.0653
     289     -75.8281      86.2991
     290     -76.6701     100.9500
     291     -62.8659      82.6728
     292     -75.3332     104.0400
     293     -77.3811     101.9084
     294     -79.0036      94.0618
     295     -65.1324      88.8147
     296     -65.1983      97.6675
     297     -70.1269      97.1796
     298     -72.1843      90.2755
     299     -65.7122     106.2952
     300     -80.7383     109.5458
     301     -74.4658      82.3405
     302     -80.8331     100.0272
     303     -76.4370      89.9605
     304     -64.0285      98.6800
     305     -67.2472      69.5094
     306     -76.5975      78.4360
     307     -62.3373      87.4195
     308     -74.9569      93.2539
     309     -72.7888      95.5834
     310     -67.9881      76.8066
     311     -76.2081      90.3032
     312     -77.8898      90.9132
     313     -60.8343      88.3924
     314     -74.8273     101.0321
     315     -74.1271      90.0713
     316     -64.7849      84.1342
     317     -69.1196      94.0713
     318     -63.7102      76.2351
     319     -68.7209      76.9252
     320     -77.3046      94.2230
     321     -66.1569      91.6937
     322     -70.4077      99.1300
     323     -65.9273      81.4597
     324     -63.1965      92.0812
     325     -78.2356      92.9539
     326     -72.5773      77.7425
     327     -80.3349      92.8507
     328     -71.2978      88.3345
     329     -74.8901      76.8391
     330     -79.3553     100.4927
     331     -63.5474      97.3072
     332     -71.2435     103.4971
     333     -77.2432      91.3488
     334     -72.6535      83.2224
     335     -77.6850      82.5522
     336     -88.2966     102.7372
     337     -77.7846      98.0724
     338     -77.9095      82.2418
     339     -90.1335     107.2760
     340     -66.5622      71.2819
     341     -80.9241      80.3875
     342     -85.0810      94.2706
     343     -74.2536     103.5507
     344     -85.5645     101.4111
     345     -73.2034      94.3764
     346     -68.5140      77.7334
     347     -80.6231      91.9062
     348     -63.4417      83.6504
     349     -66.3299      94.1599
     350     -76.7081      93.5498
     351     -75.9015      99.8989
     352     -68.8891      94.8567
     353     -76.4658      87.7267
     354     -65.0485      71.2224
     355     -69.2005      79.8509
     356     -72.0392     103.3544
     357     -72.0604      82.9392
     358     -70.0606      76.4622
     359     -78.0920      83.1338
     360     -77.7338      97.9275
     361     -90.1525     100.8386
     362     -82.7775     101.6867
     363     -89.7878      99.4312
     364     -88.9384      94.8530
     365     -72.3366      81.5224
     366     -85.8248      89.6184
     367     -77.6553      91.3328
     368     -73.2541      95.2875
     369     -67.9456      83.8963
     370     -81.9312      83.3918
     371     -80.1455      94.6362
     372     -78.5229      97.9245
     373     -84.7017      77.0795
     374     -88.0303     107.0685
     375     -84.7104      93.1875
     376     -79.1598      93.7158
     377     -74.6331      85.5322
     378     -88.2336      87.9330
     379     -90.2289     101.8568
     380     -86.3134      89.5958
     381     -90.6912      90.0764
     382     -68.0025      95.7029
     383     -96.3532     102.0317
     384     -78.5079      88.4746
     385     -86.4067      83.0185
     386     -72.6745      94.2119
     387     -81.6132      89.9738
     388     -84.6328      80.8905
     389     -81.7897     107.4591
     390     -78.1998      78.6214
     391     -63.1123      92.4257
     392     -53.0634      78.4981
     393     -83.8257      72.3512
     394     -63.7085      91.7648
     395     -75.0056      83.3425
     396     -79.7198      99.5694
     397     -77.1412      85.4282
     398     -77.3044      89.8637
     399     -78.5692      96.0100
     400     -70.6272      87.0997
     401     -68.5074      82.6042
     402     -71.7361      88.1792
     403     -61.0768      83.6011
     404     -77.2167      79.7294
     405     -65.5645      80.7048
     406     -68.2764      80.5221
     407     -71.5842      80.8701
     408     -69.0321      90.6821
     409     -69.3069      75.4073
     410     -68.3069      81.1727
     411     -85.1703     102.2143
     412     -84.5022      96.2807
     413     -74.6523      79.0717
     414     -75.9656      85.4196
     415     -65.9778      86.4285
     416     -73.5578      81.0677
     417     -79.4591      93.6085
     418     -81.9966      94.4651
     419     -80.5446      93.7189
     420     -76.1185      83.0106
     421     -65.4115      89.9906
     422     -83.1267      93.3080
     423     -76.6113      83.0978
     424     -78.2372      87.3447
     425     -69.6596      84.8622
     426     -71.5668      85.0066
     427     -77.0099      90.1395
     428     -87.5372      90.8212
     429     -63.0008      94.5200
     430     -74.8526      89.2589
     431     -75.4225      89.8139
     432     -71.4465      89.7172
     433     -80.8726      92.2959
     434     -75.9112      95.6669
     435     -71.2137      92.9375
     436     -65.1521      97.1077
     437     -84.6330     101.9280
     438     -72.2851      77.6706
     439     -84.1227      98.4309
     440     -77.0846     109.4172
     441     -89.1733      96.3473
     442     -76.8189      97.2683
     443     -80.8995      99.4533
     444     -78.0837      98.3642
     445     -87.6993      91.6447
     446     -75.5771      73.2039
     447     -76.3782      86.1959
     448     -73.0784      75.3980
     449     -78.0378     105.0620
     450     -78.9707      92.8161
     451     -74.3366      95.0846
     452     -79.8539     102.0489
     453     -80.7012      97.7637
     454     -81.0649      88.4352
     455     -75.0070      98.1479
     456     -76.7850      99.5709
     457     -82.2691     100.2422
     458     -90.0323     105.9335
     459     -73.5431      93.6749
     460     -70.9602      90.9593
     461     -88.8564      94.7227
     462     -83.0173      89.9118
     463     -74.5414      88.2109
     464     -78.7944      87.6669
     465     -76.1431      89.1883
     466     -85.9520      85.1131
     467     -86.0369      90.0825
     468     -73.6057      97.8143
     469     -91.4204      92.6041
     470     -75.1435      78.2744
     471     -66.2574      84.7007
     472     -72.1367      72.9841
     473     -69.6128      84.6929
     474     -69.9136      97.5290
     475     -75.3054      97.8707
     476     -71.6996      99.0806
     477     -88.0907      95.4010
     478     -65.8094      77.1609
     479     -89.6344      91.6328
     480     -85.5093      89.4650
     481     -81.0777      99.0368
     482     -75.6102      91.3929
     483     -89.9822      96.0948
     484     -72.9659      94.5239
     485     -82.6985      84.5025
     486     -63.4567      92.1781
     487     -83.4124      96.1957
     488     -73.9989      76.3967
     489     -73.5464      98.8537
     490     -85.6296      89.6427
     491     -84.9977      91.2585
     492     -75.8579      89.5873
     493     -76.3589      92.1924
     494     -70.4799      94.2894
     495     -65.0151      81.7535
     496     -72.3310      81.4465
     497     -81.3128      84.7660
     498     -76.6637      78.4988
     499     -83.0758      95.1012
     500     -75.0333      93.2906
     501     -71.0359      93.7961
     502     -65.9532      94.9230
     503     -73.8089      74.9057
     504     -67.8604      92.6278
     505     -76.7334      94.3579
     506     -80.6221      98.0032
     507     -76.0262     100.8027
     508     -67.5961      86.5289
     509     -74.1596      90.1755
     510     -66.5307     109.0941
     511     -71.9800      80.3701
     512     -83.4433      79.9347
     513     -81.2627      92.4342
     514     -67.0280      90.6723
     515     -82.7891     104.3339
     516     -67.4455      77.1776
     517     -71.5863      78.0479
     518     -77.0830      82.7786
     519     -72.3696      86.3098
     520     -79.3122      86.4495
     521     -69.4315      89.2941
     522     -73.8125      80.7702
     523     -75.4991      92.2921
     524     -70.3053      86.6292
     525     -90.1056      99.3143
     526     -83.4655      88.6724
     527     -77.9932      95.8702
     528     -80.4728      93.2621
     529     -74.1045      80.3824
     530     -80.2003      86.7551
     531     -74.8895      92.2307
     532     -73.7209      79.3816
     533     -84.5216     101.7075
     534     -76.3136      80.1131
     535     -80.6822      95.4453
     536     -66.7891      94.3598
     537     -74.1632      90.8588
     538     -68.8579      90.6660
     539     -68.2084      96.6131
     540     -66.2003      96.2862
     541     -59.9384      83.1181
     542     -81.5929      86.8916
     543     -69.6276      81.6018
     544     -68.4534      90.9513
     545     -72.0393      84.6199
     546     -76.8539      81.4466
     547     -75.1764      93.2833
     548     -61.8124      95.7922
     549     -73.8662     102.8148
     550     -71.3496      93.2086
     551     -75.8272      97.9879
     552     -60.3991      93.1800
     553     -66.8945      99.5588
     554     -74.4701      95.9335
     555     -64.3772     103.0396
     556     -72.1804      90.6957
     557     -70.2037     100.4452
     558     -70.0205      92.7422
     559     -76.5805      95.6660
     560     -69.4658      86.4913
     561     -65.7727      92.7317
     562     -78.6726      93.3169
     563     -74.4818      97.3234
     564     -77.1367      98.1730
     565     -76.9245      93.2739
     566     -72.3121      95.6427
     567     -81.6722     106.7131
     568     -74.6712      99.1609
     569     -65.6464      86.8091
     570     -74.7804     100.3604
     571     -72.4284      88.6513
     572     -77.7848      95.4325
     573     -71.9603      95.3722
     574     -96.5436      81.4998
     575     -79.6713      98.1061
     576     -90.6418      93.1103
     577     -82.0467     103.8401
     578     -84.7554      94.5416
     579     -84.4291     101.2170
     580     -70.9307     105.6304
     581     -76.3651      95.2520
     582     -65.1221      97.1097
     583     -85.8210     109.4808
     584     -70.2400     107.8146
     585     -77.2835      97.9975
     586     -76.5364      84.1740
     587     -78.0910      92.1513
     588     -76.0542     102.0722
     589     -86.6276     106.0372
     590     -78.1768      90.6965
     591     -76.9845      97.2271
     592     -76.4197      95.1939
     593     -81.9082      85.8577
     594     -87.6109      98.7846
     595     -80.4826      92.8731
     596     -73.7789      96.5964
     597     -89.6168      96.4810
     598     -91.5424      95.0887
     599     -75.1515     111.0665
     600     -78.8863     106.8772
     601     -84.4040      92.5676
     602     -83.1230      98.0954
     603     -67.4646      90.8548
     604     -72.6028      84.0414
     605     -88.0770     106.8093
     606     -76.9944      99.0558
     607     -71.5372     110.3012
     608     -84.9591     112.1786
     609     -77.9261     110.1877
     610     -78.1999     108.0879
     611     -73.2486     100.0178
     612     -76.5103      97.7351
     613     -91.2670      91.2906
     614     -88.1540      92.2938
     615     -74.4597     102.3082
     616     -82.4671     112.7104
     617     -78.5651      94.8173
     618     -77.2984      96.3863
     619     -76.3003     109.6039
     620     -86.0319     102.2813
     621     -88.6856     107.2108
     622     -76.2791      96.2819
     623     -80.8898      86.5696
     624     -75.4309      93.7533
     625     -74.4447      96.5293
     626     -77.8543     102.6278
     627     -83.0107      94.7038
     628     -84.2948     102.0697
     629     -84.6347      99.0074
     630     -77.0099     106.6530
     631     -79.2436      89.8300
     632     -72.1168      87.2097
     633     -82.6533      91.5950
     634     -72.3095     101.4851
     635     -79.5097      81.5659
     636     -76.3133      96.5900
     637     -93.6849     102.9886
     638     -77.4186      84.5481
     639     -79.3598      90.2243
     640     -82.9645      92.6422
     641     -76.8303      90.3138
     642     -72.1557      98.9860
     643     -83.9562      81.0611
     644     -80.0621     103.6976
     645     -76.2005      99.0955
     646     -73.8604      98.5322
     647     -80.7234      95.6636
     648     -66.2062      89.4175
     649     -73.6200      98.8634
     650     -85.0329      98.6590
     651     -85.1487      95.2298
     652     -95.1229     105.4210
     653     -82.3176      88.8772
     654     -83.6268      83.4616
     655     -87.3838     102.3768
     656     -70.3428      81.3300
     657     -80.1622     103.8649
     658     -89.9874     113.5379
     659     -98.2863      87.2390
     660     -66.1657     104.5417
     661     -79.1127      96.0074
     662     -77.4971     101.5605
     663     -81.8969      96.1781
     664     -77.6743      97.2457
     665     -71.1126     103.9147
     666     -90.0957     110.5991
     667     -77.0304      90.2098
     668     -86.2420     102.1691
     669     -76.8059     125.2321
     670     -74.2079     102.8646
     671     -79.5526     107.0600
     672     -82.1737      99.2096
     673     -76.9008      99.4659
     674     -81.7220     104.2375
     675     -83.3398     103.5417
     676     -86.0135     105.7636
     677     -83.8783     104.7045
     678     -71.0311     100.4546
     679     -83.6485      94.2558
     680     -79.1216     109.9277
     681     -83.9869     105.0256
     682     -84.6605     114.2952
     683     -81.3279      97.7432
     684     -64.6647      95.5987
     685     -71.1512     100.8042
     686     -78.9473      93.5190
     687     -70.5127     102.8471
     688     -81.2369     120.2234
     689     -86.7887     101.2167
     690     -69.0724      89.1908
     691     -80.1719     104.1270
     692     -75.3540      93.6363
     693     -73.7709     104.5759
     694     -79.2231     100.4034
     695     -77.0746      93.8970
     696     -87.8491      98.9296
     697     -77.2467     109.8402
     698     -73.0330      80.2714
     699     -77.0563      89.9892
     700     -71.1599      92.4770
     701     -81.8039      89.6909
     702     -80.4020     105.1209
     703     -73.8121      96.8183
     704     -76.8342     100.4460
     705     -82.4073      85.1528
     706     -97.3229      97.5505
     707     -74.1624      86.5144
     708     -81.3249     100.9688
     709     -84.8667     108.5824
     710     -78.2667     102.1843
     711     -71.2819      95.5643
     712     -78.5015     103.1937
     713     -67.1871      93.6879
     714     -70.6756      96.5914
     715     -94.4131      88.9295
     716     -83.7554      98.5620
     717     -70.6037      96.1597
     718     -71.6095      94.3911
     719     -83.2422     100.1085
     720     -80.5885      86.9690
     721     -76.1489      91.7711
     722     -61.9447      89.1895
     723     -74.2890      87.3805
     724     -72.3720      94.9048
     725     -84.9036     100.0706
     726     -76.8518      86.8442
     727     -95.2096     106.9285
     728     -80.1502      87.3967
     729     -73.9462      95.6450
     730     -82.5279      91.1009
     731     -77.5846      92.6884
     732     -63.8032      84.1251
     733     -87.6795     106.2612
     734     -80.6532     103.8247
     735     -75.8789      94.1629
     736     -84.9557     107.9916
     737     -79.6074     101.1529
     738     -80.0164      97.6590
     739     -73.4154      95.1422
     740     -81.3317      95.7148
     741     -85.6399     109.8446
     742     -79.1941     101.4462
     743     -79.7321      99.9933
     744     -72.7485      93.8306
     745     -77.5190     102.7624
     746     -70.7346      85.8291
     747     -82.2843     102.9445
     748     -74.7102     107.1801
     749     -71.0257      85.0404
     750     -81.8754     106.9455
     751     -76.1406     108.6733
     752     -71.5488     102.0825
     753     -78.5069      83.4098
     754     -86.3875      95.8055
     755     -79.9013      90.1435
     756     -77.7161      90.2802
     757     -82.4644      88.9030
     758     -70.8663      93.2822
     759     -76.2768     111.7370
     760     -70.7690      87.4305
     761     -92.4158     107.0103
     762     -81.8759     110.0050
     763     -71.4501     108.0220
     764     -90.5034     115.5326
     765     -83.4591     109.3266
     766     -80.6576      98.2436
     767     -73.5354      98.7702
     768     -70.5104      84.8199
     769     -80.4213     106.0337
     770     -78.9004      85.2484
     771     -81.7501     103.9335
     772     -74.9334     100.6537
     773     -70.0496     104.2786
     774     -72.5077      92.4203
     775     -77.1586     106.9295
     776     -83.1485     121.6606
     777     -75.1068      89.0804
     778     -71.5916      94.3169
     779     -70.6434     110.3762
     780     -82.2278     117.4422
     781     -80.1801     102.5460
     782     -72.0476     107.8102
     783     -86.5090     106.9995
     784     -81.7319     102.8309
     785     -79.0496     101.7898
     786     -90.0480      93.6564
     787     -86.4938     112.4033
     788     -68.1168     103.0604
     789     -75.3764      98.3344
     790     -74.0846      88.1214
     791     -68.2784      90.3689
     792     -90.6156     104.0303
     793     -84.0354     101.0460
     794     -72.5695     109.7242
     795     -81.0666     111.7281
     796     -72.1200      93.1730
     797     -80.1007     100.9367
     798     -79.6339     104.6179
     799     -89.1460     105.0839
     800     -74.4349      95.2028
     801     -72.5479      95.3398
     802     -81.9033     106.3273
     803     -69.9072      79.7259
     804     -87.5436     102.8985
     805     -85.8822     109.8227
     806     -71.7978      95.1879
     807     -89.8297      82.8134
     808     -79.1046      85.9901
     809     -80.8028      95.5463
     810     -94.6429     102.1074
     811     -89.3998     113.1053
     812     -87.7385     112.3455
     813     -91.1136     104.8877
     814     -85.6875      92.2109
     815     -83.4700     105.2582
     816     -83.2903     109.9904
     817     -93.7958     106.2952
     818     -77.8631      97.3932
     819     -85.5197      92.0273
     820     -58.9269      74.6272
     821     -71.7743      87.9121
     822     -76.6995      83.7343
     823     -90.9409     106.1684
     824     -89.6644      87.1503
     825     -80.6301      91.3792
     826     -74.1719     104.9162
     827     -89.8121     101.7080
     828     -70.2454      99.5797
     829     -85.5795     102.3922
     830     -86.7350      93.4800
     831     -93.2111     103.4345
     832     -74.5019      97.7266
     833     -88.0299      89.2703
     834     -80.8697     104.3440
     835     -77.9522     106.1645
     836     -73.8137      77.5585
     837     -90.0476      95.1373
     838     -88.3090      90.9664
     839     -78.0092     106.3119
     840     -78.2580      80.4399
     841     -83.8393      92.0776
     842     -77.2971      84.3776
     843     -79.3552      96.6929
     844     -82.7524      87.1104
     845     -84.1855      95.3260
     846     -83.2531     114.0686
     847     -80.8934     101.0162
     848     -77.1310     100.6903
     849     -85.9447      93.0429
     850     -81.8015     100.0443
     851     -72.8132     102.1052
     852     -87.6425     118.7747
     853     -54.1769      96.0278
     854     -73.3822      88.8557
     855     -74.5003     105.2147
     856     -72.3540      98.0487
     857     -75.7626     105.4776
     858     -80.1010     101.7867
     859     -79.5258     104.7836
     860     -75.9110      94.8845
     861     -80.9152      93.8946
     862     -72.7038      93.2616
     863     -78.8706      97.9679
     864     -75.0570      94.0552
     865     -77.0057      76.3347
     866     -73.0372     100.0283
     867     -82.8189     107.3988
     868     -81.6562     104.9176
     869     -78.1435      92.7400
     870     -82.0865      99.8285
     871     -71.4551      95.1804
     872     -79.9268     101.6310
     873     -75.1968      98.8209
     874     -81.0322      85.6589
     875     -80.1021      86.6316
     876     -86.4652      87.7161
     877     -79.0573     104.4095
     878     -86.5583      96.6345
     879     -83.6523      98.7533
     880     -92.4914     105.2271
     881     -81.8284     105.7368
     882    -101.5159      97.7275
     883     -91.1283      97.2272
     884     -77.4518      90.1480
     885     -74.3133      96.8644
     886     -74.7773      89.0987
     887     -74.0335      84.4414
     888     -81.0170      89.1915
     889     -70.1993      78.7370
     890     -76.6324      96.4482
     891     -81.9973      79.7612
     892     -82.7940      96.5358
     893     -81.8996      99.6745
     894     -80.1878      95.0231
     895     -92.6766      99.7591
     896     -86.1508      89.9604
     897     -76.8235      90.1692
     898     -84.2199      98.4674
     899     -77.5180      85.9760
     900     -80.5510      81.2495
     901     -77.9258      91.3559
     902     -69.2026      86.2658
     903     -75.2705      94.1496
     904     -84.3505     112.3097
     905     -73.2980     103.9949
     906     -87.4396     109.2152
     907     -84.5081      88.6497
     908     -83.9503      89.2804
     909     -79.7795      81.8386
     910     -86.3382     102.0892
     911     -80.4809      95.5227
     912     -80.7285      98.8325
     913     -81.1703     100.0668
     914     -76.7080      91.3468
     915     -88.9703      89.8437
     916     -73.7346      93.0847
     917     -81.0736      85.3622
     918     -69.2784      93.4125
     919     -73.7256     108.2566
     920     -88.7305      99.8651
     921     -86.9443     100.5618
     922     -77.7038      96.4236
     923     -71.6949      85.6949
     924     -67.4407      97.7340
     925     -83.1934      86.2693
     926     -66.7766      89.0808
     927     -80.4955      91.0759
     928     -77.8448      84.9112
     929     -71.2082      93.7894
     930     -70.6969      94.9842
     931     -77.5209     100.1600
     932     -83.1135     110.5511
     933     -78.9401     101.1203
     934     -77.6188     100.6998
     935     -68.6260     101.8098
     936     -66.8105     107.6653
     937     -70.6639     110.3691
     938     -69.0254      88.4354
     939     -73.8345      97.2392
     940     -58.3213      74.8210
     941     -69.5044     101.5073
     942     -84.9351     114.7955
     943     -74.3795      91.9296
     944     -66.3862      95.4848
     945     -80.2524      80.9368
     946     -68.4313      98.0063
     947     -82.3595     106.8443
     948     -75.1188      91.6396
     949     -69.4434     107.1628
     950     -70.8075     104.2114
     951     -84.4199     126.3257
     952     -75.8651      99.3885
     953     -67.8650      82.7791
     954     -62.8287      86.8685
     955     -75.0690      91.8976
     956     -71.4042     105.8553
     957     -74.4250     108.7532
     958     -74.5245      99.3999
     959     -70.9095      93.7833
     960     -69.4901     101.9117
     961     -73.5143     101.2107
     962     -75.4187     103.9174
     963     -72.2233      99.8377
     964     -65.5220      95.5227
     965     -68.6043     103.0936
     966     -70.9970      88.7761
     967     -61.0665     106.7027
     968     -69.2314     102.1255
     969     -58.7668      90.6202
     970     -66.0740     104.2881
     971     -65.5409      90.1258
     972     -76.9003     105.1902
     973     -82.4648     108.9350
     974     -71.7831      98.6747
     975     -71.4636     102.0290
     976     -88.1464     107.5209
     977     -82.5761      97.4777
     978     -72.6453     101.9289
     979     -73.9403     106.5088
     980     -75.9522     104.0324
     981     -73.8454      91.4418
     982     -74.8217      91.0228
     983     -65.7476     113.9632
     984     -74.3522      91.1122
     985     -87.1868     101.4992
     986     -92.6915     109.9882
     987     -83.1847      87.3138
     988     -75.3632      88.8810
     989     -92.0949     101.2928
     990     -69.0941      89.2125
     991     -70.1663      92.7965
     992     -76.7436      92.3486
     993     -87.0020      98.6819
     994     -70.4393      96.5071
     995     -78.4662     108.7071
     996     -88.4869      95.6357
     997     -66.8866      95.4174
