#Frame        chi1:41      chi2:41
    2333     -68.2909      82.3069
    2334     -65.0318     102.4576
    2335     -80.7485      85.0013
    2336     -83.7700      99.5992
    2337     -81.3150      88.8005
    2338     -60.5906      93.2181
    2339     -56.1631      96.7966
    2340     -59.0840      99.9188
    2341     -53.0276      81.0687
    2342     -56.0101      96.2508
    2343     -69.6792     113.2738
    2344     -71.5024      87.6434
    2345     -72.9252      87.3328
    2346     -52.9378      85.4613
    2347     -54.2251      88.6976
    2348     -57.5586      88.6595
    2349     -72.4403      98.3752
    2350     -69.5634      81.1137
    2351     -62.3845      90.8335
    2352     -58.1162      94.6018
    2353     -72.5980     102.1052
    2354     -66.6568      93.6622
    2355     -65.0280      82.8662
    2356     -76.0208      92.4440
    2357     -66.9128      83.8908
    2358     -67.1520      96.9384
    2359     -58.6758      97.3647
    2360     -63.1878      85.6453
    2361     -69.9386      82.6402
    2362     -70.2259     105.4090
    2363     -85.1836      86.6044
    2364     -65.1449      88.1414
    2365     -71.6536     106.6268
    2366     -75.2874     102.2815
    2367     -73.2280      97.0724
    2368     -86.4381     110.7517
    2369     -81.2012     101.6064
    2370     -82.0145      91.8315
    2371     -81.9366     110.3745
    2372     -59.5126      93.3855
    2373     -61.3979      77.2900
    2374     -61.5283     101.1955
    2375     -61.4243      92.2268
    2376     -59.1713      87.7861
    2377     -66.5555      86.8191
    2378     -74.2808      95.9923
    2379     -75.5888      93.3335
    2380     -68.1928     103.4773
    2381     -75.9703      90.8564
    2382     -68.9524      95.2030
    2383     -77.0712      98.4358
    2384     -73.8316     101.1124
    2385     -71.6819      76.0650
    2386     -65.1346      77.1693
    2387     -67.3151      94.1877
    2388     -66.2801      89.0368
    2389     -76.3834      87.9928
    2390     -70.6928      79.0019
    2391     -61.9547      76.5693
    2392     -63.1894      91.4710
    2393     -64.2448     104.8505
    2394     -83.9889      85.7151
    2395     -63.1975      92.2626
    2396     -70.0119     104.2209
    2397     -68.6783      98.6668
    2398     -49.2982      81.0666
    2399     -68.3754      94.2340
    2400     -65.1061      92.3066
    2401     -65.9872      79.9193
    2402     -62.6322      91.8083
    2403     -77.4627      88.3116
    2404     -54.0129      94.2573
    2405     -77.1255     104.9065
    2406     -69.0246      92.0495
    2407     -73.8238     107.1673
    2408     -57.7726      88.5954
    2409     -57.2636      97.6221
    2410     -64.4533      75.6589
    2411     -78.6346      95.4526
    2412     -76.1517      97.6825
    2413     -72.7245      92.2852
    2414     -80.7967      91.9449
    2415     -69.3977      79.9740
    2416     -65.7101      88.4102
    2417     -55.9890      92.6440
    2418     -43.2610      96.9495
    2419     -65.5319      91.0454
    2420     -66.9505      88.7458
    2421     -66.1991      83.2752
    2422     -62.9280      89.7012
    2423     -68.7205     115.0959
    2424     -70.8052      88.3537
    2425     -68.2267     101.2006
    2426     -66.6005      96.7779
    2427     -70.4876      82.1528
    2428     -69.4775      83.6688
    2429     -64.5959      97.2805
    2430     -72.3548     100.9888
    2431     -72.4028      87.1410
    2432     -72.9974     103.9972
    2433     -72.0544     108.2838
    2434     -77.5708      96.6857
    2435     -74.7182      92.9237
    2436     -74.4118      96.2300
    2437     -68.1649     103.0343
    2438     -77.2213     117.1977
    2439     -67.3608     106.3092
    2440     -62.1280      98.4559
    2441     -67.6054     114.7276
    2442     -66.3853     119.4037
    2443     -54.7369      98.8960
    2444     -67.8207      97.5008
    2445     -72.0917     102.6209
    2446     -70.7421     113.7098
    2447     -80.3040     111.9838
    2448     -66.7436      93.6466
    2449     -75.1493      91.6072
    2450     -73.9116     106.5236
    2451     -71.6933     111.0489
    2452     -59.9568      96.6566
    2453     -60.4812      99.8795
    2454     -64.3695      91.7876
    2455     -77.6609      96.4093
    2456     -71.9932     112.4505
    2457     -75.1521      93.6280
    2458     -88.8009     113.0740
    2459     -56.8545     101.7407
    2460     -72.7594     116.2066
    2461     -82.3894     116.2277
    2462     -73.5996     109.2779
    2463     -86.7257     121.5852
    2464     -65.3800      90.9894
    2465     -54.7506      96.3811
    2466     -77.1569     107.6180
    2467     -61.0466      92.1335
    2468     -68.7084     103.2809
    2469     -69.5731      98.5471
    2470     -56.2458      85.7830
    2471     -60.0041      78.3102
    2472     -77.4606     109.2946
    2473     -65.5528      91.6015
    2474     -67.7108      80.4131
    2475     -60.6029      97.1589
    2476     -78.7044      90.9533
    2477     -70.2705      97.7118
    2478     -68.6841      85.5374
    2479     -78.0023     114.7177
    2480     -64.0548      85.6483
    2481     -63.3445      98.5109
    2482     -72.9354     111.9917
    2483     -57.1851     105.6125
    2484     -62.0047     111.9211
    2485     -60.3310      88.7612
    2486     -60.0730      86.3006
    2487     -67.1436     105.4398
    2488     -63.2831     104.2725
    2489     -72.4891      98.5916
    2490     -67.5284      85.4541
    2491     -60.0298     111.5375
    2492     -70.1801     100.6495
    2493     -62.4477      88.0143
    2494     -67.8909      94.5223
    2495     -69.3491     115.6176
    2496     -75.5350      93.0667
    2497     -73.2890      96.7810
    2498     -69.8513     112.0144
    2499     -64.8344     104.7364
    2500     -78.6708     100.1271
    2501     -82.4071      95.5131
    2502     -77.2410     115.6607
    2503     -68.1680      94.5064
    2504     -75.7315      96.9956
    2505     -75.9166     103.7910
    2506     -75.6711      82.7707
    2507     -76.2667      87.9909
    2508     -87.0835     105.3633
    2509     -77.0563     103.2410
    2510     -81.2504     109.5346
    2511     -61.1340      88.5355
    2512     -75.3574      98.3355
    2513     -75.6464      94.8613
    2514     -66.5391     106.5753
    2515     -68.1883     102.1542
    2516     -63.5599     110.6678
    2517     -75.4127     106.7854
    2518     -74.7137     104.1419
    2519     -87.2364     115.2938
    2520     -72.9885      95.1653
    2521     -72.3889     106.9386
    2522     -61.8944      95.6844
    2523     -75.1793      92.2590
    2524     -59.2336      87.1407
    2525     -78.6753     102.7200
    2526     -70.2162     110.8021
    2527     -70.3441      91.2614
    2528     -72.3085     100.2730
    2529     -71.9199      94.7757
    2530     -52.4680      98.8707
    2531     -60.5261     101.5015
    2532     -64.4488      99.0647
    2533     -71.6530      96.0327
    2534     -67.7624      97.0321
    2535     -62.7590      94.4358
    2536     -72.2147      98.0512
    2537     -62.7486      87.0673
    2538     -67.4061      98.6341
    2539     -63.9347     111.6697
    2540     -74.2560     105.9890
    2541     -65.8207      81.2088
    2542     -67.5425      97.8792
    2543     -47.2339      94.0807
    2544     -61.7640     100.6296
    2545     -58.9650     115.1742
    2546     -68.5059     101.2962
    2547     -53.2799     106.2045
    2548     -65.9842      91.4260
    2549     -69.4503     108.0309
    2550     -71.3343     104.5970
    2551     -66.4664     101.0580
    2552     -73.0395      95.7106
    2553     -62.1817     109.5219
    2554     -63.4824      98.9291
    2555     -65.6199     116.8929
    2556     -50.6855     100.9829
    2557     -56.9833      98.9285
    2558     -68.3835      94.3355
    2559     -65.7720     102.4127
    2560     -56.5230      90.2674
    2561     -73.4695      94.0688
    2562     -64.9844      94.7152
    2563     -62.2770     111.9418
    2564     -73.5563      93.7675
    2565     -59.4903     107.3011
    2566     -63.5640      96.5771
    2567     -63.9410      86.1610
    2568     -58.6781      97.4509
    2569     -69.2013      94.6308
    2570     -71.9329     107.1130
    2571     -68.6086     100.2998
    2572     -73.2309     107.5360
    2573     -65.3263     106.1560
    2574     -62.1036      75.4583
    2575     -54.5419      87.9715
    2576     -62.5321     100.4575
    2577     -75.2264      98.0594
    2578     -68.0920      95.5297
    2579     -67.2129      93.9274
    2580     -74.5823      92.1549
    2581     -56.8950      87.3763
    2582     -62.0859     100.8568
    2583     -53.7198      90.1603
    2584     -74.4488      91.8899
    2585     -58.4654      84.2553
    2586     -61.2904     106.9760
    2587     -67.4229      94.7059
    2588     -65.2841      81.0402
    2589     -69.7167     105.0764
    2590     -78.0620      93.9407
    2591     -63.1996      90.9911
    2592     -50.1206      92.7358
    2593     -75.3398     105.4679
    2594     -74.2542      89.1663
    2595     -78.3949     100.6830
    2596     -64.7768     107.7095
    2597     -73.1689     122.2378
    2598     -74.8703      92.3079
    2599     -74.3600      95.4286
    2600     -70.1128      96.5947
    2601     -64.1559     105.1098
    2602     -74.0846      86.4517
    2603     -67.6387     103.6920
    2604     -68.8261      99.9696
    2605     -72.2361     103.4019
    2606     -71.9281      84.7495
    2607     -56.7269      90.3311
    2608     -56.8794      86.6567
    2609     -66.1310      93.0152
    2610     -54.7972      84.1319
    2611     -67.4980     105.2773
    2612     -63.5166      85.1735
    2613     -61.7450      91.3222
    2614     -52.7558      67.5287
    2615     -61.4750      87.8051
    2616     -58.9534      88.5262
    2617     -54.0884     103.9154
    2618     -55.0727      98.2868
    2619     -61.0730      88.9638
    2620     -66.3669      91.3577
    2621     -66.2745      87.2460
    2622     -73.4630     111.7963
    2623     -51.2857      68.4868
    2624     -57.5075      84.9605
    2625     -65.7065      99.0467
    2626     -58.3515      88.4404
    2627     -53.4216      77.6124
    2628     -63.1454     103.1657
    2629     -64.6103     104.6481
    2630     -71.1684      95.6243
    2631     -61.4817      89.6114
    2632     -53.8754      91.4180
    2633     -55.1734      78.6705
    2634     -67.9645      85.6121
    2635     -66.7731      96.6219
    2636     -67.5746     101.3963
    2637     -62.1669     115.4491
    2638     -61.5048      91.8383
    2639     -64.5801      90.1557
    2640     -79.8730     101.7060
    2641     -56.8193      90.7170
    2642     -75.0271     105.0154
    2643     -63.6465     100.6129
    2644     -68.5978     103.7860
    2645     -71.4981      90.4395
    2646     -69.3915     101.6928
    2647     -84.9774      92.4878
    2648     -68.5560      73.4352
    2649     -77.4642     123.2995
    2650     -68.7163     100.5638
    2651     -69.3492      97.5385
    2652     -51.2634      93.9415
    2653     -66.1462      90.6986
    2654     -63.3321     101.7140
    2655     -52.4217      95.0023
    2656     -63.7130     104.0170
    2657     -53.1042      90.6700
    2658     -70.8042     112.0841
    2659     -69.6856     109.6930
    2660     -63.9701     120.8250
    2661     -61.8012      96.8161
    2662     -70.7285      96.3677
    2663     -67.6159     103.9884
    2664     -63.2470     121.4412
    2665     -57.7284     102.3458
    2666     -77.1794      94.9628
    2667     -66.0273     100.3285
    2668     -59.2492      93.1788
    2669     -62.9321      86.8246
    2670     -79.8925     101.1833
    2671     -75.1939     104.8503
    2672     -67.3261     106.8179
    2673     -68.1181     112.2182
    2674     -60.0699     101.3543
    2675     -63.4237      95.4160
    2676     -57.0717     108.8636
    2677     -58.7432     105.7347
    2678     -63.0108     106.5289
    2679     -64.0903     107.6772
    2680     -63.2991      99.0453
    2681     -62.4416     119.0793
    2682     -64.7195     101.5028
    2683     -74.3187     100.0128
    2684     -57.4832     107.5737
    2685     -65.2377     105.9340
    2686     -56.6267      95.3004
    2687     -63.3758     107.1826
    2688     -54.3441      89.2956
    2689     -55.6944      86.2743
    2690     -63.3019      96.7469
    2691     -58.8509      80.6205
    2692     -69.6166      95.7770
    2693     -55.3269      84.6364
    2694     -57.6840      92.4414
    2695     -50.7321      85.4516
    2696     -57.7282     100.8696
    2697     -64.6744      98.9414
    2698     -67.3172     103.1407
    2699     -58.8147     105.4982
    2700     -61.7557      85.2602
    2701     -56.4126      96.7283
    2702     -62.5239     107.7218
    2703     -68.5980      85.7037
    2704     -61.0540     103.7349
    2705     -64.2418      86.6963
    2706     -66.0679      93.3520
    2707     -74.0325     111.1425
    2708     -69.6851      81.5510
    2709     -61.8881      99.1754
    2710     -66.8246      72.8937
    2711     -53.4766      94.6920
    2712     -70.2629     108.0216
    2713     -62.1816      95.0765
    2714     -64.8963      92.4752
    2715     -63.2664     104.1481
    2716     -64.0260      77.8729
    2717     -73.9536     121.3767
    2718     -58.6349      98.2609
    2719     -69.8568     102.5118
    2720     -52.0552      97.2204
    2721     -68.0320     102.9244
    2722     -67.5408     118.3328
    2723     -72.5001     107.8179
    2724     -74.4947     100.1073
    2725     -62.0547     101.8544
    2726     -62.9797      99.5419
    2727     -71.8819     104.4209
    2728     -66.9790      88.7539
    2729     -56.6946      98.6582
    2730     -87.7005     100.4768
    2731     -69.2184      91.6156
    2732     -64.1666      87.3749
    2733     -59.9544     112.4144
    2734     -79.6798     101.1569
    2735     -85.5557      98.9668
    2736     -56.7215      85.1962
    2737     -57.0418      95.5484
    2738     -52.4773      76.1060
    2739     -62.4696      89.4861
    2740     -62.9820      87.2571
    2741     -54.8165      90.2278
    2742     -63.3003      98.7515
    2743     -55.6145      91.6184
    2744     -63.5199      92.9617
    2745     -52.5682      78.1170
    2746     -56.9488      82.9430
    2747     -60.2951     100.3582
    2748     -58.9769      99.9040
    2749     -65.3538     103.1440
    2750     -64.0465      90.0088
    2751     -39.9075      79.9024
    2752     -66.6213      96.3644
    2753     -47.3594      72.1747
    2754     -49.1314      92.7439
    2755     -58.6407      90.7558
    2756     -48.0846      81.6663
    2757     -68.3912      95.3675
    2758     -62.7192      86.1372
    2759     -66.2745     101.2709
    2760     -58.8198     100.2796
    2761     -67.3575      92.6526
    2762     -66.7685     107.0228
    2763     -64.9464     100.9344
    2764     -62.0788      97.5362
    2765     -75.5559     106.8997
    2766     -75.0663     111.3070
    2767     -60.0551     110.8514
    2768     -60.4245     112.4264
    2769     -68.3075      96.3190
    2770     -72.3538     106.5009
    2771     -71.0227      96.8208
    2772     -68.9663     104.8359
    2773     -76.2220     117.5386
    2774     -72.8696     101.9161
    2775     -61.7516      84.7105
    2776     -61.3795      90.6977
    2777     -69.0419      97.4131
    2778     -49.8581      74.9369
    2779     -61.1159      90.5693
    2780     -68.9540      97.6301
    2781     -78.1112     106.1073
    2782     -62.3192      90.0698
    2783     -74.5466      97.8428
    2784     -76.9699     109.4236
    2785     -82.0851      97.2774
    2786     -62.6460     104.6257
    2787     -65.4205      98.3423
    2788     -82.4213      93.1080
    2789     -85.3918     108.7743
    2790     -70.7229     111.5313
    2791     -73.3372      98.3641
    2792     -70.4342     107.8466
    2793     -59.3457      91.1151
    2794     -83.4982     109.9166
    2795     -77.4000     118.0795
    2796     -93.0953     112.4412
    2797     -81.7396     114.0985
    2798     -57.1785     104.5192
    2799     -52.2001     114.6280
    2800     -63.9063     101.6210
    2801     -71.6871     103.9908
    2802     -68.7700      87.6937
    2803     -69.1451      99.6168
    2804     -66.8655     103.6246
    2805     -70.8700      94.0885
    2806     -67.3922     102.3054
    2807     -60.5382     103.8332
    2808     -70.3494     103.8110
    2809     -77.8416      84.8956
    2810     -76.9341     112.5270
    2811     -69.2518     102.0766
    2812     -67.7492      99.0862
    2813     -55.7287      96.1919
    2814     -79.6703     105.4155
    2815     -70.1223     113.5516
    2816     -71.4054      91.9284
    2817     -71.0432     101.5570
    2818     -66.9087      90.3773
    2819     -61.9297      73.8656
    2820     -80.3458      99.5535
    2821     -65.6749     100.0327
    2822     -45.0299      72.3064
    2823     -61.1309     104.6120
    2824     -75.3177      79.7463
    2825     -73.4027      93.6154
    2826     -71.6596      90.9181
    2827     -72.1453      90.5983
    2828     -76.2833     100.1535
    2829     -59.4269      96.3254
    2830     -79.0132      95.4212
    2831     -72.4196      88.5162
    2832     -79.0352     124.8420
    2833     -60.7909      93.4485
    2834     -66.1476     110.1195
    2835     -60.2110      98.0228
    2836     -56.4011     110.8663
    2837     -65.6752     109.4661
    2838     -64.9674     111.7984
    2839     -70.0960     123.5923
    2840     -46.7150     106.0057
    2841     -57.8344      87.4684
    2842     -70.2539      92.1180
    2843     -68.8248     110.2177
    2844     -82.2898      76.5836
    2845     -95.3468     113.7025
    2846     -77.9846     113.2817
    2847     -68.0452     113.1742
    2848     -67.7910      94.1431
    2849     -69.5899     106.1293
    2850     -64.4185      93.2758
    2851     -58.0585      93.9267
    2852     -79.9742     108.8523
    2853     -67.1074      87.6407
    2854     -69.9431     105.6885
    2855     -66.6039     100.6252
    2856     -70.3024      98.6558
    2857     -71.8260     111.1945
    2858     -65.2204     104.7935
    2859     -72.5949     113.7796
    2860     -67.6057      97.6401
    2861     -65.1148     105.3349
    2862     -56.2791      95.2139
    2863     -67.7490     102.3730
    2864     -77.9657     104.0017
    2865     -68.4877      81.1170
    2866     -66.1451      82.1085
    2867     -53.7190      76.6743
    2868     -69.2219      92.5601
    2869     -57.3621      94.0475
    2870     -68.8140      90.7162
    2871     -67.6947      96.1475
    2872     -61.7769      96.7582
    2873     -75.2818      96.4190
    2874     -74.5055      89.3351
    2875     -76.5465     100.5322
    2876     -76.4096     100.7225
    2877     -54.8293      92.4190
    2878     -63.3487     110.7667
    2879     -64.0197     110.9283
    2880     -64.5102     108.2914
    2881     -68.0867      96.2398
    2882     -68.2511     105.8179
    2883     -68.1861     102.8004
    2884     -68.8978     105.2209
    2885     -60.5304      86.8976
    2886     -67.9827     101.8810
    2887     -65.8195      91.5523
    2888     -69.9330      94.9109
    2889     -64.1936     102.4203
    2890     -55.6011      95.6601
    2891     -70.3202      96.0011
    2892     -62.4911      98.4405
    2893     -69.5319      85.9610
    2894     -62.2851      93.3262
    2895     -72.1831     109.3015
    2896     -69.1838     118.8266
    2897     -73.1512      97.9937
    2898     -56.5045      94.8424
    2899     -64.9133     101.6073
    2900     -70.2217     107.4654
    2901     -63.1533     101.5025
    2902     -76.5261     111.3929
    2903     -72.4084     105.3859
    2904     -61.0208     101.8343
    2905     -60.8514     104.6579
    2906     -67.5013      92.4941
    2907     -78.7891      85.3861
    2908     -64.1793     101.7155
    2909     -79.8189     114.4170
    2910     -66.5694     110.7189
    2911     -55.2744      78.8329
    2912     -64.9461      93.8537
    2913     -54.0597      93.0027
    2914     -54.9593     101.7031
    2915     -82.1612     106.4357
    2916     -61.4186     110.6168
    2917     -76.7808     108.4206
    2918     -78.7784     113.8419
    2919     -75.8458      97.7125
    2920     -70.5139     102.8540
    2921     -77.2887      95.7027
    2922     -67.0638      81.4201
    2923     -60.4380      91.8370
    2924     -73.3009      79.6179
    2925     -69.1532     105.3214
    2926     -63.1899      77.2844
    2927     -60.0576      91.6456
    2928     -52.3121      75.1711
    2929     -70.4981     108.4969
    2930     -70.4889      93.4351
    2931     -63.2706      87.5738
    2932     -66.8462     103.6984
    2933     -65.2657      95.7781
    2934     -63.2895     103.3733
    2935     -62.5687      95.4545
    2936     -56.6012      92.0915
    2937     -58.0033      93.0759
    2938     -59.8142      90.7661
    2939     -56.9773     113.5588
    2940     -63.0547     118.0766
    2941     -68.9691     119.8076
    2942     -71.8936     120.9927
    2943     -64.5224     103.8121
    2944     -62.1223     109.1443
    2945     -56.9363     111.8573
    2946     -65.1970     105.7851
    2947     -80.5089     115.3396
    2948     -83.8494     121.5887
    2949     -64.8505     100.5209
    2950     -68.8981     111.7138
    2951     -65.9999     100.5892
    2952     -61.9866     107.7723
    2953     -64.6677     118.2409
    2954     -72.9105     107.8669
    2955     -61.2629     109.0464
    2956     -60.3607     110.8351
    2957     -69.8541     118.1964
    2958     -86.0012     105.8284
    2959     -58.0215     102.0891
    2960     -82.1791     104.9146
    2961     -55.3193      90.1707
    2962     -87.9222     114.6342
    2963     -66.4143     115.5394
    2964     -54.1729     109.7784
    2965     -55.3166     103.7037
    2966     -66.0192     103.5678
    2967     -76.5585     107.9326
    2968     -79.8501     102.9366
    2969     -89.6459     109.3174
    2970     -83.4721      89.3502
    2971     -73.2664     103.2090
    2972     -67.7467      97.3025
    2973     -64.0264     109.1712
    2974     -58.6418     113.8300
    2975     -64.3315     109.1868
    2976     -74.9939      92.8709
    2977     -71.1291      96.0521
    2978     -71.3415      91.3979
    2979     -69.2889      98.2530
    2980     -65.2167      92.2257
    2981     -80.7666      98.8208
    2982     -78.1426     101.3856
    2983     -85.3461      91.7929
    2984     -71.1928     102.3706
    2985     -86.5738      85.5686
    2986     -65.1581      87.2928
    2987     -64.9089      98.6962
    2988     -67.1672      89.4120
    2989     -70.6405      78.8111
    2990     -67.0014     100.2016
    2991     -70.8725      91.5261
    2992     -53.1400      94.5422
    2993     -59.7110      83.1421
    2994     -76.5354      95.2905
    2995     -52.2036     118.1314
    2996     -70.1151     116.7863
    2997     -71.8348     101.1878
    2998     -60.9922      93.3749
    2999     -68.3473     100.4640
    3000     -70.7179     111.4947
    3001     -74.2308     112.5598
    3002     -76.5581      97.6577
    3003     -70.8049     110.9969
    3004     -79.8698      97.3711
    3005     -64.2849     102.6903
    3006     -86.4961     104.0240
    3007     -60.4559      98.6368
    3008     -62.4914     100.0727
    3009     -58.1019     109.1846
    3010     -68.8934      92.2735
    3011     -78.8790     100.9262
    3012     -69.7077     100.5837
    3013     -73.3296      98.6070
    3014     -83.6251      97.7150
    3015     -61.4509      93.7941
    3016     -63.5910      98.4050
    3017     -65.3433      94.5504
    3018     -60.2436      81.0091
    3019     -72.0423     103.7098
    3020     -78.9358      95.7931
    3021     -77.8179      87.5808
    3022     -75.9943     112.0456
    3023     -69.0484      91.6312
    3024     -58.8069      88.2871
    3025     -71.6022      91.5204
    3026     -73.0625      97.7094
    3027     -71.1019     103.6432
    3028     -81.0178     116.1140
    3029     -60.0740      96.9063
    3030     -72.4323      94.1398
    3031     -73.3917      93.0971
    3032     -77.6490      98.1121
    3033     -78.6790      97.6149
    3034     -77.5721      95.8322
    3035     -75.9561     102.8620
    3036     -81.0786     111.4727
    3037     -78.3240      86.8234
    3038     -66.1831     105.5916
    3039     -75.1668     102.7066
    3040     -57.8790     107.0508
    3041     -72.9266     104.8687
    3042     -64.5589     102.5496
    3043     -61.9698      97.3266
    3044     -54.6974      96.1575
    3045     -75.0810     111.6487
    3046     -81.6043      98.7051
    3047     -76.6657     112.7239
    3048     -79.3033     119.4704
    3049     -85.7835     109.5724
    3050     -68.7847     104.5096
    3051     -75.7016      94.4781
    3052     -71.6129      92.5663
    3053     -60.6656     108.1619
    3054     -73.1952      96.5118
    3055     -77.8760     103.7431
    3056     -70.8903     119.4760
    3057     -67.3525      96.9952
    3058     -61.8713      94.3475
    3059     -65.0073     106.0479
    3060     -77.0335     102.5288
    3061     -70.2029     105.3589
    3062     -72.7386     104.7621
    3063     -61.8680      97.5128
    3064     -75.0113     113.9072
    3065     -71.7441     111.9235
    3066     -70.2566     104.0380
    3067     -65.5982      96.6051
    3068     -67.7718     111.5042
    3069     -59.9164      92.2025
    3070     -55.5176      94.3603
    3071     -69.8929     102.4029
    3072     -76.1463     111.0589
    3073     -74.1857      89.5204
    3074     -67.0149     107.5615
    3075     -62.2772      96.4389
    3076     -74.8476      83.2281
    3077     -67.3432      98.5641
    3078     -69.3864      94.5425
    3079     -76.7030      99.7450
    3080     -67.1074      93.7533
    3081     -62.2168     108.9044
    3082     -87.9312     106.6449
    3083     -70.3913     106.3119
    3084     -76.7749      92.0456
    3085     -68.1159     109.7636
    3086     -71.5168     102.2078
    3087     -72.5111      87.6091
    3088     -70.1111      87.7835
    3089     -73.6193     113.2250
    3090     -75.0669     106.8256
    3091     -70.7353     123.3503
    3092     -66.7763     107.2725
    3093     -69.0298     123.7651
    3094     -57.5597     108.2291
    3095     -58.6181      97.7244
    3096     -62.2033     107.8829
    3097     -67.7421     110.4091
    3098     -66.5027     101.0852
    3099     -63.9609     101.9497
    3100     -59.5977     117.4529
    3101     -75.7233     125.9641
    3102     -47.0612     102.7045
    3103     -75.3377     104.0190
    3104     -52.4883      83.3311
    3105     -64.0592     107.6689
    3106     -75.3812     116.5461
    3107     -63.1194      90.5515
    3108     -80.2458      88.9301
    3109     -63.7328     104.9661
    3110     -58.7203     107.0154
    3111     -58.6906      80.2989
    3112     -77.3461     104.2021
    3113     -71.5829     109.5439
    3114     -80.1390     112.2363
    3115     -67.3167     105.3764
    3116     -66.4683     101.9305
    3117     -82.1569      95.3446
    3118     -66.8369     116.8813
    3119     -56.0345      91.1089
    3120     -58.3691     115.8950
    3121     -74.7936     103.0076
    3122     -78.0682      94.7865
    3123     -75.7563      96.4451
    3124     -65.7871     115.0017
    3125     -64.8661     110.9656
    3126     -60.7450      95.3978
    3127     -82.6491      97.5811
    3128     -56.9362     109.2441
    3129     -60.0987      99.3847
    3130     -69.7040      95.1300
    3131     -59.9002     112.4430
    3132     -73.6386     107.2420
    3133     -63.3662     108.4715
    3134     -55.4221      94.1154
    3135     -72.8940     124.2540
    3136     -66.2030     103.5182
    3137     -73.4676      99.9446
    3138     -75.3131     100.0064
    3139     -63.2284      95.6640
    3140     -78.4020     103.5807
    3141     -82.3660     111.9954
    3142     -75.3919      93.5245
    3143     -68.6217      99.8018
    3144     -79.7922     103.7566
    3145     -83.5191     102.3225
    3146     -75.0133      99.5205
    3147     -62.2285      94.4533
    3148     -71.0629      99.6635
    3149     -70.1479      92.7787
    3150     -72.9686     110.0090
    3151     -84.5906      99.3536
    3152     -85.6552     102.7711
    3153     -83.8576      92.1644
    3154     -89.0472     110.8251
    3155     -88.4656      99.3959
    3156     -75.4202      82.9720
    3157     -77.6406      90.0439
    3158     -82.4135      97.8234
    3159     -74.9407      87.1137
    3160     -72.7081     112.1068
    3161     -88.6176     107.9546
    3162     -73.4113      97.2613
    3163     -66.9062      99.2697
    3164     -74.0488     113.0894
    3165     -69.7409     117.4899
    3166     -67.3268     119.7770
    3167     -62.9656     115.0802
    3168     -65.4260     103.1530
    3169     -69.2101     122.2933
    3170     -74.9253     112.5667
    3171     -60.1627     111.9405
    3172     -85.6450     104.1107
    3173     -62.2930      99.7043
    3174     -67.4780     105.6140
    3175     -79.9356     100.7654
    3176     -85.3566      99.7877
    3177     -62.9572      99.5723
    3178     -61.5957     109.7134
    3179     -69.6085     114.2453
    3180     -74.4658     109.1257
    3181     -79.5948      97.1052
    3182     -50.3424      90.9304
    3183     -59.9010     116.8668
    3184     -70.2673      97.5917
    3185     -80.4118      93.0422
    3186     -63.5734     106.1825
    3187     -63.7440      95.3798
    3188     -71.3890     112.9014
    3189     -75.9484     101.0957
    3190     -75.0151      99.5698
    3191     -74.2775     112.3455
    3192     -68.2905      99.9546
    3193     -62.6233      99.8856
    3194     -66.6703     120.7058
    3195     -63.9392     106.8065
    3196     -69.7917     115.1540
    3197     -69.7919      99.6848
    3198     -58.2236     110.2204
    3199     -64.8802     112.4307
    3200     -56.2830      83.1758
    3201     -55.5329      85.6481
    3202     -79.7975     100.5025
    3203     -63.0754      92.4089
    3204     -65.4282      93.0091
    3205     -57.9202      90.1785
    3206     -59.4099      81.5739
    3207     -64.1430     100.8967
    3208     -70.4205      87.2046
    3209     -71.3596     102.3040
    3210     -64.8593      99.5168
    3211     -59.7013      88.2944
    3212     -50.0635      71.6465
    3213     -69.2699      98.2068
    3214     -68.6247      68.8932
    3215     -69.9413     107.4238
    3216     -53.0798      89.3644
    3217     -62.4397      83.3731
    3218     -59.4825      86.3871
    3219     -60.2026      83.6439
    3220     -66.4457      94.4237
    3221     -53.7211      87.9694
    3222     -70.3197      95.4798
    3223     -57.6284      85.7161
    3224     -58.9678      82.7176
    3225     -62.6441     102.7853
    3226     -64.8887      92.9509
    3227     -57.4056     104.1374
    3228     -57.5805      95.0681
    3229     -56.0377      94.4565
    3230     -62.5672      89.4931
    3231     -59.3450      76.1945
    3232     -64.9485      83.9067
    3233     -61.6634      92.2116
    3234     -69.4701      91.8820
    3235     -68.2896     102.0525
    3236     -53.8431      90.3785
    3237     -61.7785      87.4421
    3238     -63.2218      89.0865
    3239     -61.5545      91.2275
    3240     -71.4582      98.2168
    3241     -64.5678      87.8435
    3242     -71.3868     106.2482
    3243     -74.4884     115.5606
    3244     -82.3463     113.6883
    3245     -75.0473      89.2309
    3246     -58.4590      89.0513
    3247     -68.9653      90.4733
    3248     -68.4799      90.0372
    3249     -73.8946      94.7394
    3250     -71.8399      90.7161
    3251     -85.2093      91.5323
    3252     -67.6577      99.8674
    3253     -78.7821      96.7940
    3254     -89.1093      93.0918
    3255     -79.6885      98.6504
    3256     -62.8581     102.1216
    3257     -73.9193      78.6165
    3258     -78.5660     105.5159
    3259     -77.4651     102.8207
    3260     -73.3604      85.9991
    3261     -75.0767      97.5852
    3262     -72.2207      95.1627
    3263     -68.0938      96.5890
    3264     -68.7732      94.6582
