#Frame     o_angle_m1   o_angle_m2
       1      35.5512      33.8480
       2      31.3040      34.0223
       3      33.8695      39.0044
       4      30.7852      34.6344
       5      33.2085      35.7638
       6      38.6011      36.1286
       7      38.5120      36.4131
       8      36.4091      32.9162
       9      37.8598      35.9784
      10      37.2687      35.1275
      11      37.4041      37.4876
      12      34.5999      39.3300
      13     145.3358     150.9907
      14     147.5220     158.3906
      15     150.6907     154.6131
      16     154.7792     157.4192
      17     150.2430     151.2733
      18     152.5012     149.9540
      19     153.7584     153.5466
      20     152.9435     154.5089
      21     149.9520     158.8249
      22     154.0761     164.1552
      23     158.8497     160.9469
      24     153.1987     165.5490
      25     156.9903     158.9831
      26     153.7691     158.7657
      27     148.6885     151.7748
      28     147.8764     152.8468
      29     148.5724     158.6968
      30     147.4571     155.1740
      31     149.4864     159.9946
      32     151.8652     159.2203
      33     154.1579     165.4889
      34     150.1980     166.7795
      35     147.4324     166.9829
      36     152.1143     159.8317
      37     138.2459     155.0782
      38     136.0946     156.9190
      39     136.4080     153.2065
      40     135.8230     145.9879
      41     131.7624     147.3861
      42     128.5203     145.6577
      43     136.0832     147.6644
      44     141.0648     147.6638
      45     143.0080     150.6732
      46     145.5384     153.3554
      47     141.8308     147.1828
      48     139.3598     143.8147
      49     137.5302     134.3808
      50     143.4750     145.7970
      51     149.5239     146.5450
      52     148.3021     147.1875
      53     154.4987     142.7107
      54     143.7665     141.7452
      55     146.9498     143.3684
      56     144.5718     153.6596
      57     145.9149     153.5464
      58     147.5090     157.0960
      59     146.5565     153.3221
      60     155.1235     155.9181
      61     150.3746     157.5894
      62     151.3516     154.1566
      63     139.6097     155.2619
      64     139.6893     152.1773
      65     137.1071     147.4102
      66     133.8136     152.7787
      67     133.0965     151.3423
      68     130.3427     136.9926
      69     125.4404     139.8524
      70     123.9014     135.0580
      71     122.8581     139.6670
      72     123.6818     142.8488
      73     126.2355     146.5004
      74     125.0445     153.8269
      75     124.3696     147.6270
      76     119.1311     149.6092
      77     119.0336     145.8933
      78     115.9583     136.7679
      79     121.1577     139.7741
      80     119.8553     134.7655
      81     117.9545     134.5370
      82     117.9739     138.6224
      83     114.3431     136.4111
      84     116.8527     134.8451
      85     116.1374     132.6416
      86     110.9737     125.3503
      87     117.9297     122.8399
      88     119.6076     129.3211
      89     112.4182     125.8574
      90     115.7253     134.4294
      91     113.3344     130.6896
      92     116.2876     129.9116
      93     117.9383     137.3576
      94     119.4625     139.3293
      95     119.5649     135.7438
      96     127.5354     135.9886
      97     122.0635     139.4836
      98     122.3029     138.3661
      99     120.8658     141.7882
     100     121.8509     138.7792
     101     121.4097     140.8688
     102     117.8520     140.1652
     103     119.7189     130.7561
     104      37.5974      36.4442
     105      38.4890      32.9299
     106     120.6106     132.8496
     107     116.9293     132.4039
     108     110.1259     129.3443
     109     111.2647     129.0779
     110     111.6709     127.2678
     111     105.8254     121.2414
     112     111.1273     127.5138
     113     112.2279     122.0774
     114     103.1693     113.4129
     115     109.8303     118.5049
     116     103.8727     116.5984
     117     102.3209     117.5417
     118      98.7079     117.2549
     119     102.3575     123.6910
     120     103.6027     121.0872
     121     108.8540     124.7691
     122     106.0208     132.1109
     123     103.4244     130.1090
     124     102.2119     122.6121
     125     103.4049     127.7798
     126     103.8935     126.7643
     127     103.1777     118.0329
     128     102.8723     124.5108
     129     103.5690     116.5520
     130     106.7608     121.5974
     131      37.9580      35.3548
     132      39.2792      36.5317
     133      39.3137      36.5914
     134      38.1807      35.2577
     135      38.3678      36.9090
     136      35.4270      36.1378
     137      35.9876      35.7070
     138      32.2760      36.4774
     139      34.7749      35.3769
     140      34.2581      35.0577
     141      31.8992      33.3178
     142      33.2317      31.8034
     143      34.4378      34.3663
     144      35.3222      37.2972
     145      36.4720      36.8257
     146      38.4434      34.7708
     147      37.6301      36.8458
     148      38.8690      35.5577
     149      40.0789      34.8365
     150      42.0366      31.9967
     151      39.1617      32.6759
     152      38.7569      37.4023
