#Frame     o_angle_m1   o_angle_m2
       1      36.2305      35.1290
       2      36.1626      32.0692
       3      35.2937      32.9250
       4      33.1824      31.9185
       5      35.9851      33.2468
       6      35.1516      32.4324
       7      34.3239      31.9489
       8      35.5779      33.7953
       9      36.1445      32.4980
      10      36.0361      32.3736
      11      36.4507      32.3757
      12      35.1974      34.8893
      13      35.0073      33.2271
      14      31.8218      32.1454
      15      33.8917      35.0745
      16      34.2219      32.3185
      17      31.0924      29.5205
      18      33.1344      30.9422
      19      29.5221      28.5813
      20      33.6507      32.4465
      21      33.2073      33.0432
      22      34.4552      34.0771
      23      32.5120      30.6020
      24      32.1903      30.7151
      25      32.8868      31.5736
      26      38.4301      35.2776
      27      33.1646      32.7559
      28      33.6323      34.9243
      29      33.5131      33.8209
      30      32.5461      31.7663
      31      31.6519      31.3899
      32      33.0806      30.5658
      33      30.8054      30.8779
      34      31.1883      31.8900
      35      31.1619      29.6918
      36      31.1428      29.9049
      37      32.3738      32.9323
      38      33.3856      36.3545
      39      31.7128      33.9318
      40      33.2287      34.1008
      41      35.0165      37.0432
      42      36.8074      35.8752
      43      34.4612      35.3325
      44      32.9558      37.2934
      45      34.5061      34.9936
      46      33.5800      37.1933
      47      34.4734      34.1155
      48      34.3706      37.9108
      49      33.9964      36.2235
      50      33.0635      37.1477
      51      32.4652      35.8719
      52      32.7188      36.8237
      53      34.7732      37.1923
      54      36.5087      35.5800
      55      37.1383      36.9011
      56      34.4419      38.4548
      57      33.7962      38.5764
      58      33.5406      37.4286
      59      32.8944      34.6206
      60      34.7671      36.5138
      61      32.7133      34.1492
      62      33.2749      35.7059
      63      36.8805      38.7991
      64      34.7174      34.5615
      65      37.6566      37.4690
      66      35.9999      34.5691
      67      34.0809      35.6047
      68      33.6946      35.5257
      69      36.1648      37.8080
      70      33.5766      37.2616
      71      33.3192      37.6937
      72      33.7283      35.6590
      73      32.2647      34.2516
      74      35.3878      35.9985
      75      32.3323      33.8460
      76      34.0609      34.7051
      77      33.2782      35.0797
      78      35.6420      38.0309
      79      37.0586      38.6283
      80      37.6987      38.2694
      81      36.1198      37.3516
      82      36.4879      36.9387
      83      36.0852      38.2691
      84      36.4917      36.6999
      85      36.7908      35.6013
      86      36.8532      34.1883
      87      37.3270      35.1110
      88      34.9800      34.4905
      89      39.1392      37.6880
      90      38.2660      37.0284
      91      36.0678      36.1383
      92      36.1055      36.0372
      93      35.1553      34.6869
      94      35.3044      35.7218
      95      34.8276      36.1196
      96      36.0453      36.1889
      97      36.2940      37.7917
      98      38.2511      41.6358
      99      36.6888      36.6392
     100      34.8440      36.2159
     101      35.9004      38.4732
     102      38.1571      38.9281
     103      38.6201      36.8223
     104      35.8556      38.2554
     105      36.5029      35.6485
     106      38.3932      37.7862
     107      39.7639      40.0141
     108      35.3866      36.2348
     109      38.7684      37.8384
     110      36.5054      36.1675
     111      36.3194      37.2284
     112      36.0747      35.6422
     113      37.5597      34.2490
     114      35.7659      35.9755
     115      36.6854      35.1259
     116      34.9191      33.7444
     117      35.1496      34.1985
     118      35.0422      34.2181
     119      35.5565      34.1001
     120      35.2709      34.5992
     121      35.1944      34.4606
     122      37.3031      36.0372
     123      35.0714      34.7354
     124      35.0388      35.2214
     125      37.0423      36.4489
     126      37.8229      35.4094
     127      37.3045      36.7059
     128      35.8452      35.0810
     129      35.7553      37.5779
     130      36.1820      37.0445
     131      37.4738      37.1310
     132      36.9362      37.6742
     133      35.0996      35.1492
     134      36.0705      35.8744
     135      34.6803      34.9879
     136      36.8269      38.0034
     137      38.1145      38.4809
     138      35.7966      34.6526
     139      38.8094      38.4578
     140      38.8604      37.9672
     141      36.7430      36.2694
     142      39.6997      37.3016
     143      36.6367      39.8459
     144      36.9319      37.1049
     145      35.7448      36.2761
     146      34.3995      35.7672
     147      34.8796      35.8536
     148      32.1964      33.9243
     149      33.8074      35.9664
     150      33.9448      34.8658
     151      34.3186      36.3376
     152      31.3204      33.9164
     153      34.0131      34.2959
     154      33.8256      35.7434
     155      33.3262      35.6795
     156      33.2079      33.7877
     157      33.2370      36.0686
     158      32.7458      35.1544
     159      35.1532      36.7555
     160      33.1624      35.6193
     161      33.4295      35.1624
     162      32.3651      34.8288
     163      31.9212      33.2968
     164      33.4462      36.8463
     165      36.3385      37.0515
     166      34.1990      37.0448
     167      33.0971      35.5759
     168      32.3877      32.2740
     169      32.8974      33.5281
     170      33.2053      36.5404
     171      34.6545      34.6996
     172      32.8356      34.3238
     173      32.8696      33.3055
     174      32.3162      35.2073
     175      35.4282      34.5506
     176      33.5875      32.3890
     177      33.3713      34.0263
     178      32.3049      34.2749
     179      34.1734      35.0738
     180      33.5616      35.0415
     181      33.5450      37.8238
     182      35.7971      34.9576
     183      34.1288      36.9461
     184      33.0523      33.6462
     185      33.1589      33.3886
     186      34.6274      29.6578
     187      35.0902      32.6753
     188      33.6887      33.3270
     189      35.2514      29.5348
     190      37.0651      31.8360
     191      36.0929      33.5273
     192      35.1850      29.8897
     193      35.4096      30.7102
     194      38.0470      30.9161
     195      34.3583      28.7466
     196      34.7236      30.5408
     197      33.4324      30.2063
     198      33.8350      30.5994
     199      33.5189      31.1110
     200      34.0931      30.3644
     201      34.3898      29.6603
     202      33.6969      32.5841
     203      32.0524      27.3810
     204      32.0399      27.8458
     205      31.4224      28.6119
     206      32.3394      29.6087
     207      33.0195      30.1827
     208      27.9753      27.5382
     209      32.5340      30.0855
     210      35.0962      31.5558
     211      34.7997      34.1679
     212      35.0356      29.3156
     213      35.4128      32.0534
     214      32.6794      30.0149
     215      35.5564      31.9470
     216      35.0826      32.0968
     217      30.9968      31.6283
     218      35.1518      32.6609
     219      32.0095      31.8539
     220      34.1356      31.6978
     221      35.2549      33.1549
     222      31.9302      32.6028
     223      34.0844      31.7953
     224      33.9018      32.4403
     225      34.8428      33.9583
     226      34.1638      28.4471
     227      33.6526      30.8431
     228      34.7063      31.0061
     229      36.5946      34.7295
     230      36.6000      33.0716
     231      36.0522      31.9802
     232      37.1918      31.6203
     233      33.7987      34.1751
     234      37.4883      35.9596
     235      38.8998      36.3987
     236      36.7749      33.8318
     237      35.8573      33.6722
     238      36.2972      33.8601
     239      33.8996      31.9791
     240      39.3226      37.9887
     241      39.1773      35.6376
     242      38.9121      35.8639
     243      39.0023      37.6479
     244      39.8635      38.2325
     245      39.6833      37.3221
     246      39.8678      37.4114
     247      38.1405      38.7414
     248      37.2474      39.4027
     249      38.9450      38.0498
     250      41.8934      39.2619
     251      36.8674      33.2009
     252      40.3173      35.0715
     253      39.9167      33.7119
     254      36.6407      33.7416
     255      41.3571      39.3046
     256      38.7115      33.6724
     257      40.6590      35.4253
     258      39.0590      34.9548
     259      40.4361      34.9596
     260      40.2527      35.6338
     261      39.3133      35.0070
     262      39.4906      36.7107
     263      38.9407      34.3626
     264      40.0310      37.3581
     265      38.7975      34.5874
     266      37.1457      34.3489
     267      40.1418      37.2551
     268      38.6194      36.0355
     269      40.2153      34.0707
     270      40.0785      32.1673
     271      38.7191      33.3728
     272      40.8323      34.6463
     273      38.3904      31.9008
     274      39.8112      36.3030
     275      37.4975      35.5585
     276      37.3373      33.8863
     277      38.4391      35.4421
     278      38.2563      34.0843
     279      39.1096      35.4191
     280      40.9207      37.6768
     281      40.2267      34.2697
     282      44.5579      38.8122
     283      42.1647      39.2035
     284      38.9919      36.3553
     285      43.4880      37.4044
     286      39.2274      38.2930
     287      38.6083      35.4647
     288      39.4429      33.3709
     289      40.2819      35.5072
     290      38.7965      35.9892
     291      37.7692      33.6198
     292      37.4289      35.4467
     293      39.7930      35.8862
     294      37.9309      36.0866
     295      38.5818      35.8565
     296      40.2424      34.8947
     297      40.2523      36.8474
     298      40.6216      33.2455
     299      40.3260      33.9321
     300      39.9124      34.2665
     301      38.8048      35.4040
     302      37.3106      32.9159
     303      37.6934      36.0027
     304      40.0534      37.9436
     305      39.8163      37.8649
     306      37.6582      38.1812
     307      38.8723      39.7527
     308      38.7420      41.3940
     309      39.9174      39.7140
     310      39.5940      39.5018
     311      39.1136      39.5650
     312      37.5597      36.3487
     313      37.7074      37.0315
     314      38.3131      34.6722
     315      36.8640      36.5415
     316      35.9420      34.2966
     317      38.8313      36.6629
     318      40.6798      37.2007
     319      39.8199      38.5520
     320      39.0898      38.5299
     321      39.4297      39.4321
     322      39.3214      38.0375
     323      39.9355      38.3383
     324      39.2412      38.0519
     325      39.0787      36.6083
     326      38.5317      40.1837
     327      37.1180      40.1747
     328      36.8075      40.4161
     329      37.2518      38.0853
     330      37.5626      37.5984
     331      38.4515      38.1306
     332      37.3677      36.4502
     333      36.7630      38.1694
     334      37.7145      37.1143
     335      38.0660      40.9924
     336      38.4573      39.4242
     337      39.8380      37.7310
     338      36.9695      39.5508
     339      38.8704      38.1788
     340      38.6479      39.7979
     341      41.6136      42.3493
     342      37.9345      40.3218
     343      39.6672      38.4404
     344      39.8769      37.9879
     345      36.9532      36.8879
     346      37.1349      39.0151
     347      39.2801      38.2058
     348      39.8408      40.8021
     349      38.9532      38.5090
     350      37.9631      38.3683
     351      41.6726      40.1577
     352      37.4289      37.9365
     353      39.7990      39.1710
     354      40.4898      39.6725
     355      39.7649      37.4418
     356      39.3791      40.5191
     357      38.4310      36.3267
     358      37.9368      37.6362
     359      40.3173      38.7132
     360      40.5973      42.0026
     361      41.3267      39.4938
     362      39.2240      39.4292
     363      39.1804      38.8970
     364      41.0276      42.8253
     365      38.6561      37.0735
     366      39.2832      36.7282
     367      38.9112      35.5491
     368      38.4400      34.8196
     369      35.9209      34.7292
     370      38.1667      38.6811
     371      37.3296      36.5147
     372      36.5046      36.0996
     373      35.3049      38.0051
     374      39.4347      37.6566
     375      37.4249      37.0549
     376      38.0001      37.4708
     377      38.0852      37.4218
     378      37.8815      36.6442
     379      38.7964      39.2144
     380      39.7364      34.7420
     381      38.4086      36.8211
     382      37.1248      37.2037
     383      36.0977      35.6212
     384      38.0987      37.4878
     385      34.4899      34.9698
     386      36.7943      35.8667
     387      36.0833      35.3640
     388      37.1377      37.8867
     389      38.6462      38.1897
     390      37.5813      38.8421
     391      37.1475      35.6735
     392      38.2750      37.5087
     393      38.3882      36.3492
     394      38.7482      35.0473
     395      39.2298      35.0531
     396      39.5209      34.2206
     397      38.7569      35.8566
     398      38.1536      37.0903
     399      39.4309      35.7727
     400      38.6007      34.5034
     401      40.4463      35.5257
     402      41.8623      38.9850
     403      38.5372      38.3465
     404      41.3075      38.8269
     405      40.4255      37.7697
     406      38.6042      38.9021
     407      41.3025      39.9386
     408      40.6778      42.1254
     409      38.4570      38.8430
     410      40.5595      37.5590
     411      38.4486      38.7516
     412      39.1317      38.5045
     413      39.3856      36.4698
     414      37.3372      34.9812
     415      38.3872      35.9237
     416      40.4176      38.6608
     417      39.4544      36.4596
     418      40.1119      37.2298
     419      39.8593      38.9197
     420      39.7654      34.2711
     421      39.8480      36.0692
     422      38.3291      36.1993
     423      39.7249      38.3644
     424      37.4351      33.2533
     425      39.4720      37.2228
     426      37.9236      33.3096
     427      39.4601      34.3375
     428      39.6034      32.8833
     429      42.6807      38.4024
     430      41.7251      37.6619
     431      42.8924      39.6516
     432      38.6299      37.6991
     433      42.0032      38.7351
     434      40.8207      35.5739
     435      40.9511      35.0725
     436      40.5980      33.8929
     437      37.8957      31.7508
     438      38.8543      31.2153
     439      37.4283      33.3765
     440      38.7728      33.0460
     441      37.8829      33.6488
     442      39.3422      35.1286
     443      39.8979      35.3739
     444      38.0017      35.2226
     445      39.2819      34.1549
     446      37.5198      32.9711
     447      39.8554      35.2520
     448      39.1736      35.0528
     449      36.2060      37.3815
     450      36.7348      33.5472
     451      39.0528      35.5886
     452      39.3022      34.3774
     453      39.0610      33.8095
     454      41.8630      36.0015
     455      41.2765      38.1785
     456      38.6198      36.2601
     457      40.6718      38.9761
     458      39.1690      37.7187
     459      37.3599      38.1976
     460      38.5733      37.5138
     461      38.5226      37.4930
     462      40.4466      38.6136
     463      37.6207      37.2325
     464      39.8684      39.8902
     465      38.6024      36.6186
     466      38.6226      34.8566
     467      38.1073      36.6865
     468      36.9314      36.7825
     469      37.2277      36.1235
     470      38.2357      38.9105
     471      38.1990      38.3115
     472      37.5338      35.5824
     473      39.4332      36.7709
     474      37.8650      37.2571
     475      34.6507      34.8768
     476      36.4476      37.8877
     477      39.0726      37.4146
     478      39.0481      33.3854
     479      39.5316      34.2043
     480      39.5051      35.0487
     481      39.8236      36.3063
     482      40.2589      35.8470
     483      39.2618      35.1377
     484      38.3595      36.2753
     485      36.0275      35.7599
     486      38.4463      37.5438
     487      38.5377      35.1407
     488      39.6484      37.7732
     489      38.9983      37.3823
     490      35.8262      36.1966
     491      37.3817      38.0599
     492      37.2340      34.7920
     493      40.1789      38.6101
     494      37.8184      38.1489
     495      37.0814      37.9356
     496      35.8302      40.0847
     497      38.0062      40.3551
     498      36.7693      36.5564
     499      38.3241      38.8618
     500      35.9946      37.5848
     501      36.7122      36.6859
     502      36.4468      37.1926
     503      36.8453      35.6795
     504      36.9320      35.6893
     505      36.3923      38.2063
     506      39.0287      39.1050
     507      36.8330      37.4932
     508      37.5636      38.8746
     509      35.9049      38.6142
     510      37.4136      41.1104
     511      36.6845      37.8045
     512      38.2846      39.2687
     513      38.3134      38.8464
     514      40.0155      38.5084
     515      39.2221      38.1129
     516      37.5965      35.5896
     517      38.4942      35.8944
     518      37.9440      36.3338
     519      38.8576      36.5269
     520      37.1783      35.1600
     521      36.7880      36.4028
     522      37.6022      36.2490
     523      37.7724      35.5871
     524      40.3379      37.4222
     525      40.0563      38.8784
     526      38.0765      37.3728
     527      40.2044      38.8378
     528      36.6684      36.5580
     529      36.7899      34.8836
     530      39.0737      36.4235
     531      37.5531      35.5128
     532      36.8211      33.9389
     533      38.5693      34.7288
     534      37.5222      34.8197
     535      37.0840      36.7062
     536      35.6223      34.8077
     537      36.6949      36.8247
     538      38.3151      38.3272
     539      42.0601      43.7684
     540      41.0405      41.7440
     541      39.7864      38.8761
     542      38.5062      41.0442
     543      39.3703      39.9287
     544      39.3643      40.0127
     545      39.7869      40.0112
     546      38.0658      41.8233
     547      37.7389      38.9130
     548      39.4184      40.3451
     549      39.5430      38.3270
     550      37.1722      37.5305
     551      38.5083      39.5781
     552      36.9371      39.2747
     553      37.9744      37.3793
     554      35.8707      35.1959
     555      37.6266      38.5962
     556      40.5800      38.2691
     557      41.2742      39.6092
     558      39.6482      35.7436
     559      40.1815      36.1333
     560      40.1406      37.7953
     561      40.3978      38.0931
     562      40.9125      37.8929
     563      37.6788      35.0193
     564      39.1748      33.0583
     565      39.6043      36.2958
     566      41.1654      36.1516
     567      39.7983      36.8550
     568      40.1826      34.4132
     569      38.8173      35.0789
     570      40.9832      38.6080
     571      39.2643      38.9960
     572      36.8293      38.6998
     573      39.4242      38.3073
     574      39.7456      39.0472
     575      38.9469      39.2679
     576      39.5080      37.5985
     577      39.4306      39.8108
     578      39.2626      40.1046
     579      38.8037      38.8149
     580      42.1085      38.4039
     581      38.3404      40.3353
     582      38.2160      37.0567
     583      38.2962      37.0018
     584      38.0820      38.7924
     585      39.9269      38.4522
     586      38.0616      39.7556
     587      40.1471      40.4921
     588      41.1166      38.1826
     589      40.5424      37.2791
     590      38.4969      36.6106
     591      38.3063      34.7756
     592      38.9117      35.6582
     593      40.2769      37.6972
     594      40.0459      39.1540
     595      38.5585      35.2408
     596      37.9913      37.9061
     597      41.2583      36.0598
     598      39.6372      37.3761
     599      38.8269      39.6682
     600      38.1761      37.8734
     601      40.0227      37.0231
     602      37.1468      37.5588
     603      37.1729      36.3137
     604      36.5556      37.0135
     605      37.2706      38.9236
     606      36.9788      38.7160
     607      35.7767      35.9221
     608      39.5338      41.2818
     609      38.0815      37.0086
     610      39.9106      40.3052
     611      39.9963      40.4818
     612      39.8866      39.7547
     613      37.8460      38.5556
     614      36.2923      39.1812
     615      37.2424      38.1067
     616      37.0327      41.1460
     617      37.6261      39.1187
     618      37.7278      39.9856
     619      36.4228      37.2020
     620      37.6903      39.4252
     621      37.5031      36.5724
     622      37.0096      37.2847
     623      35.8269      35.5659
     624      36.5484      34.6049
     625      34.7410      35.3484
     626      36.2420      32.8742
     627      37.3592      32.7503
     628      38.9255      35.7138
     629      37.4885      34.6004
     630      37.7849      32.7570
     631      40.2663      33.3484
     632      36.9781      33.2670
     633      35.9686      33.3155
     634      38.8475      34.2998
     635      39.9836      35.9252
     636      39.5890      37.4480
     637      39.8242      36.9251
     638      39.0738      37.5891
     639      39.7070      40.8652
     640      40.4138      37.7915
     641      39.1313      37.4197
     642      39.2726      38.5027
     643      39.3690      38.2414
     644      40.0441      36.9142
     645      40.2425      35.0563
     646      40.6141      36.8060
     647      39.8402      35.9090
     648      38.4386      37.6784
     649      40.5624      37.4050
     650      37.9748      37.1571
     651      40.1498      40.1264
     652      39.8672      36.5532
     653      40.8171      37.0050
     654      40.5892      38.8324
     655      39.2045      36.8010
     656      37.7185      38.2088
     657      40.0146      35.8539
     658      42.4264      36.0923
     659      40.8241      35.8860
     660      38.8027      35.3915
     661      39.1959      34.3285
     662      39.8826      37.2979
     663      39.3883      38.7413
     664      39.1242      39.4832
     665      40.7075      39.1043
     666      41.1512      39.9901
     667      41.7108      40.9181
     668      39.5266      39.0909
     669      41.2028      40.9520
     670      42.9471      40.4904
     671      42.8752      40.0336
     672      39.1461      37.7859
     673      40.8804      40.0342
     674      38.7459      40.7554
     675      43.1011      39.1909
     676      42.7543      42.7952
     677      40.8600      39.8494
     678      41.5879      41.5232
     679      38.8449      38.5798
     680      40.7276      40.2845
     681      39.7768      40.2517
     682      41.0672      43.1321
     683      41.8446      41.5832
     684      38.9945      39.9260
     685      39.6844      40.3010
     686      39.6849      41.4092
     687      42.4071      41.3817
     688      40.9545      40.9323
     689      40.1291      39.5865
     690      42.2043      41.8155
     691      43.4337      43.0969
     692      42.7910      40.1115
     693      41.3250      40.2320
     694      43.0572      41.6347
     695      40.5480      39.3165
     696      39.7199      38.3062
     697      40.3169      39.9879
     698      41.7525      39.5795
     699      41.9764      38.1749
     700      41.0164      40.1119
     701      41.0553      42.1218
     702      41.4896      38.4643
     703      40.0402      38.5657
     704      42.2432      39.4789
     705      42.9743      40.3402
     706      40.5053      40.1006
     707      42.6739      39.8315
     708      43.4863      40.5946
     709      41.7664      38.6565
     710      40.7245      36.7989
     711      40.4622      40.4081
     712      42.5827      39.0075
     713      42.5376      37.3021
     714      41.5556      39.5219
     715      41.9996      39.2629
     716      41.1577      39.5967
     717      39.6560      39.4999
     718      41.5421      39.6790
     719      41.1593      39.8491
     720      41.5134      39.0853
     721      41.8754      40.5757
     722      45.4570      40.7668
     723      42.6070      40.1905
     724      43.6862      43.4935
     725      41.0583      37.4484
     726      40.7218      40.9287
     727      41.9356      41.0597
     728      40.3199      40.5328
     729      39.8584      39.1165
     730      41.1477      39.9236
     731      42.2189      43.7392
     732      41.1212      41.6556
     733      41.9980      42.6543
     734      42.1604      41.5942
     735      42.9635      42.5135
     736      43.1364      42.9320
     737      42.3970      40.6352
     738      41.7937      38.8304
     739      41.8940      37.8128
     740      43.8133      41.3460
     741      44.1817      41.9257
     742      41.1518      40.8168
     743      44.2219      44.0534
     744      41.6825      43.1662
     745      41.8218      40.8880
     746      44.2991      42.9618
     747      41.7337      40.8601
     748      42.8449      40.6492
     749      42.6337      40.7679
     750      43.3400      45.0060
     751      41.9780      43.3974
     752      41.7107      40.8110
     753      40.0624      41.3649
     754      43.0837      41.4345
     755      42.4570      39.8629
     756      44.4283      42.1873
     757      44.3107      44.6901
     758      42.2754      40.9986
     759      40.5041      41.1846
     760      42.8264      41.1705
     761      44.0093      41.0437
     762      43.8411      39.1363
     763      44.3797      42.7324
     764      45.6346      40.6331
     765      45.7820      41.4598
     766      44.8113      38.1825
     767      44.2831      38.9578
     768      44.7724      39.2575
     769      45.4813      40.2090
     770      44.9768      39.8465
     771      44.1053      39.7801
     772      40.8707      40.2311
     773      42.7689      40.6199
     774      40.1753      40.5758
     775      44.1902      40.0601
     776      43.5591      39.9080
     777      42.9544      41.2504
     778      42.8430      42.3968
     779      42.4214      41.6533
     780      42.3997      41.3635
     781      41.4699      38.8337
     782      43.4725      39.8788
     783      38.7692      36.9848
     784      40.5483      37.4421
     785      41.2356      38.3749
     786      41.1694      38.3801
     787      40.4408      37.8646
     788      43.1218      38.7105
     789      41.9640      38.8985
     790      40.5600      39.1775
     791      43.0810      39.1823
     792      42.4170      39.0920
     793      41.8495      37.2690
     794      41.0916      39.4808
     795      42.0535      36.5039
     796      43.3512      39.7207
     797      43.1355      39.1130
     798      42.4590      38.1110
     799      42.2594      36.3980
     800      41.2378      38.3520
     801      45.6433      37.9896
     802      43.9774      38.5148
     803      41.9365      36.4580
     804      44.8720      39.6752
     805      46.3175      38.8426
     806      45.5525      40.9488
     807      42.9135      39.8453
     808      42.7702      39.7317
     809      42.8671      41.6649
     810      42.6781      40.4897
     811      42.4528      40.4760
     812      45.4132      42.4072
     813      47.5179      45.2236
     814      45.4267      41.7849
     815      44.9744      43.3880
     816      43.6588      42.1128
     817      43.3046      41.6802
     818      44.7617      44.0722
     819      43.5317      42.9300
     820      42.3156      41.9808
     821      42.0427      40.0608
     822      42.5219      42.6438
     823      42.8890      43.9464
     824      43.9503      40.7418
     825      44.0887      45.2700
     826      43.0152      44.5382
     827      44.4452      43.9820
     828      41.1292      42.6387
     829      43.1709      39.7693
     830      44.8472      42.6832
     831      42.6830      39.8374
     832      46.3882      41.5642
     833      41.9264      39.6591
     834      42.8751      40.3882
     835      40.5876      38.5158
     836      39.7264      38.3669
     837      43.6544      41.8417
     838      44.2810      42.0955
     839      43.5558      42.7255
     840      43.1240      43.0012
     841      42.5087      40.3900
     842      42.9319      41.9838
     843      43.9890      41.6610
     844      44.1916      42.4899
     845      45.5009      40.7841
     846      42.4091      40.6840
