#Frame     o_angle_m1   o_angle_m2
       1      35.2678      41.0444
       2      33.7380      38.9934
       3      36.0752      38.7148
       4      35.2620      38.3885
       5      33.0257      37.3698
       6      35.5751      43.1110
       7      36.7321      41.7842
       8      35.3784      41.1628
       9      33.6305      39.3988
      10      35.4608      37.9933
      11      35.2546      40.5103
      12      36.5764      39.7540
      13      35.7851      42.5252
      14      35.1481      41.7964
      15      36.8070      39.9897
      16      36.9322      39.2599
      17      34.3597      39.3989
      18      35.1120      39.9604
      19      36.1093      40.4357
      20      37.1450      41.0732
      21      37.0610      39.3811
      22      36.9129      40.1529
      23      36.7475      39.0688
      24      37.4942      41.1664
      25      41.5040      40.7118
      26      38.4371      40.6066
      27      40.2673      40.8037
      28      39.6616      40.4424
      29      40.7872      41.4192
      30      38.3926      39.9651
      31      37.9778      39.0295
      32      38.7393      40.6339
      33      39.3630      39.4849
      34      38.8532      38.1967
      35      39.1560      40.5920
      36      40.3826      40.1716
      37      39.6614      42.1036
      38      36.6428      37.2228
      39      37.0184      41.1867
      40      38.0114      38.6326
      41      36.9864      40.1036
      42      38.5441      40.4416
      43      37.5314      39.2337
      44      37.2945      39.3908
      45      36.4412      39.4701
      46      36.0689      40.4550
      47      37.3676      40.2793
      48      37.5443      40.7383
      49      38.2160      40.1648
      50      35.5099      39.5231
      51      35.5955      37.4861
      52      36.8349      38.7525
      53      35.3833      38.6093
      54      35.7242      38.7999
      55      36.9803      41.8274
      56      38.2038      40.7523
      57      38.3747      40.3662
      58      35.9793      39.1081
      59      38.9021      40.2961
      60      39.7736      39.1782
      61      38.3262      42.8832
      62      37.8429      40.8670
      63      37.4349      42.5922
      64      37.0570      40.8334
      65      36.9226      39.9272
      66      37.6411      42.5669
      67      37.0788      43.5041
      68      38.1812      41.2963
      69      38.0191      42.7360
      70      36.1611      40.6592
      71      40.0910      42.9625
      72      39.0983      43.1724
      73      38.1186      41.2060
      74      38.1175      41.8557
      75      38.5674      42.3342
      76      39.6775      45.5950
      77      37.1738      40.3906
      78      37.9282      40.4927
      79      36.7528      41.2099
