Using WEST data from '/ix/lchong/dty7/d1d2/2kod/ls6-we/4f_mmab_1d_ss_v00/west.h5'
# successful (recycled) segments
# column 0:    iteration
# column 1:    seg_id
# column 2:    weight
# column>2:    final progress coordinate value
     690         175     1.1629533123695e-41            8.8186             4.865
     691          11     1.2839940531997e-40           10.2511            4.9661
     691         131     1.2130618431309e-41           10.8181            4.9012
     691         139     6.7755614096821e-41            11.217            4.8324
     691         157     1.9127521685696e-50            5.6202            4.8845
     691         166     1.6531551397148e-42            10.098            4.9213
     692           5     5.5105171323828e-43           11.8234             4.974
     692           8     1.1627808782206e-40           10.9284            4.9694
     692         109     4.7279013628938e-42           11.0407             4.871
     692         139     2.4530736762158e-41           10.5729            4.9916
     692         165     3.1879202809493e-51            6.5699            4.9623
     692         169     1.1629533123695e-41            8.2551            4.9602
     692         172     1.1629533123695e-41            11.004            4.8665
     692         179     1.4521835577931e-43            8.5118            4.9989
     693         134     1.8911692328779e-41            8.5715            4.9058
     693         135     2.3639593691672e-41            11.802            4.9406
     693         140     8.7164956070476e-41           10.4519            4.9538
     693         143     4.4658967134052e-41          9.829599            4.9092
     693         160     5.3132004682489e-52            7.5609            4.9141
     693         172     2.4203059296552e-44            6.0215             4.829
     694         137     1.3225241117719e-41           11.5177            4.8902
     694         139      3.387780704841e-41             9.967            4.8433
     694         141     1.9862064736406e-41            11.803            4.9179
     694         159      4.033843216092e-45            8.5265            4.8997
     694         160      4.033843216092e-45            4.8092            4.8661
     694         161      4.033843216092e-45            8.8734            4.9296
     694         171     5.6463011747351e-42           10.3644            4.8688
     695         116     2.0492397765015e-42           11.9053            4.8649
     695         141     8.8211829192709e-41            9.2721            4.8258
     695         154     7.8813426764109e-42           11.5431            4.8563
     695         160     6.7230720268199e-46            8.8962            4.8847
     695         175     1.4115752936838e-42            6.5471            4.7481
     695         179     1.4115752936838e-42            7.7002            4.7694
     696           0     1.0718711515385e-41            11.271            4.9132
     696           4     1.0718711515385e-41            9.5515            4.9937
     696         123       1.12051200447e-46            8.1642            4.9525
     696         158       1.12051200447e-46               6.7            4.9384
     696         173     2.4087944912363e-42            8.2271            4.8759
     697         108       1.86752000745e-47           10.8277              4.87
     697         112       1.86752000745e-47            9.3438            4.9748
     697         132     2.2845905388857e-41            9.8152            4.8459
     697         155     2.3537460014774e-43          8.716499            4.9652
     697         157       1.86752000745e-47            7.9165            4.8214
     697         169     2.5651803170789e-42            6.9129            4.9459
     697         177     2.3526254894729e-43            6.0403            4.9295
     698         138     3.8477704756183e-42            9.1355            4.9191
     698         159     5.7114763472142e-42            8.7625            4.8997
     699           6     4.3749149267672e-41           11.8541            4.7946
     699         110     1.6922892880635e-42           11.3978            4.9811
     699         112     1.6922892880635e-42           11.9575            4.9571
     699         147     1.2122391147454e-41             9.458            4.8256
     699         154     1.5596678069069e-41           11.3582            4.8156
     699         156     4.6808569212715e-42            9.3221            4.7812
     699         158     3.3772220873188e-42           10.7936            4.8316
     700           3     3.3772220873188e-42           11.6495             4.825
     700         168     3.6647942431878e-42            8.8341            4.8626
     700         178     3.8473950743395e-42            8.0716            4.7838
     701           3     3.0305977868634e-42            8.3019            4.9851
     701         145     3.8473950743395e-42           10.4309            4.8274
     701         152     6.4739319259568e-42           11.0857            4.8337
     701         178      9.853357372651e-42           11.4503            4.8968
     701         181     1.8323971215939e-42           11.3689            4.8467
     702         161     5.8744773494289e-43           11.9276             4.894
     702         171     9.7545198515967e-43          8.600201            4.8799
     702         172     9.7545198515967e-43           10.8776            4.9746
     703           7     6.5463711650156e-41           10.8219            4.7547
     703         138     1.5628997201026e-42             9.328            4.7571
     703         153     1.0380148525919e-41            8.5106            4.8716
     703         173     9.9585411436934e-42           11.7225            4.9319
     703         176     4.8883880366991e-43            9.4261            4.7742
     704           4     3.6795774699799e-42            10.479            4.9504
     704         133     1.1311093343172e-44           10.8598            4.8096
     704         144     4.8883880366991e-43           10.6311            4.9207
     704         147     4.8883880366991e-43            8.9375            4.8061
     704         149     5.0014989701308e-43            9.2132            4.7867
     704         156     1.9581591164763e-43          8.689899            4.9123
     704         158     2.6085422371379e-43          8.866301            4.8531
     704         177     8.1473133944985e-44            8.9076            4.8187
     704         185     7.1595607745944e-43           11.2784            4.8971
     705         109     1.1932601290991e-43           11.9902            4.7592
     705         110     1.1932601290991e-43             10.37            4.8129
     705         132     2.8277733357931e-45          8.847099            4.8341
     705         139     1.5156437098928e-42            10.919            4.6997
     705         144     4.8883880366991e-43           11.5456            4.8352
     705         152     9.4259111193102e-46            9.9111            4.7746
     705         155     9.4259111193102e-46           10.3867            4.8093
     706         148     8.1473133944985e-44           11.9103            4.9621
     706         165     3.1419703731034e-46           11.3424            4.9235
     706         174     2.7662614288037e-43            11.776            4.8918
     707         141      2.035996801771e-44            7.4787            4.8754
     707         159     5.2366172885057e-47            8.3891            4.9435
     708           1     2.8277733357931e-45            6.2416            4.8721
     708           4     2.8277733357931e-45          8.789499            4.7862
     708         133     3.6334473041839e-43           10.8097            4.9386
     708         136     3.0045295678343e-43          9.372499            4.8552
     708         142     6.6891128879561e-42           11.4179            4.8502
     708         154     2.8277733357931e-45           10.0125            4.8546
     708         158     7.8549259327585e-47           11.4333             4.798
     709           7     2.1054995490743e-41            10.494            4.8574
     709          11     1.1625446627764e-41           11.0553            4.9098
     709         112     2.7040766110509e-42           11.6892             4.983
     709         126     5.0075492797239e-44           10.3494            4.8662
     709         148     1.6661689205332e-42           11.5672            4.9956
     709         150     4.7129555596551e-46          8.693399            4.9812
     710         132     2.5310316894444e-46           11.7968            4.8337
     710         153     1.9933272798853e-42            11.237            4.8384
     710         154     1.2975185657399e-42            9.4582            4.9354
     710         155     1.2975185657399e-42            9.7268             4.855
     711           1     2.2729105468263e-43            9.7428             4.857
     711         110       7.09898874982e-45           10.6468            4.7934
     711         111       7.09898874982e-45            7.1126            4.8198
     711         132     2.1625309428998e-43           11.7014            4.9438
     711         146     2.5950371314798e-43           10.1655            4.9215
     711         161     2.2788982644423e-47            8.7847            4.9575
     711         169     1.0745346811206e-44            9.4111            4.9521
     711         176     1.7890783337021e-42           10.1521            4.8269
     711         179     1.7890783337021e-42            6.5166            4.8519
     712           9     5.1900742629596e-42           11.2682            4.8907
     712         108     3.7556619597929e-44           11.7095            4.8708
     712         153     3.5781566674041e-43            7.9128            4.8289
     712         154      6.312225604873e-43            7.0541            4.8571
     712         167      1.790891135201e-45           10.9488            4.8182
     712         174     2.9817972228368e-43            7.2811            4.8112
     712         177     2.9817972228368e-43            8.7907            4.7347
     713         109     2.9848185586683e-46            7.5352            4.8908
     713         110     2.9848185586683e-46            6.0139             4.864
     713         111     2.9848185586683e-46           11.4908             4.781
     713         140     2.4052171237545e-44            8.2516            4.8381
     713         142     2.4028121587776e-44           11.1093            4.8428
     713         144     9.0209683631639e-44           10.1873            4.8286
     713         166     2.9817972228368e-43            6.6696            4.9467
     713         182     1.2014060793888e-44           10.9841            4.9878
     714           0     2.9817972228368e-43            8.7466            4.7839
     714           4     2.1625309428998e-43            9.8011            4.9511
     714           5     3.9545940951606e-43            8.5231            4.8206
     714         155     1.2424155095153e-44            8.1207            4.8581
     715           8     7.6890622108178e-43           10.4839            4.8876
     715         146      1.781436560932e-42           10.0905            4.8173
     715         150     5.9685282792927e-43           11.5814            4.7759
     715         151     5.9685282792927e-43            11.757            4.9166
     715         157     2.0706925158589e-45            6.4416             4.821
     715         170     1.0933256483735e-43           10.3725            4.9216
     715         175     8.2827700634355e-45           10.7527            4.9389
     716         110     2.7333492741516e-44            8.7019            4.9079
     716         113     2.7333492741516e-44           10.5161            4.8407
     716         136     1.4416872952665e-43           10.9145            4.9403
     716         143     2.2890293560669e-43            7.1867            4.9924
     716         145     6.5205670492893e-43             7.694            4.9607
     716         147     6.8467612546898e-43            6.7641            4.8531
     716         176     1.8222094139558e-44            5.8216            4.9537
     716         179     1.8222094139558e-44            5.1212            4.9427
     716         184     1.4416872952665e-43           11.9464            4.8406
     717         106     4.5555821235861e-45           11.1912            4.9189
     717         111     4.5555821235861e-45           11.8131            4.7728
     717         128     9.7860749330373e-44            7.9807            4.7476
     717         132     1.5148624761827e-43           11.4668            4.8006
     717         139      3.912303278765e-43            8.2412            4.8713
     717         168     3.0370156899264e-45            7.0549            4.9008
     717         170     3.0370156899264e-45             5.894             4.912
     717         173     3.0370156899264e-45            5.9076            4.8269
     717         175     3.0370156899264e-45            8.1336            4.8171
     718           1     8.9351029471741e-35            8.5171            4.9964
     718         145     8.5923079597227e-44            5.6328            4.8682
     718         169     5.0616928165439e-46            7.7349            4.9053
     718         170     5.0616928165439e-46            3.9606            4.9939
     718         172     5.0616928165439e-46            4.4375            4.9187
     719         110     1.2654394787739e-46            11.952             4.788
     719         138     4.8056254898279e-44            9.1263            4.8708
     719         140     4.8056256852067e-44           10.7321            4.8772
     719         149     1.2815103684696e-43            7.6969            4.8856
     719         152      3.562873121864e-44           11.1686            4.8389
     719         153     4.8056243175552e-44           11.5385            4.9325
     719         156     8.4361546942399e-47             2.286            4.9886
     719         159     8.4361546942399e-47            3.6791            4.8834
     719         169     3.5102232961876e-44            3.2035            4.8319
     720         152     1.1700744320625e-44            3.2356            4.9264
     720         169     5.8503721603127e-45              5.53            4.8767
     720         172     5.8503721603127e-45            3.6712            4.9449
     720         173     5.8503721603127e-45            8.0891            4.8858
     721         149     5.1260414738786e-44           11.3985            4.8583
     721         151     1.6239089400258e-44           11.3411            4.9626
     721         161     1.1999399524906e-44            6.8956            4.8317
     721         162     9.7506202671878e-46            4.6129            4.7696
     721         164     9.7506202671878e-46            1.8546            4.8138
     721         167     9.7506202671878e-46            4.4512            4.8298
     722         118     4.2717012282321e-45           11.3957            4.9924
     722         146     6.1490275952487e-45            9.5243             4.821
     723          11     3.0141065603971e-44           11.7798            4.9272
     723         157     2.7085056297744e-47            3.1502             4.983
     724         141     4.5108581667383e-46            10.362             4.707
     724         162      4.514176049624e-48            6.9293            4.7182
     724         171      3.768881075665e-55            6.9973            4.8665
     724         178     5.9329183725446e-46           11.1801            4.7076
     725         135     5.9329183725446e-46           11.9138            4.9986
     725         157     1.1306712356477e-44           11.5483            4.8195
     726         148     8.6149655176557e-45            7.4323            4.8268
     726         152     7.7142986097207e-45           11.4136            4.9888
     726         161     9.3282570862949e-45           10.4983            4.9464
     726         163     1.2539377915622e-49            5.4878            4.8601
     727         116     1.0024129259837e-45          8.213799             4.958
     727         117     1.0024129259837e-45           11.6849             4.867
     727         119     1.0024129259837e-45           10.8684            4.9209
     727         144      1.067925307058e-44            9.3757            4.8942
     727         149     1.9777928078278e-44           11.2297             4.905
     727         155     8.3142710467332e-45           11.5889            4.8576
     727         158     3.5597510235268e-45            9.2886            4.8199
     727         165     2.0898963192704e-50            0.9785            4.9171
     727         166     2.0898963192704e-50            4.4609            4.8371
     728         140     2.9560057890919e-45            7.6669            4.8362
     728         154     3.4831605321173e-51            5.0407            4.9119
     729         138     2.2454095698755e-45          9.565201            4.7997
     729         142     1.4055718762379e-45           11.0626            4.8426
     729         156     5.8052675535288e-52            0.5511            4.9251
     729         158     5.8052675535288e-52            4.1987             4.983
     730         169     5.1669943105274e-46            8.6856            4.9981
     730         177     1.2021828239143e-46            8.1414            4.8657
     731         129     8.3534410495154e-48           11.6685            4.8068
     731         133     1.3120299771916e-45            8.9651            4.7752
     731         144      4.292453341693e-45            10.539            4.7363
     731         156     1.6125743204247e-53            5.2097            4.7667
     731         157     1.6125743204247e-53            1.6117            4.8563
     731         168     7.1540889028216e-46             8.523            4.8856
     732         149     1.3120299771916e-45           10.3853            4.9701
     733         141     2.4264285692597e-46           11.1462            4.8342
     733         145     8.4957271785623e-46            8.1586            4.8151
     733         146     8.4957271785623e-46           11.2213            4.8004
     733         151     3.7650342043595e-46           11.5924            4.9057
     733         183     1.0035646417989e-33            9.8192            4.9715
     734         139     3.7650342043595e-46            11.069            4.7774
     734         158     7.4656218538179e-56            3.4096             4.784
     734         163     2.1363282245396e-47            3.0502            4.8469
     734         171     1.8825171021798e-46             8.954            4.8067
     734         174     1.2259862750666e-46          8.267799            4.9315
     735         155     1.8781075008544e-46            5.7299            4.8714
     735         157     2.4014252365077e-46           10.1896            4.7594
     735         173     2.1363282245396e-47            6.6343            4.8712
     735         185      1.324930620947e-46           11.5157            4.8733
     736         126     4.2726564490792e-47            5.6022            4.8748
     736         138     1.2550114014532e-46           11.7057            4.7537
     736         144     2.5041433344726e-46             7.571            4.8819
     736         146     1.8825171021798e-46            9.8063            4.7674
     736         164     3.5605470408993e-48               5.5            4.8276
     737         128     5.9342450681655e-49           11.3891            4.7611
     737         139     1.8591816863643e-46            9.0377             4.856
     737         148     2.4797519618858e-46           11.1701            4.8655
     737         149     1.2398759809429e-46            9.6627            4.7766
     737         152     1.8825171021798e-46            7.4847            4.8148
     737         154     9.3905375042722e-47            6.5793            4.7349
     738         133      9.395402820014e-47            9.6348            4.7909
     738         156     4.6795988035904e-47            4.5304            4.7355
     739         131     8.2658398729528e-48            9.8615            4.6599
     739         137     8.0479811921733e-47            7.1814            4.6395
     739         166      5.266416302264e-48           10.3202            4.6293
     740         113     3.5849788587352e-39           11.9486            4.9873
     740         137     7.8254479202269e-48           10.0624            4.9926
     740         148     3.9717167930522e-47           11.7112            4.8149
     740         170     3.5849788587352e-39            11.186            4.9164
     741         113     1.1949929529117e-39           11.9745            4.9139
     741         141      1.852546238178e-47            3.4278            4.7991
     742         153      1.625509198022e-47            5.8888            4.9942
     743         163     5.2230897264364e-48            8.8695            4.9167
     743         171     3.3194248691993e-41            9.3314            4.8682
     744         106     2.7661873909994e-42            9.8196            4.8807
     744         128     2.8804781914411e-48            7.3419            4.9921
     744         155     3.3194248691993e-41            9.7263            4.8489
     744         162     1.6345850441475e-48            8.5012            4.9453
     744         177     1.6597149855927e-41            11.355            4.8509
     745         136     9.6015939714704e-49            9.6424            4.8733
     745         142     2.7661916426545e-42           10.7253            4.9705
     745         156     5.7609563828822e-48           11.7763            4.8963
     746         174     9.2206246366646e-43            7.7207            4.9794
     746         178     9.2206246366646e-43            7.3511             4.842
     747         140     1.0291923545433e-48            6.6163             4.929
     747         151     4.6105022541238e-43           11.2878            4.9614
     747         160     1.1064749563998e-42            10.848            4.8792
     747         168     8.5766029545279e-50            8.4881            4.9138
     747         177     1.5367707727774e-43           11.0071            4.9736
     747         184     3.0735415455549e-43          8.779201            4.8694
     748           8     1.2294180354403e-42           10.5522            4.9548
     748         144     4.6103194044242e-43           11.1422            4.9009
     748         153     4.6103123183323e-43            8.0039             4.881
     748         167     1.4294338257546e-50            5.9802             4.912
     749           9     1.9875579815087e-42            10.981              4.89
     749         113     7.6838538638872e-44           11.9894             4.991
     749         169     4.2688077021596e-45           11.3937            4.9504
     750         113     1.2806442790067e-44           11.9746            4.8716
     750         138     2.5612885580135e-44           10.0398            4.7702
     750         164     7.6838656740404e-44            7.5751            4.8183
     751         171     1.2806442790067e-44             9.338            4.9666
     752         148     2.1207441773644e-44          8.585999             4.887
     752         152     6.4032213950337e-45            8.2719             4.865
     752         161     3.5345736289407e-44           11.4752            4.8774
     752         175     1.9209634659718e-44           10.7264            4.9964
     752         181     1.7672868144703e-44           10.9561            4.8602
     753           9     1.1762128433046e-28           11.2004            4.9846
     754         136     9.8182600803908e-46            10.311            4.8076
     754         138     2.6509398174418e-45          8.036301             4.866
     754         165     5.8909560482345e-46            11.361            4.9433
     755         117     3.2672578980682e-30           11.4891            4.8269
     755         132     3.5573397517996e-46            8.5923            4.8137
     755         141     1.9603547388409e-29           10.4877            4.8278
     755         144     5.4454298301137e-31             9.273            4.9126
     755         175     5.4454298301137e-31           11.7824            4.9411
     756           8     2.9405321082614e-29           10.1806            4.9171
     756         126     9.0757163835229e-32           10.5689            4.8323
     756         144     7.8414189553638e-30           10.2463             4.975
     756         148     7.8414189553638e-30           10.7605            4.9947
     757         135     9.0757163835229e-32           11.3076             4.947
     757         152      6.353001468466e-31           10.6986            4.9598
     757         158     5.2276126369092e-30            9.8508            4.8119
     757         168     9.0757163835229e-32           11.1602            4.8615
     758         158     4.7280444053702e-58            9.6034             4.772
     758         168     3.0252387945076e-32           10.1793            4.8925
     758         169     3.0252387945076e-32           10.9949            4.8916
     759         110     1.0084129315025e-32           11.9515            4.9343
     759         135     7.8800740089503e-59            7.1033            4.8162
     759         164     5.0420646575127e-33           11.1025            4.9392
     759         166     5.0420646575127e-33            8.6472            4.8969
     759         167     5.0420646575127e-33            9.7672             4.949
     760         166     1.3133456681584e-59            8.0524            4.8581
     760         177      4.356343864091e-32           11.3647             4.965
     761         148     2.1889094469306e-60            6.1767            4.8085
     761         152     2.1680878027411e-32           11.6297            4.8812
     762         149     1.0890859660231e-30           10.6384            4.8205
     762         160     8.3467548435983e-31           10.6666            4.8187
     762         175     1.2100955178031e-33           11.0171            4.8188
     762         177     1.2100955178031e-33             8.674            4.9389
     762         179     1.2100955178031e-33            11.029            4.9156
     763         110     7.4825359976489e-31           10.1506            4.8863
     763         142      1.654829822506e-31            9.9538            4.9969
     764         105     9.0757163835254e-32           11.1333            4.8106
     764         132     1.0133840032086e-62            5.6262            4.7814
     765           0     1.0084129315028e-32           10.6742            4.7896
     765         127     4.4081802103825e-31           11.0044            4.8278
     765         131     4.4081802103825e-31           11.2565            4.7382
     766         152     6.2354466647074e-33            10.358            4.9756
     766         156     2.8149555644684e-64            9.3997            4.9858
     767         156     8.7805608279789e-32           10.6374            4.9485
     768           4     4.0816483429467e-33           11.7161            4.9174
     768         138     1.4634268046632e-32           10.1898            4.8515
     768         143     1.4760075755792e-32           11.4771            4.9342
     769         104     6.4045425738712e-31           11.4197            4.8749
     769         133     2.9520151511585e-33           10.8268            4.9154
     769         151     1.3032201687354e-66            7.6163            4.9884
     770         126     2.0325372286988e-33           10.7385            4.8272
     770         156      2.172033614559e-67            8.5224            4.7499
     770         157      2.172033614559e-67            7.2763            4.8077
     770         159      2.172033614559e-67             7.387            4.8724
     771           2     3.6200560242649e-68            8.1692             4.745
     771         145     1.8292835058289e-33           10.9993            4.7759
     771         162     1.6937810239157e-34           11.0909            4.8769
     772         145     1.2195223372193e-33           11.2272            4.9758
     772         158     6.0334267071082e-69            8.2712            4.8587
     772         160     6.0334267071082e-69            9.0453            4.9186
     773         143      9.986095966853e-34           11.9779            4.8063
     773         144     1.0055711178514e-69            6.3049            4.7693
     773         153     3.7639578309238e-35           11.5333            4.8806
     774         108     6.2732630515396e-36           10.4032             4.869
     774         111     6.2732630515396e-36            9.7551            4.8956
     774         132     6.2732630515396e-36           11.3453            4.8632
     774         139     1.6643493278088e-34           11.0153            4.9369
     774         179     6.2732630515396e-36            9.0624            4.8083
     775         155     1.8222315747892e-35           11.6326            4.9945
     776         143     1.8492770308987e-35           10.0433            4.9479
     776         149     3.0234432169976e-35            9.2315             4.939
     776         163     2.5195360141646e-36            9.1147            4.8387
     777           5     1.5518072806348e-72            9.5882            4.8433
     777          96     3.0821283848312e-36           10.7213            4.8934
     777          98     3.0821283848312e-36           11.9656             4.987
     777         156     2.5195360141646e-36             9.437            4.9528
     778         136     2.5863454677247e-73            9.6793            4.8764
     778         170     2.3115962886234e-36            9.6128            4.9683
     778         175     1.0787064080861e-31           11.5914            4.8658
     779         113      3.852660481039e-37            11.269            4.7502
     779         138     4.6231925772467e-36           10.3766            4.9075
     779         148     2.6967660202152e-32           11.0732            4.8653
     779         151     1.7856821478528e-36            9.5411            4.7458
     779         160     1.2931727338624e-73            9.5287             4.883
     779         163     2.1552878897706e-74             8.557            4.7388
     779         167     2.1552878897706e-74            6.3942            4.8542
     780           0     1.3997422300915e-37           11.5281            4.7913
     780         107     2.3329037168191e-38           10.5598            4.9529
     781         168     3.8881728613652e-39           10.4372             4.883
     782         132     1.9956369349728e-76            3.3357            4.7638
     782         166     9.9781846748639e-77            9.5354            4.8795
     782         185     3.3333776609666e-34           10.7534            4.7907
     783         138     2.4972828405723e-34           10.4091            4.8352
     783         144      1.663030779144e-77            7.1103             4.942
     783         160     1.2960576204551e-39           11.0665            4.9806
     784         102     2.1600960340918e-40            8.6962            4.8176
     784         103     2.1600960340918e-40            9.9498            4.8375
     784         133     3.3297104540964e-35           11.1225            4.7072
     784         156       2.77171796524e-78            3.8909            4.6997
     785         156     1.0800480170459e-40           10.8132            4.9722
     786         132     7.6992165701111e-80            7.0393             4.792
     786         179     1.8000800284098e-41          9.846601            4.9232
     787         146     3.4884290612281e-35          9.730901            4.8288
     787         160      7.707663088186e-37          9.466801            4.9081
     787         162     1.2832027616852e-80            8.2663               4.8
     788         139     3.8539515494282e-37           11.3362            4.8151
     788         167     2.1386712694753e-81            5.9089            4.9635
     788         169     2.1386712694753e-81            4.6784            4.7948
     789         170     3.6190981867803e-36             9.326            4.9638
     790         121     1.6168555160966e-36           10.2477            4.9615
     790         131     2.9429365036417e-35            9.5947            4.8902
     790         139     5.9407535263203e-83            4.1611            4.9863
     790         163     3.5930122579924e-37           10.7504            4.8757
     791         151     5.3895183869887e-37           11.0572            4.8312
     792         136     1.6502093128667e-84            7.5928            4.8184
     792         169     8.1748236212268e-37            10.627            4.9777
     792         179     9.9805896055346e-39           11.3451            4.9298
     793         177     1.7631810517829e-37            9.7286            4.7979
     794         155     1.6231313008058e-32           11.7496            4.8676
     794         157     9.1678295159263e-86             9.034            4.9759
     794         172     2.9386350863048e-38           11.3802            4.8821
     795         155     7.6398579299386e-87            4.0997            4.9012
     796         138     3.8199289649693e-87             4.007            4.9639
     796         155     5.4104376693525e-33           10.4254            4.8611
     797         132     3.8744290079826e-33            9.7486            4.9338
     797         134     3.8744290079826e-33            11.847            4.8808
     797         150      1.014488898217e-33            9.2487             4.889
     797         175     4.5086980577938e-34           10.6142             4.879
     798         108     6.7631450411935e-34           10.4332            4.9436
     798         109     6.7631450411935e-34           10.5779            4.7762
     798         110     6.7631450411935e-34           10.1978            4.8139
     798         112     6.7631450411935e-34           10.1609            4.8718
     798         113     6.7631450411935e-34          9.489201            4.8396
     799          10     3.1530208420738e-31           11.4736            4.8482
     799         141     7.9787179239841e-32            9.8818            4.9357
     799         166     1.1789904212868e-89            2.5793            4.9193
     799         172     1.1789904212868e-89            6.0073            4.8408
     800         145     1.6726775721398e-32           10.7371            4.7794
     800         160      1.964984035478e-90             5.299            4.8859
     801         151     6.5499467849268e-91            7.3494            4.9741
     801         152     6.5499467849268e-91            7.2608            4.9926
     802         128     7.3058589986271e-36          8.543301            4.7216
     802         130     3.6529294993135e-36            7.6876            4.6431
     802         166     1.2176431664378e-36           10.9198            4.6278
     802         168     1.2176431664378e-36            8.4994            4.6213
     802         178     9.2926531785546e-34           10.1817            4.7427
     803          11     2.1759389158541e-31            9.7146            4.6299
     803         117     3.6959228046754e-32           11.1707            4.6617
     803         144     4.2664135306448e-32           11.8643            4.6702
     803         151     1.5487755297591e-34            9.8071            4.7188
     803         154     1.5487755297591e-34           11.9104            4.7499
     803         166     9.0971483123983e-93             5.411            4.6806
     803         180     1.1037588489303e-33           10.4894            4.7625
     804         133     9.0971483123983e-93            9.5849            4.9312
     804         144     2.1504030490077e-33           11.7254            4.9384
     804         146     2.1504030490077e-33           11.9422             4.785
     804         153      5.162585099197e-35           11.9491            4.7602
     804         160     2.0092169523713e-32           11.5589            4.7671
     805         102     1.0266452235209e-33           11.1761            4.7662
     805         113     1.0266452235209e-33           11.4792            4.7627
     805         132     4.4225099236132e-33           11.7863            4.7846
     805         140     2.3702297392471e-33           11.3776            4.8735
     805         145     2.5269856423329e-94            4.9314            4.8657
     806         140     1.1143943444264e-32           11.0298            4.9691
     806         154     2.5783765993835e-32             9.746             4.816
     807         118     5.3960230357346e-33           10.4438            4.7712
     807         168     4.6976974013806e-40            9.8442            4.8426
     807         185     5.3960230357346e-33           11.0741            4.8514
     808         166     1.1699007603393e-96            5.6758            4.8154
