#Frame     o_angle_m1   o_angle_m2
     464       1.9766       7.0200
     465       3.1374       7.3472
     466       4.2737       4.9929
     467       3.7701       2.1511
     468       2.6893       2.7897
     469       5.7656       5.4130
     470       4.3634       5.8284
     471       3.2053       3.0222
     472       4.1371       2.5483
     473       5.2270       2.1402
     474       2.3159       1.5916
     475       2.9144       5.2685
     476       5.8449       6.7420
     477       3.6649       4.4176
     478       4.8874       0.9287
     479       3.3136       2.7520
     480       5.8388       2.6774
     481       4.2708       4.2539
     482       5.9950       0.7943
     483       5.1937       5.5946
     484       8.3005       3.8365
     485       4.5612       7.4794
     486       4.1745      11.3276
     487       3.9458       4.8642
     488       4.4130       4.7268
     489       2.6699       4.9405
     490       5.6236       7.2150
     491       0.9195       4.1093
     492       4.6975       7.7724
     493       1.4517       6.1445
     494       0.5936       5.1059
     495       3.7681       4.8862
     496       5.6669       6.4125
     497       5.9111       5.3808
     498       3.0495       5.4955
     499       6.3464       5.9792
     500       6.2510       2.3894
     501       5.9932       3.9040
     502       2.0295       1.5483
     503       9.2119       4.3709
     504       4.0341       6.1394
     505       0.9038       5.3788
     506       4.1251       7.7755
     507       1.7633       3.9971
     508       5.3580       6.6409
     509       2.9768       5.7021
     510       2.9870       6.5872
     511       3.6016       2.7990
     512       3.8231       5.7278
     513       2.6257       6.2399
     514       1.5581       6.7151
     515       3.3892       2.6211
     516       4.8209       5.7081
     517       1.3471       9.4514
     518       3.3864       2.8560
     519       0.3690       5.9236
     520       4.0743       4.0010
     521       0.3660       7.5583
     522       2.9989       5.6803
     523       3.2922       4.2037
     524       5.9098       5.1920
     525       3.1397       5.2631
     526       0.8628       4.3124
     527       3.9034       1.2405
     528       1.7917       3.0826
     529       2.9509       5.0086
     530       3.2199       6.2354
     531       2.7149       3.2753
     532       1.5964       3.5072
     533       3.0892       3.5580
     534       3.9549       0.6656
     535       2.7032       4.8938
     536       4.9980       3.0593
     537       4.4087       0.6187
     538       3.4424       4.5460
     539       1.3872       3.6566
     540       2.9618       8.2349
     541       2.4598       2.3924
     542       5.7259       6.6404
     543       2.1426       5.6372
     544       3.0361       7.4193
     545       4.2204       8.1445
     546       6.4129       5.0162
     547       2.2941       3.7314
     548       2.8388       7.2481
     549       3.2340       3.6653
     550       7.3247       4.3564
     551       3.6249       6.8017
     552       2.2471       3.7816
     553       6.3215       1.7765
     554       2.5512       6.2095
     555       2.2367       3.1710
     556       2.5128       9.9691
     557       5.1207       4.3256
     558       6.4428       5.4739
     559       9.6193       3.9759
     560       4.9230       4.4045
     561       4.6460       4.0455
     562       3.1792       6.3992
     563       1.8357       3.5571
     564       4.7094       6.3348
     565       4.0410       9.0856
     566       7.2402       7.6115
     567       2.2241       9.0552
     568       1.6575       9.2826
     569       2.5278       6.9542
     570       5.8709       8.3409
     571       4.2566       8.1226
     572       5.0225       4.7727
     573       5.8313       5.5972
     574       8.5655       5.5334
     575       0.7499       6.6086
     576       2.5297       5.4824
     577       1.1701       6.5241
     578       5.2109       6.6127
     579       3.1940       5.6475
     580       5.5696       4.8211
     581       0.9049       5.1866
     582       2.2508       7.2837
     583       3.4324       5.8445
     584       3.8466       3.8870
     585       6.4551       1.0674
     586       7.7961       3.0221
     587       3.0271       7.1513
     588       1.4837       5.2728
     589       6.3468       4.3495
     590       4.8019       7.7668
     591       0.9197       6.1335
     592       5.5033       5.0240
     593       5.6333       3.6338
     594       4.0386       7.8904
     595       3.1391       6.3410
     596       3.7959       3.9057
     597       0.8094       5.4177
     598       2.1596       6.4911
     599       3.4833       2.7137
     600       2.7220       2.7557
     601       5.4559       2.0343
     602       2.6224       0.4542
     603       4.4372       7.2526
     604       2.7224       6.1012
     605       5.5558       3.6022
     606       2.8082       3.9339
     607       1.9265       1.7096
     608       0.8371       4.6665
     609       3.2077       6.3065
     610       2.3678       4.3905
     611       2.3489       0.9678
     612       3.2995       4.4415
     613       5.9245       7.2346
     614       6.8056       6.7273
     615       4.6520       2.6657
     616       3.7672       5.8327
     617       2.1196       4.0121
     618       3.2267       4.9031
     619       4.5629       4.5789
     620       7.3660       2.2348
     621       6.2145       4.7914
     622       2.4615       3.5901
     623       3.3862       6.5913
     624       2.7526       6.1989
     625       4.5892       4.9534
     626       1.7758       1.8037
     627       3.9629       2.4229
     628       1.0651       2.6624
     629       4.0694       2.7956
     630       4.2841       3.1183
     631       3.6031       8.1912
     632       4.5088      10.1172
     633       7.4423       7.6100
     634       3.3106       2.5089
     635       4.4656       5.3490
     636       3.4784       3.9866
     637       4.0446       3.2883
     638       4.2462       1.6215
     639       2.7110       5.8934
     640       4.5265       4.6364
     641       3.1771       5.4697
     642       3.4502       2.5421
     643       2.9776       2.0932
     644       7.1487       3.4487
     645       3.6563       3.6858
     646       2.7405       5.7326
     647       4.5398       4.3959
     648       2.6214       3.7540
     649       3.8523       3.7984
     650       4.8970       3.5275
     651       3.7239       1.6777
     652       4.4216       1.7618
     653       5.8500       2.2600
     654       5.4263       6.3001
     655       3.5866       7.8907
     656       6.5904       3.5566
     657       0.5312       5.0985
     658       5.1120       3.9648
