#Frame     o_angle_m1   o_angle_m2
       1      38.4814      44.5355
       2      37.3279      43.4321
       3      38.6763      42.9406
       4      39.5808      42.9575
       5      38.8619      41.6924
       6      41.3044      44.3990
       7      40.7315      42.2465
       8      42.0092      42.9158
       9      39.5281      43.1085
      10      42.5716      41.0012
      11      39.8662      42.4575
      12      38.9547      44.2001
      13      39.4417      41.4734
      14      39.0784      40.4942
      15      38.4586      41.0508
      16      38.7997      42.3139
      17      38.7728      39.8202
      18      40.1100      42.6334
      19      39.7034      41.6344
      20      40.5622      42.2032
      21      41.3284      40.0350
      22      39.9494      40.6002
      23      38.7632      40.4000
      24      39.7996      39.8686
      25      41.9635      43.0527
      26      38.9021      40.5768
      27      40.2707      38.9963
      28      40.1705      41.0887
      29      41.3727      41.5354
      30      42.9162      43.1362
      31      41.1220      41.2338
      32      40.4884      44.2818
      33      42.7076      43.8462
      34      41.7480      41.9692
      35      41.1206      39.9216
      36      42.0857      40.2366
      37      40.0980      40.2457
      38      41.5092      39.6364
      39      42.6416      40.6048
      40      40.4753      40.2669
      41      41.9383      41.9912
      42      41.3455      40.7670
      43      39.0947      39.2085
      44      40.3124      42.0220
      45      39.1546      41.0137
      46      39.6149      40.4702
      47      40.3771      40.6896
      48      42.6012      42.3366
      49      42.4293      42.9934
      50      42.3490      42.1743
      51      39.9225      39.6410
      52      41.0829      42.5631
      53      40.1594      42.4511
      54      39.9357      42.7298
      55      37.4884      40.9762
      56      40.6328      43.6672
      57      39.3650      44.3335
      58      42.3480      43.8055
      59      40.3349      41.8598
      60      40.7628      41.1698
      61      39.7093      40.2082
      62      42.2457      43.4739
      63      39.9347      40.6875
      64      38.2547      41.4949
      65      38.1503      39.5158
      66      42.7655      41.3593
      67      42.3881      42.1548
      68      41.9116      42.1496
      69      38.5629      41.6099
      70      40.2990      41.3769
      71      39.8423      41.9377
      72      40.7494      42.6687
      73      42.8583      45.9326
      74      40.4002      41.8255
      75      39.9559      39.5348
      76      39.0208      39.9942
      77      42.9776      43.0830
      78      40.7239      43.8369
      79      37.5599      41.4868
      80      39.9404      41.7549
      81      37.3457      40.4669
      82      39.0014      41.7307
      83      36.4832      41.1639
      84      41.1609      42.0536
      85      38.2725      43.9448
      86      37.3015      42.4047
      87      40.9547      44.2872
      88      36.9349      43.8115
      89      40.1236      44.8767
      90      39.5186      42.7882
      91      39.0349      43.2295
      92      38.3406      42.4456
      93      36.6729      41.9885
      94      37.9048      42.1019
      95      41.6590      43.2335
      96      40.0047      42.9621
      97      38.0451      43.0198
      98      40.6021      42.6005
      99      39.1891      42.8080
     100      39.2210      42.9187
     101      38.7637      41.5014
     102      36.6990      40.4374
     103      37.4456      40.8002
     104      40.3146      41.9546
     105      39.4680      41.1281
     106      38.9793      39.8812
     107      39.5559      42.2649
     108      39.7564      42.5669
     109      37.8660      40.2535
     110      38.6599      39.9107
     111      40.9195      41.7535
     112      38.8922      42.6563
     113      39.5165      42.5366
     114      38.7131      40.6427
     115      39.5733      40.3235
     116      41.0880      41.4887
     117      39.7802      39.3226
     118      39.5816      41.3030
     119      40.6380      41.3060
     120      42.2392      42.1959
     121      39.3624      41.5332
     122      38.7731      41.7406
     123      36.8945      40.2632
     124      40.6306      44.7251
     125      39.2878      40.6631
     126      40.2945      40.0566
     127      40.7499      41.1867
     128      40.9493      41.6460
     129      40.7045      40.5577
     130      40.7524      41.1732
     131      41.6033      42.1307
     132      37.6592      39.6093
     133      40.5987      38.0908
     134      38.9053      40.5929
     135      42.0906      38.9905
     136      39.9681      40.2724
     137      40.5282      41.1871
     138      42.2976      40.7981
     139      40.5383      41.8762
     140      39.5007      41.5620
     141      39.9432      42.9211
     142      39.0998      39.9964
     143      38.8136      42.2650
     144      37.7799      41.8347
     145      38.6603      43.4625
     146      40.0809      42.6008
     147      39.4743      41.6776
     148      39.1366      42.7048
     149      39.4807      44.3198
     150      36.0476      41.9161
     151      39.3479      44.2534
     152      38.2363      42.7023
     153      39.1627      42.0251
     154      38.0881      40.8622
     155      35.2785      40.6096
     156      35.9727      41.9608
     157      39.8114      44.6239
     158      37.3195      44.0790
     159      38.6422      43.3731
     160      39.5512      43.1054
     161      40.2759      41.4886
     162      39.3549      41.6568
     163      40.9354      41.6975
     164      41.0007      41.2720
     165      38.5317      41.7237
     166      39.9716      40.0916
     167      39.7436      41.6783
     168      37.7640      42.7620
     169      40.1756      43.0456
     170      38.1586      42.5517
     171      39.4392      41.5735
     172      38.6740      41.9174
     173      40.1822      41.8242
     174      38.6545      40.9788
     175      38.7680      41.7887
     176      37.3085      41.1681
     177      38.6606      40.7991
     178      40.0501      43.1356
     179      39.9962      43.2663
     180      42.3562      44.0541
     181      42.7523      45.4927
     182      40.1639      44.1452
     183      39.8168      45.1721
     184      40.3822      43.1761
     185      41.0280      41.5831
     186      41.1855      41.3971
     187      41.1649      41.1879
     188      39.0378      43.6790
     189      40.4103      43.8617
     190      42.2943      43.4184
     191      39.1250      42.2283
     192      41.1401      42.7573
     193      41.0149      40.6867
     194      39.7554      41.4886
     195      40.8979      41.1517
     196      41.6238      42.2733
     197      43.0383      40.9995
     198      42.0945      41.6365
     199      39.7116      40.9132
     200      39.5892      41.1543
     201      41.1018      39.8413
     202      40.8735      42.0503
     203      41.1873      42.0752
     204      40.3111      40.3954
     205      38.8670      37.0801
     206      40.4745      41.3413
     207      40.4056      43.4318
     208      39.1359      40.6664
     209      39.2371      41.0549
     210      39.3286      41.5863
     211      37.2071      39.4843
     212      37.4573      41.8554
     213      39.1670      41.4711
     214      39.1958      39.2246
     215      36.1174      38.8237
     216      37.8740      41.7292
     217      36.8785      41.5550
     218      36.1209      38.6659
     219      39.2595      39.7742
     220      37.5528      40.7554
     221      36.9968      39.9303
     222      37.5136      38.4885
     223      38.7080      41.8141
     224      39.1018      40.1762
     225      37.9065      40.6980
     226      35.7503      39.2270
     227      36.3148      41.8318
     228      36.8941      40.5221
     229      35.2443      39.7810
     230      36.8517      41.4035
     231      36.8359      40.7246
     232      37.2768      42.4247
     233      38.7589      41.1154
     234      38.9077      40.8219
     235      35.9735      38.4680
     236      36.2563      40.5387
     237      38.6903      42.9724
     238      35.9238      41.6262
     239      38.2368      39.6445
     240      36.3073      39.1536
     241      36.9611      41.2210
     242      37.1839      41.3864
     243      38.9626      41.6233
     244      39.4038      40.3012
     245      39.3077      42.4904
     246      39.1555      43.3445
     247      37.8489      42.6254
     248      38.8008      42.8818
     249      38.4605      41.6674
     250      39.4574      40.5920
     251      40.5071      40.0098
     252      37.0871      39.8813
     253      39.2028      42.0264
     254      40.7305      41.4396
     255      38.0484      40.8440
     256      38.0947      38.5258
     257      38.6108      39.5571
     258      39.6170      42.6464
     259      39.3952      40.0145
     260      39.8721      39.2480
     261      36.7133      38.7412
     262      36.4255      40.6825
     263      38.0386      39.4431
     264      37.4623      36.2759
     265      38.0532      38.3087
     266      37.4410      39.4636
     267      38.8983      35.4253
     268      39.9524      34.7573
     269      38.9771      36.3590
     270      39.0286      40.5702
     271      38.2168      38.8012
     272      40.8126      40.8580
     273      38.6736      38.2761
     274      39.7328      39.9560
     275      38.7419      39.8014
     276      38.3160      39.1044
     277      38.4870      40.5963
     278      38.6161      41.0852
     279      38.5138      38.8492
     280      38.6591      38.6004
     281      39.3179      40.1113
     282      37.9999      37.9265
     283      38.8956      39.3466
     284      39.1000      41.3256
     285      39.1903      40.4329
     286      39.1844      41.6529
     287      37.0426      41.7404
     288      38.1402      42.5253
     289      36.3469      40.6930
     290      36.9745      39.7658
     291      36.2879      38.3935
     292      37.0306      40.3205
     293      37.4819      42.0114
     294      36.0185      39.8654
     295      38.2332      39.2763
     296      38.4262      40.2176
     297      34.6553      37.7098
     298      38.0429      38.8395
     299      37.2753      39.1206
     300      37.3061      37.2168
     301      38.0274      43.1351
     302      37.5153      42.5572
     303      38.3002      44.3478
     304      38.8590      41.3175
     305      38.7745      41.7368
     306      36.3213      38.3077
     307      35.8482      38.4626
     308      37.3023      39.5063
     309      38.0037      40.3761
     310      37.5301      40.0964
     311      36.9760      39.1261
     312      40.7748      43.0277
     313      37.6791      41.0275
     314      39.3969      44.2025
     315      39.1483      40.4419
     316      36.8479      39.5606
     317      40.0433      45.2678
     318      40.7368      42.9083
     319      40.8107      45.9542
     320      42.2451      43.9684
     321      40.3511      42.1221
     322      39.6899      40.9668
     323      38.6178      41.1075
     324      35.5305      40.1466
     325      37.4545      43.0683
     326      40.7139      43.4423
     327      39.1579      42.0623
     328      39.4191      41.4903
     329      39.5676      42.2442
     330      40.3320      43.1830
     331      36.1094      38.7243
     332      38.1360      42.0953
     333      39.2392      40.5572
     334      38.7420      41.0659
     335      39.9917      43.1964
     336      39.1815      43.8293
     337      39.7541      44.6614
     338      38.0112      42.0921
     339      36.9534      42.2867
     340      43.1446      44.5915
     341      39.7033      42.2352
     342      41.5407      44.5103
     343      39.1665      44.9608
     344      38.3479      43.4914
     345      39.2561      44.1187
     346      37.9525      43.5204
     347      37.7603      42.0447
     348      40.3129      40.4020
     349      38.4738      38.9883
     350      38.3416      40.0233
