Using WEST data from '/ix/lchong/dty7/d1d2/2kod/o_angle/2d_min_1_2_ss_v00/west.h5'
     740           2     3.9783492841354e-85           11.5388           13.4316
     740           5     8.4871451394889e-84            14.039           13.9051
     742           6     1.0608931424361e-84           14.6707           13.1292
     743           1     2.6522328560903e-85           13.9128           14.6645
     743          70     1.9425533613942e-88           14.0342           14.4055
     743          72     2.6522328560903e-85           14.9501           14.7046
     744           1     1.0109911049745e-85           13.6516           14.2162
     746           4     2.4864683025846e-85           14.0693           13.2588
     746           5     2.6522328560903e-85           14.2889            13.856
     748           0     1.2661670729199e-86           11.6578           14.6875
     748           1     6.3308353645994e-87            7.4633           14.1329
     748           4     1.3261164280451e-85           13.5496           11.7212
     748          76     3.3152910701128e-86           12.1612            12.321
     749           2     1.5827088411499e-87           13.4338           14.5818
     749           6     6.6305821402257e-86           13.7201            12.955
     749          71     3.1654176822997e-87           10.9539           14.3092
     751          73     1.6576455350564e-86           14.3935           12.5665
     751          74     1.6576455350564e-86           13.1364            11.661
     754          81      9.079582095857e-87           13.4732           14.1921
     757           6     1.6576455350564e-86           13.3013           11.2407
     757          81     2.8373694049553e-88           12.6444           13.6729
     757          82     2.8373694049553e-88           13.7964           12.7845
     758           5     9.4231754372642e-87           13.6331           13.4048
     759           0     1.4186847024777e-88           14.9781           14.3157
     759           3     1.4186847024777e-88           12.3003           13.2225
     759           5     1.1349477619821e-87           14.0013           13.4394
     759           7     4.7115877186321e-87            14.339           13.2128
     759          86     5.1801422970513e-88           14.9027           14.8337
     760           4     2.3557938593161e-87           14.6178           12.8649
     760           6      1.177896929658e-87            14.492            9.9414
     762           3     1.4723711620725e-88           14.7496              9.65
     766           4     4.9079038735751e-89           13.4785           12.4667
     767           7     7.3618558103627e-89           14.8721           13.5861
     767          74     2.4539519367876e-89           14.6655           12.2932
     815           5    1.7436377225888e-102           13.7003           12.8574
     827          65    5.6759040448855e-106           13.7264           14.9242
     833           0    1.7737200140267e-107            12.679           14.2925
     835           6    4.4343000350668e-108           13.5517           14.2671
     836          72    2.7714375219168e-109           14.3449           11.9557
     837          67    6.9285938047919e-110           14.1071           14.9227
     838           7    2.7714375219168e-109           14.3076           14.4248
     840          55    4.3303711279949e-110           14.4601           11.7147
     843          64    6.7662048874921e-112            14.666           14.7735
     845           4    3.6086426066624e-111           13.9678           12.8724
     845          62    6.7662048874921e-112            14.595           13.2598
     854           0     1.7599609026188e-89           12.1871           12.9418
     855           3     3.0859588429481e-89           10.7523           14.0588
     859          15     6.0147065664556e-91           11.5799           13.9939
     859          62    1.0669751245078e-115           13.9627           13.4411
     860           4    1.0669751245078e-115           13.7518           11.9693
     861           4    2.6962959692455e-115           14.8667           10.3465
     861           5    4.8302462182611e-115           14.6158           12.2309
     862          48    6.7407399231139e-116           13.9032           10.0968
     863           4    2.0222219769342e-115           14.7122           13.3981
     863           7    1.3481479846228e-115            14.082           14.6316
     866           5    1.6851849807785e-116            14.333           14.7594
     867          58    4.2129624519462e-117           13.4956           14.0591
     868          59    1.0532406129865e-117           12.7111           12.6446
     870          68    2.6331015324664e-118           14.3108           11.4188
     870          69    2.6331015324664e-118           14.2804           11.4043
     870          70    2.6331015324664e-118           12.7842           11.4902
     870          71    2.6331015324664e-118           14.5037           14.2612
     871           3     7.0484842575652e-93           13.6947           14.4135
     872           5    2.6331015324664e-118           14.6187           14.5221
     872          57     1.7621210643913e-93            13.461            13.283
     872          63    1.3165507662332e-118           13.8855           13.3177
     876          60    5.1427764305983e-121           14.8742           14.8898
     876          61    5.1427764305983e-121           13.2251           13.3544
     878           0     3.5242421287826e-93           11.1647           14.1745
     880           2     8.8106053219564e-94            8.9152           11.7797
     880           4    4.3885025541106e-119           14.9115           14.8749
     880           6    3.4285176203989e-119            12.159            10.735
     881           5    1.7142588101994e-119           14.3957           12.2394
     881           7    1.7142588101994e-119           14.8346            14.512
     882           1     2.2026513304891e-94           10.9259           14.8915
     882           4    8.2766558179942e-120           13.5487           13.0325
     882           5    8.2766558179942e-120            14.621           12.8616
     882          60     2.2026513304891e-94           13.2017            14.117
     884           4    1.0714117563747e-120           14.8256            10.121
     884          66    6.8972131816618e-121           14.7603           13.4756
     884          67    6.8972131816618e-121           14.8335           13.9613
     888           2     2.0649856223335e-95            9.3512           13.5864
     889           4    6.2499019121855e-121           14.8888           12.4491
     890          67    1.9858784312491e-121           14.7285           12.1975
     891           4    1.9858784312491e-121           14.6055           10.6185
     891           5    3.5713725212489e-121           14.3984           12.6739
     894           4    6.6195947708304e-122           14.7289            14.592
     894           5    1.3239189541661e-121           13.7386           11.9457
     895           6    4.9646960781228e-122           14.4847           13.0588
     897          60    5.2115212826858e-123           14.4026           14.1735
     900           6    3.4743475217906e-123            14.984           10.7938
     901           5    8.6858688044764e-124           14.5033           11.9301
     901           6    8.6858688044764e-124           14.9465           11.6967
     902           6    2.1714672011191e-124           12.2565           10.8866
     902           7    2.1714672011191e-124           14.4002           14.9394
     903           6    5.4286680027977e-125           14.3407           13.8357
     905           4    2.7143340013989e-125           14.8208           13.3532
     906          55    3.3929175017486e-126           14.3939           12.9555
     908          57    8.4822937543715e-127           12.7821           12.7061
     909           3    1.5754590014141e-100            8.3579           14.6076
     909           7    8.4822937543715e-127           14.0316             13.72
     909          55    2.1205734385929e-127           14.2647           14.4533
     917           7    6.6267919956027e-129           14.5095            13.493
     917          73    6.6267919956027e-129           13.2083           11.2024
     918          75    1.6566979989007e-129           13.3523           13.2592
     919          67    1.6566979989007e-129           14.1951           13.3917
     928          60    5.1771812465646e-131           14.1441           13.1511
     929           7    1.3805816657506e-130           14.9349           13.7929
     929          12    2.4160179150635e-130             14.33            13.928
     930           8     8.628635410941e-131           13.5077           12.9598
     930          58    3.2357382791029e-132           13.8738            14.719
     930          59    3.2357382791029e-132           14.7433            14.607
     931          10    2.5885906232823e-131            14.033           14.1667
     931          63    1.2942953116412e-131           14.9928           13.7733
     932           5    4.6019388858352e-131           14.0158           12.4768
     932          12    2.5885906232823e-131           14.6753           13.0672
     932          14     2.265016795372e-131           14.4591           14.7851
     932          15    1.2942953116412e-131           14.8054           13.6503
     934           4     1.067793632104e-130           13.4416           14.6161
     934          58    1.7257270821882e-131           14.0474           14.2484
     934          59    1.7257270821882e-131           14.7103            13.184
     935           4    2.8582354798742e-131           12.3594           13.7982
     948           5    2.9960539621323e-133           14.5819           10.5602
     949          65    3.2769340210822e-134           14.7646           11.2431
     951           7    1.0533002210621e-133           13.5586            9.6696
     952          53    1.0591518889569e-133           14.9915           13.0196
     953          59    1.2800523519852e-136           14.8481           14.6511
     955           7    2.6332505526553e-134           14.8668           14.7353
     967           4    6.4180402648149e-136           14.8735           13.1684
     970          65    5.0140939568866e-137           13.6993           11.9257
     971           4    1.2709969221096e-136           14.5611           11.4413
     972           6    1.2709969221096e-136           14.7831           11.2701
     973           6    1.2709969221096e-136           14.9583           12.3106
     974          61     1.588746152637e-137           14.6929           13.5908
     975           6    8.8620315889913e-137           13.8873           12.3305
     975          59     1.588746152637e-137            14.058           12.6598
     977           6    4.1455701441415e-137           13.6318           12.9379
     977          56    2.3350500386834e-111           11.8691           14.7261
     978          13    9.8467017655459e-138           14.9956             13.75
     978          60    1.7873394217166e-137           14.0173           13.5454
     978          61    1.7873394217166e-137           14.5288           13.1184
     979           4    4.8324362142709e-137           14.4665           10.3907
     981           6    3.5746788434332e-137           14.8665           14.2415
     981          63      3.53054700586e-138           14.1962           13.0198
     982           7      3.53054700586e-138           14.5001           14.4131
     985           5      3.53054700586e-138           14.6448           13.0267
     985          65    1.3791199241641e-140           13.1406           11.8377
     986          64      8.82636751465e-139           14.0235           14.3926
     988           5      1.76527350293e-138           14.1025           14.1682
     990          62    9.1941328277604e-140           14.8302           14.7367
     991          70    2.2985332069401e-140           14.8601           11.6678
     991          71    2.2985332069401e-140           12.6427           13.5126
     992           4    3.9994477800758e-139           13.8363            9.6359
     992           5    4.5970664138802e-139           14.2946           12.6809
     993           0    1.4365832543376e-141           14.6955           14.7183
     993           2    1.4365832543376e-141           14.6925           14.3982
     993           3    1.4365832543376e-141           13.7139           12.0574
     997           4    2.0600603867201e-139            14.139           11.9509
     997          73    4.9993097250947e-140           14.0677           13.0016
     997          74    4.9993097250947e-140           12.3299           12.9494
     998           3    1.7397478511061e-119           13.9528            14.594
    1002           6    6.7048034073536e-140            14.901           11.7791
    1002          18    4.8821384034128e-143           12.1275           11.5526
    1002          19    4.8821384034128e-143           14.9777           10.2726
    1003           0    4.2637342056472e-141           14.4098           13.3198
    1003           1    4.2149128216131e-141           12.7611            9.2676
    1003           3    4.2149128216131e-141           14.7846           12.7984
    1004           4    3.4109873645177e-140           12.9045           12.3715
    1004           7    4.2637342056472e-141           12.9516           12.2803
    1007           5    4.9993097250947e-140           14.6723            14.129
    1007          68    4.5305933622554e-122            9.0008           14.5697
    1007          70    4.5305933622554e-122           11.9581           13.9927
    1007          71    4.5305933622554e-122           11.6618            14.489
    1010           6    2.8121117203658e-140           14.8732           12.2173
    1010          65    1.0545418951372e-140           14.9803           11.2426
    1012           0    5.2856922559646e-122           13.0738           12.9661
    1012           2    5.2856922559646e-122           11.6844           13.8332
    1013           7    3.2026827926388e-140           14.7571           10.0929
    1016           3    2.2888935215561e-122           12.5761           12.7528
    1023          73    6.1450105282327e-125           12.3941           14.6191
    1024           0    3.7754944685462e-123           11.0304           14.4449
    1025           1    1.3109355793563e-123           10.6141           14.9139
    1026           0    1.3109355793563e-123            7.8519           14.8469
    1028           2    1.2930638404034e-123           10.5952           14.7783
    1029           7    1.5818136373246e-140           13.8373           13.0242
    1030           0    3.2773389483908e-124           10.2375           14.9057
    1031           4    3.4327535648996e-142           13.3553            9.9759
    1032           4    5.2795776315452e-141           14.0772           13.0791
    1035           1    1.0935214929398e-124           10.9723           14.8865
    1036           3    3.6415502307138e-125           10.7092           14.9864
    1037           1    7.2831004614276e-125           10.3882           14.8268
    1037           6    7.0060355603418e-141           14.3313            8.7623
    1037          68    1.3655600927898e-125           11.5272           13.3798
    1040           3    2.7311275110031e-125            8.6432           13.7816
    1041          71    7.3305338591746e-145           13.1376           12.3112
    1042          73    1.8326334647937e-145           14.6105           11.3526
    1043           5    1.7575707081385e-141           14.4655            9.8564
    1043           7    2.6363560622077e-141           14.7943            8.9648
    1051           6    5.8585690271283e-142            14.866           11.6093
    1051          68    4.5637316063026e-127           13.4897           14.9914
    1051          75    1.8114742338153e-142            14.868           13.9263
    1052          67    4.5286855845383e-143           14.0213           14.5049
    1053           5    5.8585690271283e-142           13.7721           12.7963
    1054           0    1.0668461116869e-126            9.0836           13.9005
    1054           2    1.0668461116869e-126           12.1577           14.8102
    1055           1    4.5637316063026e-127           14.9493           13.1109
    1056           0    4.5637316063026e-127           11.2373           13.8253
    1056          13    2.2819318016127e-143           14.5563           12.3063
    1056          74    2.2819318016127e-143           14.8003           11.1256
    1056          78    2.2819318016127e-143           14.5629           14.7694
    1057           1    4.5637316063026e-127           10.1198           13.6805
    1057          81    5.7048295040317e-144           14.6679           14.2881
    1058          15    2.8173763409777e-143           12.4634            14.472
    1064           1    2.3800843205665e-128            9.1086           14.8498
    1065           4    2.3457161143775e-143           14.7157           13.8405
    1065           7    3.3291234119254e-143           14.9415           13.7142
    1067           5    1.3192438410291e-143           14.4485           13.5735
    1067           7    2.3457161143775e-143           14.7648           11.7742
    1068           4    6.5962192051457e-144            14.495           14.6101
    1068           5    6.5962192051457e-144           14.6771            11.095
    1075           5    1.6490548012864e-144           14.9935           12.3131
    1075           7    1.6490548012864e-144           12.6445            14.218
    1076           3    2.9960990880115e-129          9.108601           12.3767
    1077           5    1.0993698675243e-144           14.4596           13.8511
    1078           2    1.1507066198622e-129            10.084           12.7468
    1078           7    8.2452740064322e-145           14.6928             9.963
    1079           2    5.7535330993109e-130           10.4343           14.8136
    1082          70     9.069191627827e-132           11.3686           11.9406
    1083           5    5.4968493376214e-145           14.3194           12.0851
    1083          68    2.2672979069568e-132            13.038           14.9021
    1083          72    2.7484246688107e-145           14.3234           12.9127
    1084           3    2.2672979069568e-132           13.5376           12.7081
    1084           7    5.4968493376214e-145           13.8888           10.9174
    1084          75    6.8710616720268e-146           13.9672           11.5455
    1085          74    2.1575749122416e-130            9.7508           13.2034
    1085          75    2.1575749122416e-130           14.2819           14.2995
    1086           0    3.8975670715847e-130            5.9548           14.9346
    1086           5    3.7790839196147e-145           14.1904           14.3468
    1086           7    1.3742123344054e-145           14.5132           13.7397
    1090          69     1.348484320151e-131            12.228           14.7612
    1095           0    1.9297567101752e-130           14.8708           14.0531
    1100           5    9.6624304762877e-146           13.8379           11.8944
    1102           1     4.843786244549e-131           11.3614           14.2649
    1105          63    2.7622920458832e-147           13.3537           13.6984
    1106           7    8.2868761376495e-147           14.4156           14.2715
    1107           4    5.0101491358529e-146           14.9131            9.9938
    1109          65    1.9794562434062e-147           14.1663            14.528
    1109          66    1.9794562434062e-147           14.6993           13.1127
    1110           1    1.6145954148497e-131           12.9298           14.8453
    1110          59    4.0364885371242e-132            9.8687           13.5595
    1112           0    9.4184732532898e-132            6.2739           14.8615
    1112           3    8.0729770742484e-132            9.4469           14.7469
    1116           1    5.0456106714052e-133           10.2062           14.7794
    1124           0    3.3637404476035e-133           12.1749            14.861
    1127           2    2.3125715577274e-133           12.5808           14.8761
    1128           2    8.4093511190087e-134          9.487101           14.9548
    1144           3    4.7318148123689e-148           14.8111           12.2197
    1153           7    1.7653473803601e-148           12.9192           13.9075
    1155           0    8.2683367206373e-148            13.853           10.7275
    1191          68    2.4260921604436e-149           14.5392           12.6308
    1199          58    3.7019228522394e-154           13.9829           14.1952
    1212           4    4.4130359318726e-161           14.9533           12.6286
    1218          79    1.7238421608877e-163           13.7199           12.2429
    1234           7    4.2812083186898e-172           14.9679           14.0977
    1245          70    4.0828784167193e-178            13.928           14.7438
    1274          68    6.9140818641403e-174           14.3029           14.9717
    1274          70    6.9140818641403e-174           13.6596           14.5011
    1287           3    2.3788455182773e-174           14.7333           14.9333
    1299          53    1.6062213882101e-178           14.5826           14.5462
    1300          56    4.0155534705253e-179           14.0717           14.9253
    1310           3    1.3050548779207e-178           14.4844           14.9474
    1321          57    4.2365761777194e-180           14.1417           14.9521
    1325           4    2.8243841184796e-180           14.7977           14.4758
    1329          64    6.2448701507379e-182           13.5785           13.8053
    1339           3    1.3904066867439e-182           13.2302           14.6304
    1350           1    1.9977107568159e-185           14.0197           12.9209
    1352           0    4.9942768920398e-186           13.6894           13.0161
    1352           1    4.9942768920398e-186           14.5668           14.3196
    1352           3    4.9942768920398e-186           11.1605           12.0844
    1353          15     1.8784631945266e-71           14.1936           14.7769
    1353          56    3.1214230575249e-187           13.9073           13.2788
    1354           1    3.1214230575249e-187           12.4483           14.3704
    1355           6    1.5607115287624e-187            14.965           14.1846
    1356           6    7.8035576438122e-188           14.9146           14.4734
    1357           6    1.9508894109531e-188           14.8199            13.443
    1357           7    1.9508894109531e-188           13.7039           13.9875
    1364           0    1.5241323523071e-190           12.3772           13.3037
    1364           2    2.2226930137811e-190           13.5673           13.8502
    1367          63    1.4884105002999e-192           14.2385           11.4025
    1367          64    3.9690946674663e-192           14.0989           14.9037
    1367          65    3.9690946674663e-192           12.1814           14.2622
    1368          71    2.9768210005997e-192            13.837           14.9659
    1369           2    1.1907284002399e-191           13.6383           13.9397
    1369           3    2.2822294337931e-191           14.5859           14.3151
    1370           5    2.9768210005997e-192           13.9498           14.9483
    1371           3    6.6978472513494e-192           12.4202           13.3168
    1371          12    1.5380241836432e-191           14.4473           12.9731
    1371          70    2.1705986462707e-193           14.6741           14.2394
    1372           9    1.5194190523895e-191           14.6597            14.844
    1373           1    3.1964649112343e-192           14.2463           14.6051
    1373           3    1.9018578614943e-192           14.9776           13.6757
    1373          68    1.3566241539192e-194           14.3133           14.2305
    1374          64    2.0155558858227e-193           14.2097             13.72
    1375           0    1.9289903445727e-192           14.0009           14.9635
    1375          70    5.0388897145569e-194           14.9514           14.5404
    1376           2    2.5194448572784e-193           13.4658           14.8475
    1376           6    4.0311117716455e-193           13.8563           14.1196
    1376          64    5.1236787241768e-194           12.7157           14.1919
    1377           0    1.3437039238818e-193           14.7464           14.5008
    1377           2    2.3684396687172e-193           12.7882           13.7401
    1378           7     6.404598405221e-195           14.1588           14.3691
    1379           3    1.1842198343586e-193           12.6686           14.9636
    1379          13    1.2809196810442e-194           12.3484           14.9985
    1379          15     6.404598405221e-195             13.96           14.4106
    1380           1    5.0388897145569e-194            14.714           13.7813
    1380          73    4.0028740032631e-196           14.9221            14.643
    1381           0    1.2597224286392e-194            14.403           14.6648
    1381           1    1.2597224286392e-194           14.8143           14.5934
    1381           2    1.2597224286392e-194           14.0788           14.7514
    1381           5    3.2797280551454e-194           13.4899           14.2753
    1381          74    2.0995373810654e-195           13.3531            14.946
    1382           3    1.2597224286392e-194           13.8456           14.4874
    1382          75    5.2488434526634e-196           14.3214           14.2638
    1384           0    9.9005415892503e-195           13.1972           14.9946
    1384           6    6.5610543158293e-197           14.1298           13.9748
    1384          65     3.149306071598e-195           14.1129           13.2908
    1384          66     3.149306071598e-195            14.317           14.2914
    1384          68    3.2805271579146e-197           14.5137           14.5744
    1385           3    2.0995373810654e-195           12.7529           14.1455
    1385           4    7.8732651789951e-196           13.8442           14.5004
    1386           0    1.3996915873769e-195           13.9815           13.8905
    1386           5    2.0503294736966e-198           13.9487           14.2094
    1386           6    2.0503294736966e-198           14.3142           14.6765
    1386          70    1.9683162947488e-196            14.032           13.8476
    1386          71    1.9683162947488e-196           12.7821           14.3236
    1386          72    1.9683162947488e-196           14.2898              14.6
    1386          74    1.9683162947488e-196           14.8011           14.5406
    1387           1    5.2693467474004e-196           14.6873           14.1014
    1387           7    9.8415814737439e-197           11.8188           14.7476
    1387          68    4.9207907368719e-197             14.61             13.06
    1388           2    5.2488434526634e-196           13.9158           14.9406
    1389           2    1.3122108631659e-196           13.6885           13.7433
    1389           3    7.3811861053079e-197           13.5741           12.6023
    1389           5    3.4992289684423e-196           14.5401           13.1365
    1389          67    3.2805271579146e-197           14.7787           14.5226
    1389          68    1.4365120875087e-196           13.7492           14.2689
    1389          69    1.4365120875087e-196           14.9506           14.4888
    1389          70    1.4365120875087e-196           12.1348           14.4773
    1390           0    8.7480724211057e-197           13.5735           13.5923
    1390          10    1.1664096561474e-196            14.513            13.253
    1390          52    3.5912802187718e-197           13.7107           14.3687
    1390          54    3.5912802187718e-197           14.4377           13.0108
    1390          56    8.7480724211057e-197           14.8228           14.1504
    1391           5    4.3740362105528e-197           13.3354           14.4901
    1391          71    2.1870181052764e-197           12.7109           11.8041
    1392           0    8.7480724211057e-197           13.4144           14.6565
    1392          13    4.3740362105528e-197            14.847           13.8195
    1392          15    6.5610543158293e-197           13.7888           14.6802
    1393          65    3.2805271579146e-197           14.7865           14.5231
    1394           0    3.2805271579146e-197            13.601           13.6829
    1394           3    3.2805271579146e-197            14.267           14.7537
    1394           4    7.2900603509214e-198           14.6683           14.5099
    1394          75    2.9160241403686e-197           14.7487           14.7581
    1395           2    6.5610543158293e-197            13.313           14.8913
    1395          69    7.2900603509214e-198           14.5081           14.8589
    1395          70    7.2900603509214e-198           12.6037           13.5451
    1395          72    2.0503294736966e-198           14.6581           13.3257
    1396           7     3.872844561427e-198           14.3606           13.8929
    1396          70    1.8225150877303e-198           14.7718           14.4628
    1397          68    9.6821114035675e-199           13.7825           12.5832
    1397          69    9.6821114035675e-199           13.0885           12.8603
    1398           1    1.1527665012101e-197           13.9667           13.8452
    1398          77    1.0594011652949e-198           14.8856           12.7659
    1399          66    6.0513196272297e-200           14.8619            14.859
    1400           1     9.340389824618e-198           13.4401           13.8769
    1401           1    1.0138061528258e-198           14.4037           12.1364
    1402           6    2.5345153820645e-199           12.4527            13.834
    1403          66    1.0345714504833e-201           14.6669           14.8584
    1404           4    8.4483846068817e-200           13.3896           14.5442
    1404          68    1.8984532163858e-200           14.7397           14.9669
    1404          71    1.8984532163858e-200           14.7638           14.5632
    1405           4    2.2500390117849e-200           14.7542           14.9112
    1405           7    2.2500390117849e-200           13.7034           14.7046
    1405          70    1.8984532163858e-200           13.4612           14.4853
    1406           4    2.1638247242446e-200           14.1058           13.0216
    1406           5    2.1638247242446e-200           14.2809           14.7469
    1406          75    4.7461330409644e-201           14.8507           14.5373
    1407          79    1.2026984391549e-201            13.989           14.4773
    1407          81    1.0819123621223e-200            12.192           14.7681
    1408           1    3.0000520157131e-200           14.1486           14.8621
    1408           2    2.2323659956359e-200           13.2401           12.4948
    1408          64    1.0371230570427e-200           13.5906            13.449
    1408          65    1.0371230570427e-200           14.3129           14.4619
    1408          66    1.0371230570427e-200           12.2956           14.7027
    1408          67    1.0371230570427e-200           14.9365           14.8039
    1410          56    3.7584326223591e-203           14.3091           14.4749
    1411          66    1.2528108741197e-203            13.297           12.6874
    1412          69    1.2528108741197e-203           14.3211           12.2334
    1412          72    3.7584326223591e-203           12.4107           13.9577
    1413           6    1.0962095148547e-203           12.8338           14.0355
    1414          66    2.3490203889744e-204           13.6407           14.7388
    1415           6    9.3960815558978e-204           14.7468           14.0705
    1415          64    5.8725509724361e-205           13.1595           13.1611
    1416           0    2.1924190297095e-203           13.1645           14.4592
    1416          15    9.3960815558978e-204           13.8691           13.4624
    1417           0    1.0962095148547e-203           14.8922           14.7713
    1418           5    5.8725509724361e-205           14.7319           14.3905
    1418          70     2.936275486218e-205           14.6171           14.5483
    1419          63    7.3406887155451e-206           13.6212           14.8872
    1424          72    2.2266755770487e-204           13.7069           14.2546
    1424          74    2.2266755770487e-204           14.6472           14.3663
    1426           6    1.1133377885243e-204           13.0364           14.0568
    1426          72    1.3916722356554e-205           13.1776           14.7065
    1428          52    3.4791805891386e-206           12.7527           13.9212
    1428          54    3.4791805891386e-206           13.7041           14.9948
    1430           4    2.1744878682116e-207           14.0554           14.3588
    1430           7    2.1744878682116e-207           12.1512           13.0519
    1431          61     5.436219670529e-208           14.8475           14.8719
    1432           0     2.989920818791e-207           14.7121           14.6978
    1432           1    1.9026768846852e-207           14.8305           14.1441
    1432          64    1.3590549176323e-208           12.8883           14.3394
    1432          67    1.3590549176323e-208           13.3576           13.6444
    1435          58    5.9458652646411e-209           14.0282           13.4138
    1436           0    7.4323315808014e-210           12.3855           14.6984
    1436           6    7.4323315808014e-210           13.7853           14.9764
    1436          64    7.4323315808014e-210           14.3601           13.8941
    1439          60    2.3226036190004e-211           12.6994           13.7291
    1441           0    8.3613730284016e-210           14.5654            13.444
    1444          67    2.5040570267348e-211           14.7443           14.6544
    1447          57    3.9125891042732e-213            14.795           13.6804
    1448          57    3.1300712834186e-212           14.0735           13.9557
    1448          59    3.1300712834186e-212           14.8748           12.9665
    1450          57    6.1134204754269e-215           13.3388           14.9318
    1450          63    6.1134204754269e-215           14.1464           14.7238
    1451          61    1.5283551188567e-215            14.065              13.7
    1451          65    1.5283551188567e-215           13.5212           14.1902
    1452           4    7.6417755942836e-216           14.9147            14.463
    1452           7    7.6417755942836e-216           14.8424           12.0781
    1453           6    3.8208877971418e-216           14.2413           13.4424
    1454           0    1.9104438985709e-216           14.8424           14.8364
    1455           5    5.7313316957127e-216           14.2438           13.8068
    1461          68     3.047257520507e-218           14.9691           14.7897
    1514           1     9.0542186727212e-77           13.4969           14.9569
    1524           2     2.8294433352254e-78           11.8254           14.9225
    1524           3     2.8294433352254e-78            7.3196           13.7029
    1525           3     6.3367741361819e-79           13.0276           14.8219
    1565          70     1.0304534649888e-86           14.2468           12.8545
    1565          71     1.0304534649888e-86           14.4689           11.9144
    1713          79     2.2457457965359e-75           14.5112           13.8103
    1719           0     1.0674627427271e-73           12.9214           14.6415
    1719           6     5.4827778235739e-79           12.8876           12.8711
    1720           5     1.3706944558935e-79           12.8823           12.8765
    1721           1     5.4827778235739e-79           11.4913           13.8385
