#Frame       chi1:129     chi2:129
     264     -84.8737      81.8066
     265     -78.4714     110.1502
     266     -72.5908     105.1699
     267     -90.4619     119.0283
     268     -55.2976      85.2880
     269     -75.8081      76.9299
     270     -74.8757      95.2705
     271     -70.3188      96.1957
     272     -72.8582      93.9513
     273     -69.1909      77.3016
     274     -79.3222      77.4313
     275     -80.2245      85.3839
     276     -73.0293      93.5937
     277     -74.8182      91.2145
     278     -71.5084      81.9205
     279     -77.7901      86.3546
     280     -80.3732     103.5613
     281     -78.8021      76.1626
     282     -78.6974      89.6426
     283     -93.2146     101.0354
     284     -65.6955      88.7825
     285     -74.1297      93.7599
     286     -88.9544      95.0030
     287     -79.2126      90.7509
     288     -94.4281      86.8257
     289     -75.1949     106.8394
     290     -71.6240     108.9728
     291     -81.4711     100.4678
     292     -75.6399      97.9677
     293     -84.0127      89.8456
     294     -76.2188      91.3417
     295     -73.7121      80.4427
     296     -82.8813      95.1373
     297     -78.7632      83.7725
     298     -65.0457      77.4830
     299     -57.3647      92.2579
     300     -68.7316     106.2479
     301     -79.4383      94.8840
     302     -68.5441      90.9898
     303     -69.2903     104.6585
     304     -70.6328      86.8579
     305     -50.4425      94.2737
     306     -72.9367      81.3899
     307     -64.7372      97.3717
     308     -56.0831     103.0209
     309     -72.1256      88.0926
     310     -66.8331      89.3519
     311     -72.0298      99.7625
     312     -68.1233      84.9881
     313     -71.7940      80.8186
     314     -66.9354      85.1753
     315     -79.8150     101.5093
     316     -66.1225     101.9071
     317     -69.7118      82.9402
     318     -69.4857      91.9941
     319     -65.5318      78.1936
     320     -58.4448      95.9612
     321     -82.5681     100.9481
     322     -82.5546     108.3209
     323     -58.8334     103.6878
     324     -68.1747     110.2665
     325     -72.6951      93.3606
     326     -70.7313     111.5245
     327     -76.6143      86.3789
     328     -70.2366      97.5402
     329     -73.5138     103.0527
     330     -74.4542     100.9572
     331     -75.8613      86.5881
     332     -68.2669      96.5370
     333     -77.6142     102.8321
     334     -83.0238     108.1042
     335     -71.2766      97.0469
     336     -69.5145     105.1544
     337     -70.9655      99.8559
     338     -56.1842      97.7545
     339     -69.2006      79.3991
     340     -74.9910      90.8148
     341     -79.5196      95.8562
     342     -77.6903     102.4737
     343     -67.9017      87.5256
     344     -72.6441      84.4981
     345     -76.9190      99.9283
     346     -79.5787      98.5196
     347     -82.9188     101.4682
     348     -77.4814      94.5299
     349     -80.3263     112.7012
     350     -73.9384     101.0855
     351     -75.9261     109.6912
     352     -82.7542     113.3598
     353     -91.8136     110.8814
     354     -83.0856      91.4495
     355     -81.7946      81.7223
     356     -67.9850      90.2904
     357     -80.1468      91.4007
     358     -90.0266      86.4582
     359     -80.3021      78.7008
     360     -91.8616      86.8239
     361     -77.3567      88.0729
     362     -79.4324      75.3645
     363     -86.4999     118.7658
     364     -74.1452      81.8272
     365     -83.8822      89.4535
     366     -78.9998      92.3407
     367     -78.7389      96.4861
     368     -80.9863      90.8662
     369     -80.6114      73.7010
     370     -89.7085     103.5853
     371     -81.9995     103.9579
     372     -82.0512      85.2213
     373     -73.4174      81.4950
     374     -79.1902     108.3177
     375     -46.6304      88.6508
     376     -65.5018      79.3997
     377     -96.0597      85.5502
     378     -84.2886     102.1187
     379     -81.1632     116.5148
     380     -96.1729     109.6712
     381     -78.0758      94.1830
     382     -75.5552     100.7604
     383     -79.7986      83.8665
     384     -84.8348      98.8730
     385     -80.5856      83.3348
     386     -82.9955      83.1306
     387     -84.3695      73.3908
     388     -81.9759      94.3902
     389     -75.5330      90.0446
     390     -91.1823      99.9030
     391     -78.4064      98.9512
     392     -81.0891      99.4997
     393     -93.0141     107.9365
     394     -65.1773      87.4914
     395     -66.1879      96.1996
     396     -67.3350      86.4456
     397     -47.1344      88.2436
     398     -77.6101     102.0108
     399     -80.3844      94.8996
     400     -72.6552     104.2520
     401     -70.4584     102.6654
     402     -66.0382      74.8845
     403     -62.3911      87.2102
     404     -79.5074     116.2944
     405     -77.3177     111.3781
     406     -76.6965     109.0012
     407     -73.7665     106.1710
     408     -77.6873      90.3608
     409     -72.7799     110.9276
     410     -70.6503      89.4595
     411     -78.7466     111.0525
     412     -89.9420     101.9074
     413     -79.0719      72.4286
     414     -78.1736      84.6573
     415     -69.4036      95.6758
     416     -87.3646      92.0082
     417     -91.3534      83.2451
     418     -85.9085     107.1784
     419     -87.8066      86.6010
     420     -82.8638      86.0527
     421     -76.2130      88.2103
     422     -72.1506      85.7404
     423     -80.2233     104.2054
     424     -71.0283      92.9738
     425     -98.3940     103.9043
     426     -79.5018      83.7460
     427     -90.4963     105.7481
     428     -71.8789      96.8744
     429     -83.2127      86.2719
     430     -91.0175      95.8239
     431     -74.8331      76.3579
     432     -85.8327      94.8763
     433     -92.7847      76.2532
     434     -66.2700      77.9328
     435     -88.5031      84.5679
     436     -77.2102      96.1434
     437     -79.4117      99.7424
     438     -80.9086     101.8053
     439     -72.5696      90.7768
     440     -89.8572      97.6439
     441     -78.8136      77.9723
     442     -80.7212      86.1749
     443     -90.9674      71.6736
     444     -83.9949      80.9021
     445     -81.2100      81.5814
     446     -80.5183      92.6435
     447     -88.5598      95.3698
     448     -81.3478      97.3722
     449     -65.5913     110.3534
     450     -77.3805     117.9561
     451     -75.5104     102.0298
     452     -78.6643     108.3710
     453     -82.0698     100.2333
     454     -79.7126     100.7211
     455     -80.1452      78.4291
     456     -89.4982     104.8899
     457     -83.8557     108.3006
     458     -87.0788     111.1680
     459     -71.3284     102.7416
     460     -86.9813      94.7036
     461     -86.3400      98.9422
     462     -67.8950      87.9786
     463     -88.0654     103.6090
     464     -76.5596      79.3526
     465     -80.0613      93.1189
     466     -83.3584      96.1503
     467     -81.6049      96.0152
     468     -98.1275      98.5194
     469     -86.3908     106.4883
     470     -76.8734      84.7696
     471     -79.8292      99.8610
     472     -87.0138      86.6930
     473     -86.3115      98.0679
     474     -77.9952      94.9933
     475     -65.8036      92.0701
     476     -80.4025     113.4670
     477     -90.5163      85.1559
     478     -85.2597      82.8031
     479     -87.9320      90.4019
     480     -77.0181      87.3728
     481     -90.4872      94.6184
     482     -89.0313     102.8241
     483     -90.6215      88.4940
     484     -80.7612     116.5077
     485     -96.7162      97.9117
     486     -77.0444      92.7817
     487     -83.3688     100.0028
     488     -81.5068      84.2170
     489     -86.2161      85.9973
     490     -89.9907      82.2844
     491     -74.5020      85.0424
     492     -81.9398      75.1498
     493     -78.4438      76.5240
     494     -84.3771      74.7270
     495     -81.0277      87.8359
     496     -81.7047     103.6954
     497     -78.5481     107.9237
     498     -72.7500      93.0159
     499     -74.2936      98.3266
     500     -71.9141     104.0211
     501     -77.3592      97.7950
     502     -72.3172     107.6412
     503     -80.3482     109.0547
     504     -70.3340      98.5630
     505     -67.2298     108.3211
     506     -94.5153      99.2251
     507     -82.5405     106.9915
     508     -76.4735      84.0477
     509     -81.8322     107.0542
     510     -84.7013      91.8231
     511     -79.2047      82.9020
     512     -75.4414     100.3762
     513     -86.3671      94.1832
     514     -90.8828      88.7149
     515     -77.6039      98.2063
     516     -75.9000     102.5564
     517     -63.6499      73.6317
     518     -64.3582      89.0584
     519     -76.5817     125.0011
     520     -81.9728     101.1271
     521     -86.7142      83.1508
     522     -67.2770      93.8626
     523     -80.7491      94.1808
     524     -78.4933      87.7516
     525     -73.9230     111.1742
     526     -67.9614     102.9097
     527     -86.1606     102.6855
     528     -89.4292     101.0637
     529     -69.7774      97.1791
     530     -84.8315     102.3359
     531     -62.2963     103.7563
     532     -84.5721     108.5340
     533     -78.9363     102.8748
     534     -84.3992     103.4318
     535     -83.2813      60.5607
     536     -92.7435      80.9390
     537     -80.1908      69.8710
     538     -74.5334      81.1686
     539     -82.0500      69.9652
     540     -74.3869     101.0941
     541     -80.5076      92.9908
     542     -84.3876      93.5310
     543     -69.7765     100.2789
     544     -79.9699     100.6002
     545     -85.9848      96.2657
     546     -70.7210     118.8829
     547     -77.4473      84.1125
     548     -89.0744      82.0382
     549     -81.7194     103.0847
     550     -71.7657     103.4298
     551     -69.8557      90.3659
     552     -74.0771     103.9908
     553     -75.0243     102.7958
     554     -65.6488      87.8387
     555     -77.6898      95.5179
     556     -74.2528      80.6261
     557     -82.4156      80.4437
     558     -89.9163     111.7491
     559     -77.6766      80.7780
     560     -78.8550      91.3376
     561     -73.2613      97.0497
     562     -81.0749      86.0051
     563    -102.4899     100.6766
     564     -63.8109      91.2208
     565     -78.5504     118.3893
     566     -89.8282      99.2519
     567     -79.2784      88.9908
     568     -78.5350     100.7996
     569     -91.1466     111.5066
     570     -74.2196      81.6103
     571     -72.8770      90.3068
     572     -75.6122      74.9275
     573     -67.0572      81.0884
     574     -67.9767      78.0199
     575     -91.9079      89.6487
     576     -91.2130      91.8580
     577     -78.0209      93.5074
     578     -90.2496      93.6946
     579     -91.4757      83.4460
     580     -74.0020      86.2267
     581     -84.2793      80.5087
     582     -89.5282      91.7091
     583     -61.8516      74.4960
     584     -69.3920      70.4580
     585     -72.3195      88.4926
     586     -82.5871      81.4416
     587     -86.5150      89.5309
     588     -77.4348     110.0287
     589     -72.5527      89.0667
     590     -74.3282      88.9707
     591     -76.9624      92.5978
     592     -76.7395      93.4866
     593     -81.2261      87.6927
     594     -94.6994     100.5186
     595     -84.8419      97.1764
     596     -88.8740      87.5989
     597     -93.1736      95.4580
     598     -90.2306      89.2091
     599     -78.1761      91.2763
     600     -89.5787     100.9293
     601     -80.3401      88.5160
     602     -83.5297      98.4264
     603     -95.6510     111.0237
     604     -75.0623      89.7609
     605     -85.0609     102.5283
     606     -78.8784      87.8500
     607     -69.4109      98.6197
     608     -84.0642     111.2934
     609     -87.0207     101.1086
     610     -79.3098      89.0234
     611     -85.0989      83.5347
     612     -88.3662      89.0365
     613     -84.7281      96.2577
     614     -98.2137      94.2221
     615     -86.6102      88.2692
     616     -89.3593     101.4152
     617     -79.5780     107.0814
     618    -104.4791     100.4257
     619     -81.0263     113.5816
     620     -89.1812      99.9403
     621     -87.4297      86.2174
     622     -84.3116      97.9549
     623    -100.7574      93.4650
     624     -81.2110      87.8306
     625     -83.8136     104.6788
     626     -89.2523      99.1740
     627     -86.9708      88.4060
     628     -79.2257      93.6063
     629    -101.1649      98.1649
     630     -87.7705      87.4011
     631     -88.2902      83.0368
     632     -84.5919      92.2333
     633     -85.0692     100.8230
     634     -80.2945     103.6494
     635     -75.9652     109.9496
     636     -88.3280     101.8773
     637     -84.3807      98.8796
     638     -85.3969     109.5420
     639     -71.7811     107.3480
     640     -87.9843     117.9159
     641     -76.9135      79.5057
     642     -76.6658      96.9891
     643     -83.2237     102.9507
     644     -94.9279      99.2091
     645     -76.5532     114.0930
     646     -88.2611      98.8931
     647     -79.2512     105.4397
     648     -81.4808      86.8840
     649     -88.1851     102.9083
     650     -77.2670     117.0978
     651     -80.7185      96.8621
     652     -78.3058      86.1539
     653     -74.5057      83.2553
     654     -88.6847      78.1247
     655     -78.3918     105.7419
     656     -95.5244     103.0570
     657     -74.6511      97.0804
     658     -78.9931      91.3134
     659     -69.2601      84.9481
     660     -89.8470      96.9702
     661     -78.9294      93.4504
     662     -85.5896      80.9752
     663     -89.0574      87.8842
     664     -86.6238     111.1202
     665     -86.8687      93.9405
     666     -81.9767      91.6822
     667     -72.3211      93.1262
     668     -82.1925      97.2655
     669     -82.1015      98.2346
     670     -89.0547      96.9985
     671     -87.5129      77.3433
     672     -85.4948      89.3055
     673     -83.7190      98.7549
     674     -84.2604     100.0731
     675     -85.5700      93.7875
     676     -75.7899      71.8946
     677     -66.8358      73.9875
     678     -82.2953      86.5771
     679     -77.5053      84.0433
     680     -82.9019      89.8697
     681     -78.5670      99.3965
     682     -79.5092      91.1762
     683     -77.9933     105.3764
     684     -61.0154     112.1085
     685     -69.0737     107.9901
     686     -90.1900     102.6876
     687     -70.7864      98.2758
     688     -88.1372      72.5160
     689     -70.9511      81.6983
     690     -85.7396      83.6033
     691    -101.3940      88.5258
     692     -82.2660      83.0596
     693     -79.7086      60.3934
     694     -77.4982      81.6205
     695     -79.0164      88.9981
     696     -90.9114      93.0930
     697     -76.9662      85.7300
     698     -81.0746      78.1017
     699     -84.5619      97.8447
     700     -76.4017      76.0532
     701     -80.2113      90.7285
     702     -70.7369      76.0280
     703     -97.1899      93.9153
     704     -81.2387      75.9480
     705     -86.5630      89.6258
     706     -86.8254      72.4509
     707     -81.6043      87.6834
     708     -76.3594      78.8408
     709     -96.0670     100.3796
     710     -76.6241      95.4845
     711     -91.4315     102.3020
     712     -81.7147      88.8546
     713     -87.8924      70.7376
     714     -77.6277      95.1222
     715     -87.2714      90.8934
     716     -94.3454      86.9133
     717     -73.7854      94.0055
     718     -76.7778      88.3627
     719     -90.4636      93.8597
     720     -88.9797      83.0079
     721     -83.1150      70.0068
     722     -89.4527      86.1302
     723     -93.9987      94.3500
     724     -76.3407      81.7688
     725     -83.3175      74.6492
     726     -73.5274     101.4861
     727     -85.0211      93.9405
     728     -76.3179      82.4903
     729     -80.6713     101.0438
     730     -75.8147     105.3299
     731     -78.5033      90.6671
     732     -70.8649     103.6962
     733     -85.4923      92.2096
     734     -81.5514     110.6969
     735     -76.4185      96.3727
     736     -78.3802     108.1544
     737     -84.9860      82.9157
     738     -85.8394      89.3584
     739     -72.1210     116.1920
     740     -83.0420      90.9158
     741     -76.2247     107.0646
     742     -88.1176      95.0666
     743     -80.8946     100.9645
     744     -64.2307      98.7373
     745     -70.9085      92.3968
     746     -71.7439      80.5322
     747     -64.1696      79.4794
     748     -56.7267      98.5864
     749     -75.3839     101.3937
     750     -73.2570     103.9767
     751     -89.4615      96.1555
     752     -76.0237      93.1719
     753     -82.9496     107.6325
     754     -81.6266      89.2534
     755     -84.3914     120.2898
     756     -73.3789     105.3292
     757     -85.0005      95.4119
     758     -72.6684     110.1995
     759     -79.0437      97.1239
     760     -59.9678      96.3430
     761     -82.6687     105.6039
     762     -77.3663     102.4685
     763     -83.1223      94.9072
     764     -74.6510     110.6928
     765     -84.8732     100.3266
     766     -74.4900     100.7304
     767     -76.1268     100.1665
     768     -76.7132      94.0527
     769     -76.0221     103.3190
     770     -80.7785      99.4275
     771     -73.5585     110.0650
     772     -79.5292     115.9188
     773     -80.3471      96.1806
     774     -79.5139      94.9824
     775     -70.6609     102.3935
     776     -80.9199      97.7362
     777     -73.4379      90.1225
     778     -66.5598      82.9901
     779     -66.7689     107.1864
     780     -57.0396      74.0883
     781     -72.8951      71.9770
     782     -81.3997      88.4736
     783     -88.9354      85.7451
     784     -72.4441      99.5733
     785     -79.0737      85.2267
     786     -68.4425      87.6710
     787     -71.4989      94.5349
     788     -76.9803      97.4224
     789     -84.5060      91.3144
     790    -105.8422     107.2206
     791     -87.1709      79.4528
     792     -81.1346      91.1761
     793     -69.7014     105.1052
     794     -73.6991     102.2369
     795     -81.1569     106.5745
     796     -72.6615      90.5139
     797     -83.2386      93.2213
     798     -65.4742     112.6225
     799     -85.5245     105.0345
     800     -86.5155     103.0644
     801     -74.1900      91.9467
     802     -67.5142      71.1345
     803     -93.2330     101.5247
     804     -91.3854      88.9741
     805     -83.8906     104.8551
     806     -79.7794      85.2508
     807     -76.1267      79.8690
     808     -79.2802      90.4748
     809     -94.3090      99.7558
     810     -90.8404      77.8904
     811     -80.0285      92.2625
     812     -83.4294      75.6500
     813     -66.2742     110.1768
     814     -70.0325      95.7219
     815     -66.0241      96.0060
     816     -79.9087      82.1039
     817     -78.0828      75.6091
     818     -74.3651      66.2960
     819     -76.4546      92.0932
     820     -90.3014      93.0638
     821     -90.0127      99.7555
     822     -81.2160      97.9787
     823     -86.6718      90.2956
     824     -76.7062      92.9179
     825     -74.7037      89.0686
     826     -72.2902      99.9162
     827     -70.1672      90.4797
     828     -81.5002      97.1316
     829     -82.7113      68.5056
     830     -80.9943      92.1190
     831     -76.2478      91.8718
     832     -91.4837      80.3488
     833     -83.6578     102.3292
     834     -89.3172      85.5027
     835     -70.0959     100.5955
     836     -66.0393      99.4233
     837     -63.7346      96.0076
     838     -63.0140      93.0715
     839     -60.7548     100.4649
     840     -75.4560      93.0548
     841     -63.3980      91.2140
     842     -67.7102     109.7419
     843     -83.9736      97.3749
     844     -84.5336      96.3931
     845     -47.0009      83.6958
     846     -71.3098      97.3275
     847     -71.1328     104.6821
     848     -72.0734      84.5019
     849     -68.0033     104.6148
     850     -80.8273     107.3178
     851     -80.9685      84.5612
     852     -83.5496      94.4233
     853     -78.2274      73.2990
     854     -77.2856      92.0820
     855     -86.1124      96.3357
     856     -87.2888      97.8220
     857     -81.1309      98.4799
     858     -70.2455      69.6237
     859     -80.0580      99.5168
     860     -94.9933      95.7595
     861     -86.4341     102.9104
     862     -79.2530      87.3807
     863     -80.0821      65.8467
     864     -76.6991      79.7197
     865     -77.7380      84.5698
     866     -75.9855      88.2615
     867     -71.5290      87.8049
     868     -89.6712     104.9684
     869     -77.9047      92.2239
     870     -91.6784      81.0169
     871     -85.3892      86.8166
     872     -85.8140      91.7964
     873     -84.6835     100.8132
     874     -88.8556     104.8156
     875     -67.2264      76.4442
     876     -61.5899      95.8322
     877     -84.3496     102.8509
     878     -79.6481      78.5626
     879     -74.5706      65.2673
     880     -87.5164      99.0454
     881     -82.8038      75.9342
     882     -69.5883      81.0363
     883     -68.4242      85.7930
     884     -78.8784     102.6843
     885     -63.4483      83.7863
     886     -85.6528      82.5349
     887     -88.3149     103.0542
     888     -78.4685     104.1920
     889     -68.4266      84.6547
     890     -51.1673      85.6433
     891     -66.0288      90.4913
     892     -77.7799     126.2056
     893     -63.1161      92.3000
     894     -74.5822      95.9781
     895     -71.0822      98.3081
     896     -77.9196     114.8886
     897     -63.3898     106.3062
     898     -64.2114      75.6434
     899     -63.4885      86.3059
     900     -88.1184     100.0176
     901     -90.3447     104.1587
     902     -72.9831     100.1567
     903     -61.2128      87.8699
     904     -72.1662      91.3711
     905     -74.4045      93.8211
     906     -71.4573     115.7219
     907     -70.1937     111.5389
     908     -64.0456     100.4638
     909     -52.3213      76.2923
     910     -61.0180      94.5526
     911     -80.3557     104.2119
     912     -60.6910     101.6075
     913     -79.1359     100.1157
     914     -81.4756     108.2344
     915     -68.3077      92.9777
     916     -70.8825      80.9307
     917     -70.4854      84.5883
     918     -73.8659      99.5001
     919     -66.8719     107.7125
     920     -72.1227     105.5025
     921     -59.6078      96.3280
     922     -60.6112      93.6878
     923     -71.7917      94.8979
     924     -77.3621      99.0027
     925     -75.4190     112.2370
     926     -65.8617      95.7487
     927     -73.2889      90.3852
     928     -77.6971      98.9394
     929     -76.4647     111.1094
     930     -52.2373      95.6012
     931     -79.6676      96.3336
     932     -76.3900     100.9905
     933     -71.5895      93.8930
     934     -66.4789      94.7928
     935     -64.4269      95.1880
     936     -79.6475     103.4701
     937     -71.7182      95.3905
     938     -69.2855      87.8932
     939     -82.6167      97.8758
     940     -76.0018      92.4359
     941     -66.2225     106.5908
     942     -78.0908     115.8138
     943     -79.3188     126.1444
     944     -68.9161      98.3015
     945     -67.8134      95.8369
     946     -81.9102     100.1933
     947     -75.7707     107.5788
     948     -77.2128     102.2877
     949     -69.8428     102.0330
     950     -64.7498      89.9306
     951     -75.9173     100.6513
     952     -70.5626     108.8075
     953     -73.6083      89.2327
     954     -72.4845     128.4470
     955     -73.4293     120.1357
     956     -70.5546     103.5332
     957     -79.5835      93.6876
     958     -86.1524     109.5013
     959     -77.1830     100.3923
     960     -84.8507      90.0761
     961     -65.6216      89.5732
     962     -69.6791      87.4660
     963     -63.4740      97.5069
     964     -70.7785     100.2628
     965     -76.4948     111.2544
     966     -75.5674      96.1903
     967     -70.6820      99.7275
     968     -70.0644      81.7020
     969     -59.2684     100.7776
     970     -72.5948      77.3634
     971     -65.3637      83.4999
     972     -80.6332      92.9192
     973     -88.4682     102.3341
     974     -84.1905     107.1120
     975     -75.9269      92.8855
     976     -77.9498      79.6825
     977     -54.4144      95.1505
     978     -63.7390      95.4165
     979     -49.9614      91.9764
     980     -71.6069      84.6725
     981     -79.5895      98.9249
     982     -68.7217      95.6436
     983     -72.0684      84.5094
     984     -68.0869      97.9918
     985     -56.3651      89.4962
     986     -55.0265      98.1715
     987     -72.0262     113.1171
     988     -80.6262      95.8535
     989     -78.3923      99.8338
     990     -66.8868      92.8571
     991     -77.0891      91.2031
     992     -88.7429     102.9567
     993     -69.6514      81.1345
     994     -73.3169     110.0467
     995     -93.0405     102.3058
     996     -71.3824     108.1744
     997     -86.1676     115.8023
